sample_index,leaf_distribution_tv
1251,0.4575672352886005
1252,0.31833854175801823
1253,0.2610685538177356
1254,0.5108259306538399
1255,0.529773954534492
1256,0.5212156675619044
1257,0.5215672335513919
1258,0.2482296557176934
1259,0.2936656883395998
1260,0.4296824731699455
1261,0.42351386155208065
1262,0.22406255002484862
1263,0.350886647927344
1264,0.4215862650122706
1265,0.2418684916282175
1266,0.44919930056468604
1267,0.3873664489652685
1268,0.34822195367967973
1269,0.2377927436280063
1270,0.34126289847153346
1271,0.32499408851472533
1272,0.6191636168093458
1273,0.5917504764556107
1274,0.45198984944386633
1275,0.34848903489890115
1276,0.4151922847305519
1277,0.2535739959322466
1278,0.3614738729999716
1279,0.34112264103336737
1280,0.4871409504004956
1281,0.4511662044980613
1282,0.3787530985373872
1283,0.5999829943331393
1284,0.26546349626217397
1285,0.3266339321954173
1286,0.45878865767003396
1287,0.35321533082279255
1288,0.35949349324620494
1289,0.598920894319709
1290,0.7033511277557399
1291,0.3923479051931493
1292,0.5021222868756616
1293,0.36340442395913325
1294,0.3771599334742071
1295,0.451184940348568
1296,0.4379412763169197
1297,0.4847380464850372
1298,0.5306735831152457
1299,0.4807379699273502
1300,0.33653822078173373
1301,0.5048959262200945
1302,0.4412605533831643
1303,0.2934690598727856
1304,0.4074429625659938
1305,0.30418830680098435
1306,0.44443004496247157
1307,0.4873852119933534
1308,0.4454426140757409
1309,0.5090136646810816
1310,0.326406306650105
1311,0.4402725038314835
1312,0.22925490973554924
1313,0.4875879450113866
1314,0.45320757509837073
1315,0.4969600684956281
1316,0.33417470674747524
1317,0.5461459032605233
1318,0.3255297410331375
1319,0.250880751208425
1320,0.40543595308406033
1321,0.4332981005359338
1322,0.3451615163515948
1323,0.4609776208727069
1324,0.421953578041692
1325,0.517634697860001
1326,0.23778458277538986
1327,0.4174965388071429
1328,0.3796257707376655
1329,0.4453815617261447
1330,0.39908883343807483
1331,0.3508275974462697
1332,0.4501135460626156
1333,0.3877289720644379
1334,0.5778412619390065
1335,0.3179777367891203
1336,0.39200792720876904
1337,0.4356159348339701
1338,0.47006413764837635
1339,0.6201089691767768
1340,0.39613360755422294
1341,0.262477969364459
1342,0.27665424318443427
1343,0.2906229552479276
1344,0.440904608270861
1345,0.45527774869143156
1346,0.3983303205646036
1347,0.3821370046747594
1348,0.28142824872749905
1349,0.5861227671637019
1350,0.3985832256424133
1351,0.36291196468653175
1352,0.30194164340202245
1353,0.48247504481385844
1354,0.5434485865016024
1355,0.43002675146514
1356,0.48563211311598625
1357,0.4437624645531465
1358,0.39963090645364735
1359,0.5367159557465344
1360,0.30275066241684384
1361,0.3570512863661508
1362,0.37398962454620016
1363,0.36533474252454967
1364,0.440313339374068
1365,0.3658392216295444
1366,0.2575456035000001
1367,0.4246931297015875
1368,0.1144455192907985
1369,0.6462305184947055
1370,0.6132422475396664
1371,0.5702211861771153
1372,0.2983533648122382
1373,0.4078884410726397
1374,0.35626810128030784
1375,0.5224790523015921
1376,0.425188843571205
1377,0.3852602767003885
1378,0.3522502732095592
1379,0.4735718285985938
1380,0.3596786169046503
1381,0.502573885298369
1382,0.6582836976912441
1383,0.31160638670681534
1384,0.37418166375410566
1385,0.490557253062189
1386,0.44124147044685463
1387,0.3174634973137
1388,0.18664689389508288
1389,0.39296352359189674
1390,0.4104110046526136
1391,0.4726770863737272
1392,0.2996514601203074
1393,0.5105195751235757
1394,0.2988037983560702
1395,0.5154639409343933
1396,0.3704135317896836
1397,0.5795577080597841
1398,0.40493507838798476
1399,0.3489955054722165
1400,0.4282173809382074
1401,0.3526729078563929
1402,0.13229563631609906
1403,0.4079996670950037
1404,0.4319353869185165
1405,0.4437941217172072
1406,0.31005852201065764
1407,0.6012536638079704
1408,0.36645966512561207
1409,0.5171453605232934
1410,0.5235714472715488
1411,0.391359712509803
1412,0.37043935574573583
1413,0.34752940624035905
1414,0.2671839954085996
1415,0.3573844953301927
1416,0.38162067010578143
1417,0.38708970136638476
1418,0.3756240043267062
1419,0.4484837005114258
1420,0.3520091439920735
1421,0.4194632441735566
1422,0.33043006694986243
1423,0.37388664937629784
1424,0.3446490098176671
1425,0.5355326819849694
1426,0.520533383525001
1427,0.42482430274000804
1428,0.3338786226933252
1429,0.27990853449075537
1430,0.6468797306596027
1431,0.31564806676186624
1432,0.4906013159497755
1433,0.6969713409976952
1434,0.5314768932581055
1435,0.291629875074339
1436,0.40609826002488275
1437,0.4251644767904836
1438,0.28850284788724184
1439,0.3492217867644327
1440,0.3080535052430048
1441,0.2826635873541641
1442,0.49571110667342627
1443,0.3945809469873843
1444,0.3335243355946196
1445,0.14809407229238208
1446,0.37904644565552065
1447,0.36551787280533876
1448,0.21776367973335728
1449,0.3712842924942661
1450,0.42750096906399426
1451,0.4725990824489363
1452,0.613623406513624
1453,0.5205967174653942
1454,0.4173996914639157
1455,0.42025250757145927
1456,0.44052151814361734
1457,0.2882227760765009
1458,0.5466936515289609
1459,0.38406512664571535
1460,0.4474483573689694
1461,0.4510341600731544
1462,0.7072389204855151
1463,0.5553953819587318
1464,0.3980483103777578
1465,0.3567908074423307
1466,0.4154289211053765
1467,0.4520003868983206
1468,0.3622266995845574
1469,0.4080727870984118
1470,0.44118216043033115
1471,0.517982680851184
1472,0.3071392035294448
1473,0.31013599350058224
1474,0.49628586865672103
1475,0.46351875140429744
1476,0.5315935339189329
1477,0.39543361799155213
1478,0.4693470822931281
1479,0.5649362056407706
1480,0.2555452752768648
1481,0.42120837679087153
1482,0.3704931981223785
1483,0.43399748160502055
1484,0.39757320369137367
1485,0.39383099598748406
1486,0.48632722807832807
1487,0.5173577487361968
1488,0.4042151143886045
1489,0.3192123083609241
1490,0.4744473333084137
1491,0.45246759132825237
1492,0.4746460703465528
1493,0.41002688535331633
1494,0.38636682772874825
1495,0.25130810689659494
1496,0.40990928928277637
1497,0.25273915088686544
1498,0.337886389788109
1499,0.4435249563258116
