sample_index,lambda,closure_probability_error
1758,1.0,5.551115123125783e-17
1758,2.0,1.1102230246251565e-16
1759,0.5,5.551115123125783e-17
1759,1.0,5.551115123125783e-17
1759,2.0,2.220446049250313e-16
1760,0.5,2.7755575615628914e-17
1760,1.0,5.551115123125783e-17
1760,2.0,1.6653345369377348e-16
1761,0.5,5.551115123125783e-17
1761,1.0,5.551115123125783e-17
1761,2.0,1.3877787807814457e-17
1762,0.5,2.7755575615628914e-17
1762,1.0,5.551115123125783e-17
1762,2.0,1.6653345369377348e-16
1763,0.5,2.7755575615628914e-17
1763,1.0,5.551115123125783e-17
1763,2.0,1.1102230246251565e-16
1764,0.5,5.551115123125783e-17
1764,1.0,4.163336342344337e-17
1764,2.0,1.6653345369377348e-16
1765,0.5,5.551115123125783e-17
1765,1.0,5.551115123125783e-17
1765,2.0,5.551115123125783e-17
1766,0.5,5.551115123125783e-17
1766,1.0,1.1102230246251565e-16
1766,2.0,5.551115123125783e-17
1767,0.5,5.551115123125783e-17
1767,1.0,5.551115123125783e-17
1767,2.0,6.938893903907228e-18
1768,0.5,5.551115123125783e-17
1768,1.0,5.551115123125783e-17
1768,2.0,1.1102230246251565e-16
1769,0.5,5.551115123125783e-17
1769,1.0,1.1102230246251565e-16
1769,2.0,2.0816681711721685e-17
1770,0.5,5.551115123125783e-17
1770,1.0,5.551115123125783e-17
1770,2.0,1.1102230246251565e-16
1771,0.5,5.551115123125783e-17
1771,1.0,2.7755575615628914e-17
1771,2.0,5.551115123125783e-17
1772,0.5,2.7755575615628914e-17
1772,1.0,5.551115123125783e-17
1772,2.0,5.551115123125783e-17
1773,0.5,4.163336342344337e-17
1773,1.0,1.1102230246251565e-16
1773,2.0,1.1102230246251565e-16
1774,0.5,5.551115123125783e-17
1774,1.0,5.551115123125783e-17
1774,2.0,1.6653345369377348e-16
1775,0.5,5.551115123125783e-17
1775,1.0,8.326672684688674e-17
1775,2.0,1.1102230246251565e-16
1776,0.5,5.551115123125783e-17
1776,1.0,5.551115123125783e-17
1776,2.0,2.7755575615628914e-17
1777,0.5,2.7755575615628914e-17
1777,1.0,2.7755575615628914e-17
1777,2.0,1.1102230246251565e-16
1778,0.5,5.551115123125783e-17
1778,1.0,5.551115123125783e-17
1778,2.0,1.3877787807814457e-17
1779,0.5,5.551115123125783e-17
1779,1.0,5.551115123125783e-17
1779,2.0,5.551115123125783e-17
1780,0.5,2.7755575615628914e-17
1780,1.0,5.551115123125783e-17
1780,2.0,1.1102230246251565e-16
1781,0.5,2.7755575615628914e-17
1781,1.0,5.551115123125783e-17
1781,2.0,5.551115123125783e-17
1782,0.5,2.7755575615628914e-17
1782,1.0,5.551115123125783e-17
1782,2.0,1.1102230246251565e-16
1783,0.5,2.7755575615628914e-17
1783,1.0,5.551115123125783e-17
1783,2.0,1.1102230246251565e-16
1784,0.5,5.551115123125783e-17
1784,1.0,1.3877787807814457e-17
1784,2.0,8.326672684688674e-17
1785,0.5,5.551115123125783e-17
1785,1.0,5.551115123125783e-17
1785,2.0,1.1102230246251565e-16
1786,0.5,5.551115123125783e-17
1786,1.0,1.1102230246251565e-16
1786,2.0,1.1102230246251565e-16
1787,0.5,2.7755575615628914e-17
1787,1.0,5.551115123125783e-17
1787,2.0,1.1102230246251565e-16
1788,0.5,5.551115123125783e-17
1788,1.0,5.551115123125783e-17
1788,2.0,1.1102230246251565e-16
1789,0.5,5.551115123125783e-17
1789,1.0,8.326672684688674e-17
1789,2.0,8.326672684688674e-17
1790,0.5,5.551115123125783e-17
1790,1.0,5.551115123125783e-17
1790,2.0,4.163336342344337e-17
1791,0.5,2.7755575615628914e-17
1791,1.0,5.551115123125783e-17
1791,2.0,8.326672684688674e-17
1792,0.5,2.7755575615628914e-17
1792,1.0,5.551115123125783e-17
1792,2.0,1.1102230246251565e-16
1793,0.5,5.551115123125783e-17
1793,1.0,2.7755575615628914e-17
1793,2.0,8.326672684688674e-17
1794,0.5,5.551115123125783e-17
1794,1.0,5.551115123125783e-17
1794,2.0,8.326672684688674e-17
1795,0.5,5.551115123125783e-17
1795,1.0,5.551115123125783e-17
1795,2.0,2.7755575615628914e-17
1796,0.5,2.7755575615628914e-17
1796,1.0,1.1102230246251565e-16
1796,2.0,1.1102230246251565e-16
1797,0.5,2.7755575615628914e-17
1797,1.0,8.326672684688674e-17
1797,2.0,5.551115123125783e-17
1798,0.5,5.551115123125783e-17
1798,1.0,2.7755575615628914e-17
1798,2.0,1.1102230246251565e-16
1799,0.5,2.7755575615628914e-17
1799,1.0,5.551115123125783e-17
1799,2.0,1.1102230246251565e-16
1800,0.5,5.551115123125783e-17
1800,1.0,2.7755575615628914e-17
1800,2.0,1.1102230246251565e-16
1801,0.5,5.551115123125783e-17
1801,1.0,2.7755575615628914e-17
1801,2.0,1.1102230246251565e-16
1802,0.5,5.551115123125783e-17
1802,1.0,1.6653345369377348e-16
1802,2.0,6.938893903907228e-18
1803,0.5,8.326672684688674e-17
1803,1.0,5.551115123125783e-17
1803,2.0,5.551115123125783e-17
1804,0.5,2.7755575615628914e-17
1804,1.0,1.3877787807814457e-17
1804,2.0,2.0816681711721685e-17
1805,0.5,2.7755575615628914e-17
1805,1.0,5.551115123125783e-17
1805,2.0,8.326672684688674e-17
1806,0.5,5.551115123125783e-17
1806,1.0,5.551115123125783e-17
1806,2.0,1.1102230246251565e-16
1807,0.5,2.7755575615628914e-17
1807,1.0,5.551115123125783e-17
1807,2.0,1.6653345369377348e-16
1808,0.5,5.551115123125783e-17
1808,1.0,2.7755575615628914e-17
1808,2.0,2.7755575615628914e-17
1809,0.5,2.7755575615628914e-17
1809,1.0,8.326672684688674e-17
1809,2.0,6.938893903907228e-17
1810,0.5,5.551115123125783e-17
1810,1.0,8.326672684688674e-17
1810,2.0,8.326672684688674e-17
1811,0.5,2.7755575615628914e-17
1811,1.0,4.163336342344337e-17
1811,2.0,1.1102230246251565e-16
1812,0.5,2.7755575615628914e-17
1812,1.0,5.551115123125783e-17
1812,2.0,1.1102230246251565e-16
1813,0.5,5.551115123125783e-17
1813,1.0,5.551115123125783e-17
1813,2.0,1.1102230246251565e-16
1814,0.5,2.7755575615628914e-17
1814,1.0,5.551115123125783e-17
1814,2.0,5.551115123125783e-17
1815,0.5,8.326672684688674e-17
1815,1.0,5.551115123125783e-17
1815,2.0,5.551115123125783e-17
1816,0.5,5.551115123125783e-17
1816,1.0,2.7755575615628914e-17
1816,2.0,1.6653345369377348e-16
1817,0.5,5.551115123125783e-17
1817,1.0,5.551115123125783e-17
1817,2.0,1.1102230246251565e-16
1818,0.5,5.551115123125783e-17
1818,1.0,2.7755575615628914e-17
1818,2.0,1.1102230246251565e-16
1819,0.5,5.551115123125783e-17
1819,1.0,5.551115123125783e-17
1819,2.0,1.1102230246251565e-16
1820,0.5,5.551115123125783e-17
1820,1.0,2.7755575615628914e-17
1820,2.0,5.551115123125783e-17
1821,0.5,8.326672684688674e-17
1821,1.0,2.7755575615628914e-17
1821,2.0,2.220446049250313e-16
1822,0.5,8.326672684688674e-17
1822,1.0,5.551115123125783e-17
1822,2.0,2.7755575615628914e-17
1823,0.5,5.551115123125783e-17
1823,1.0,5.551115123125783e-17
1823,2.0,5.551115123125783e-17
1824,0.5,5.551115123125783e-17
1824,1.0,1.1102230246251565e-16
1824,2.0,4.163336342344337e-17
1825,0.5,5.551115123125783e-17
1825,1.0,1.3877787807814457e-17
1825,2.0,2.7755575615628914e-17
1826,0.5,2.7755575615628914e-17
1826,1.0,1.1102230246251565e-16
1826,2.0,5.551115123125783e-17
1827,0.5,2.7755575615628914e-17
1827,1.0,5.551115123125783e-17
1827,2.0,5.551115123125783e-17
1828,0.5,5.551115123125783e-17
1828,1.0,5.551115123125783e-17
1828,2.0,5.551115123125783e-17
1829,0.5,2.7755575615628914e-17
1829,1.0,5.551115123125783e-17
1829,2.0,1.1102230246251565e-16
1830,0.5,5.551115123125783e-17
1830,1.0,5.551115123125783e-17
1830,2.0,5.551115123125783e-17
1831,0.5,5.551115123125783e-17
1831,1.0,5.551115123125783e-17
1831,2.0,1.6653345369377348e-16
1832,0.5,2.7755575615628914e-17
1832,1.0,2.7755575615628914e-17
1832,2.0,5.551115123125783e-17
1833,0.5,5.551115123125783e-17
1833,1.0,5.551115123125783e-17
1833,2.0,2.0816681711721685e-17
1834,0.5,5.551115123125783e-17
1834,1.0,2.7755575615628914e-17
1834,2.0,5.551115123125783e-17
1835,0.5,1.1102230246251565e-16
1835,1.0,5.551115123125783e-17
1835,2.0,2.7755575615628914e-17
1836,0.5,5.551115123125783e-17
1836,1.0,5.551115123125783e-17
1836,2.0,1.1102230246251565e-16
1837,0.5,8.326672684688674e-17
1837,1.0,1.1102230246251565e-16
1837,2.0,2.7755575615628914e-17
1838,0.5,5.551115123125783e-17
1838,1.0,5.551115123125783e-17
1838,2.0,1.1102230246251565e-16
1839,0.5,5.551115123125783e-17
1839,1.0,1.1102230246251565e-16
1839,2.0,8.326672684688674e-17
1840,0.5,2.7755575615628914e-17
1840,1.0,5.551115123125783e-17
1840,2.0,1.1102230246251565e-16
1841,0.5,5.551115123125783e-17
1841,1.0,2.7755575615628914e-17
1841,2.0,5.551115123125783e-17
1842,0.5,5.551115123125783e-17
1842,1.0,5.551115123125783e-17
1842,2.0,1.1102230246251565e-16
1843,0.5,5.551115123125783e-17
1843,1.0,2.7755575615628914e-17
1843,2.0,5.551115123125783e-17
1844,0.5,2.7755575615628914e-17
1844,1.0,5.551115123125783e-17
1844,2.0,5.551115123125783e-17
1845,0.5,5.551115123125783e-17
1845,1.0,5.551115123125783e-17
1845,2.0,1.1102230246251565e-16
1846,0.5,2.7755575615628914e-17
1846,1.0,5.551115123125783e-17
1846,2.0,1.1102230246251565e-16
1847,0.5,5.551115123125783e-17
1847,1.0,5.551115123125783e-17
1847,2.0,1.1102230246251565e-16
1848,0.5,5.551115123125783e-17
1848,1.0,2.7755575615628914e-17
1848,2.0,1.1102230246251565e-16
1849,0.5,5.551115123125783e-17
1849,1.0,5.551115123125783e-17
1849,2.0,1.6653345369377348e-16
1850,0.5,5.551115123125783e-17
1850,1.0,5.551115123125783e-17
1850,2.0,1.1102230246251565e-16
1851,0.5,5.551115123125783e-17
1851,1.0,5.551115123125783e-17
1851,2.0,1.1102230246251565e-16
1852,0.5,2.7755575615628914e-17
1852,1.0,5.551115123125783e-17
1852,2.0,1.1102230246251565e-16
1853,0.5,5.551115123125783e-17
1853,1.0,2.7755575615628914e-17
1853,2.0,6.938893903907228e-18
1854,0.5,5.551115123125783e-17
1854,1.0,5.551115123125783e-17
1854,2.0,8.326672684688674e-17
1855,0.5,2.7755575615628914e-17
1855,1.0,1.1102230246251565e-16
1855,2.0,5.551115123125783e-17
1856,0.5,5.551115123125783e-17
1856,1.0,5.551115123125783e-17
1856,2.0,5.551115123125783e-17
1857,0.5,8.326672684688674e-17
1857,1.0,0.0
1857,2.0,5.551115123125783e-17
1858,0.5,2.7755575615628914e-17
1858,1.0,5.551115123125783e-17
1858,2.0,2.220446049250313e-16
1859,0.5,2.7755575615628914e-17
1859,1.0,5.551115123125783e-17
1859,2.0,1.6653345369377348e-16
1860,0.5,5.551115123125783e-17
1860,1.0,5.551115123125783e-17
1860,2.0,1.1102230246251565e-16
1861,0.5,2.7755575615628914e-17
1861,1.0,2.7755575615628914e-17
1861,2.0,8.326672684688674e-17
1862,0.5,5.551115123125783e-17
1862,1.0,5.551115123125783e-17
1862,2.0,1.6653345369377348e-16
1863,0.5,5.551115123125783e-17
1863,1.0,2.7755575615628914e-17
1863,2.0,1.3877787807814457e-17
1864,0.5,8.326672684688674e-17
1864,1.0,1.1102230246251565e-16
1864,2.0,1.1102230246251565e-16
1865,0.5,5.551115123125783e-17
1865,1.0,5.551115123125783e-17
1865,2.0,1.1102230246251565e-16
1866,0.5,8.326672684688674e-17
1866,1.0,5.551115123125783e-17
1866,2.0,1.1102230246251565e-16
1867,0.5,5.551115123125783e-17
1867,1.0,5.551115123125783e-17
1867,2.0,4.163336342344337e-17
1868,0.5,2.7755575615628914e-17
1868,1.0,5.551115123125783e-17
1868,2.0,8.326672684688674e-17
1869,0.5,2.7755575615628914e-17
1869,1.0,2.7755575615628914e-17
1869,2.0,1.1102230246251565e-16
1870,0.5,1.1102230246251565e-16
1870,1.0,5.551115123125783e-17
1870,2.0,2.220446049250313e-16
1871,0.5,5.551115123125783e-17
1871,1.0,5.551115123125783e-17
1871,2.0,2.0816681711721685e-17
1872,0.5,5.551115123125783e-17
1872,1.0,2.7755575615628914e-17
1872,2.0,1.1102230246251565e-16
1873,0.5,2.7755575615628914e-17
1873,1.0,5.551115123125783e-17
1873,2.0,2.220446049250313e-16
1874,0.5,5.551115123125783e-17
1874,1.0,2.7755575615628914e-17
1874,2.0,2.220446049250313e-16
1875,0.5,2.7755575615628914e-17
1875,1.0,5.551115123125783e-17
1875,2.0,1.1102230246251565e-16
1876,0.5,2.7755575615628914e-17
1876,1.0,5.551115123125783e-17
1876,2.0,1.1102230246251565e-16
1877,0.5,5.551115123125783e-17
1877,1.0,8.326672684688674e-17
1877,2.0,1.1102230246251565e-16
1878,0.5,5.551115123125783e-17
1878,1.0,5.551115123125783e-17
1878,2.0,1.1102230246251565e-16
1879,0.5,5.551115123125783e-17
1879,1.0,2.7755575615628914e-17
1879,2.0,5.551115123125783e-17
1880,0.5,5.551115123125783e-17
1880,1.0,2.7755575615628914e-17
1880,2.0,5.551115123125783e-17
1881,0.5,5.551115123125783e-17
1881,1.0,5.551115123125783e-17
1881,2.0,1.1102230246251565e-16
1882,0.5,5.551115123125783e-17
1882,1.0,8.326672684688674e-17
1882,2.0,5.551115123125783e-17
1883,0.5,5.551115123125783e-17
1883,1.0,5.551115123125783e-17
1883,2.0,1.6653345369377348e-16
1884,0.5,5.551115123125783e-17
1884,1.0,1.6653345369377348e-16
1884,2.0,1.1102230246251565e-16
1885,0.5,5.551115123125783e-17
1885,1.0,5.551115123125783e-17
1885,2.0,5.551115123125783e-17
1886,0.5,1.1102230246251565e-16
1886,1.0,5.551115123125783e-17
1886,2.0,1.1102230246251565e-16
1887,0.5,1.1102230246251565e-16
1887,1.0,2.7755575615628914e-17
1887,2.0,2.220446049250313e-16
1888,0.5,5.551115123125783e-17
1888,1.0,1.1102230246251565e-16
1888,2.0,1.1102230246251565e-16
1889,0.5,5.551115123125783e-17
1889,1.0,5.551115123125783e-17
1889,2.0,1.1102230246251565e-16
1890,0.5,2.7755575615628914e-17
1890,1.0,1.1102230246251565e-16
1890,2.0,1.1102230246251565e-16
1891,0.5,5.551115123125783e-17
1891,1.0,5.551115123125783e-17
1891,2.0,1.6653345369377348e-16
1892,0.5,5.551115123125783e-17
1892,1.0,1.1102230246251565e-16
1892,2.0,1.1102230246251565e-16
1893,0.5,5.551115123125783e-17
1893,1.0,5.551115123125783e-17
1893,2.0,1.1102230246251565e-16
1894,0.5,5.551115123125783e-17
1894,1.0,5.551115123125783e-17
1894,2.0,1.1102230246251565e-16
1895,0.5,5.551115123125783e-17
1895,1.0,5.551115123125783e-17
1895,2.0,5.551115123125783e-17
1896,0.5,5.551115123125783e-17
1896,1.0,1.1102230246251565e-16
1896,2.0,2.220446049250313e-16
1897,0.5,8.326672684688674e-17
1897,1.0,5.551115123125783e-17
1897,2.0,8.326672684688674e-17
1898,0.5,5.551115123125783e-17
1898,1.0,5.551115123125783e-17
1898,2.0,1.1102230246251565e-16
1899,0.5,2.7755575615628914e-17
1899,1.0,5.551115123125783e-17
1899,2.0,2.7755575615628914e-17
1900,0.5,5.551115123125783e-17
1900,1.0,1.6653345369377348e-16
1900,2.0,5.551115123125783e-17
1901,0.5,8.326672684688674e-17
1901,1.0,5.551115123125783e-17
1901,2.0,2.7755575615628914e-17
1902,0.5,5.551115123125783e-17
1902,1.0,5.551115123125783e-17
1902,2.0,2.7755575615628914e-17
1903,0.5,5.551115123125783e-17
1903,1.0,2.7755575615628914e-17
1903,2.0,0.0
1904,0.5,5.551115123125783e-17
1904,1.0,5.551115123125783e-17
1904,2.0,1.1102230246251565e-16
1905,0.5,5.551115123125783e-17
1905,1.0,5.551115123125783e-17
1905,2.0,5.551115123125783e-17
1906,0.5,5.551115123125783e-17
1906,1.0,1.1102230246251565e-16
1906,2.0,5.551115123125783e-17
1907,0.5,8.326672684688674e-17
1907,1.0,5.551115123125783e-17
1907,2.0,5.551115123125783e-17
1908,0.5,8.326672684688674e-17
1908,1.0,8.326672684688674e-17
1908,2.0,5.551115123125783e-17
1909,0.5,2.7755575615628914e-17
1909,1.0,5.551115123125783e-17
1909,2.0,5.551115123125783e-17
1910,0.5,5.551115123125783e-17
1910,1.0,2.7755575615628914e-17
1910,2.0,5.551115123125783e-17
1911,0.5,1.1102230246251565e-16
1911,1.0,1.1102230246251565e-16
1911,2.0,2.7755575615628914e-17
1912,0.5,8.326672684688674e-17
1912,1.0,1.1102230246251565e-16
1912,2.0,8.326672684688674e-17
1913,0.5,2.7755575615628914e-17
1913,1.0,8.326672684688674e-17
1913,2.0,1.1102230246251565e-16
1914,0.5,5.551115123125783e-17
1914,1.0,5.551115123125783e-17
1914,2.0,1.1102230246251565e-16
1915,0.5,5.551115123125783e-17
1915,1.0,1.1102230246251565e-16
1915,2.0,1.734723475976807e-18
1916,0.5,8.326672684688674e-17
1916,1.0,2.7755575615628914e-17
1916,2.0,1.6653345369377348e-16
1917,0.5,2.7755575615628914e-17
1917,1.0,5.551115123125783e-17
1917,2.0,8.326672684688674e-17
1918,0.5,5.551115123125783e-17
1918,1.0,1.1102230246251565e-16
1918,2.0,2.7755575615628914e-17
1919,0.5,5.551115123125783e-17
1919,1.0,5.551115123125783e-17
1919,2.0,8.326672684688674e-17
1920,0.5,5.551115123125783e-17
1920,1.0,1.3877787807814457e-17
1920,2.0,8.326672684688674e-17
1921,0.5,8.326672684688674e-17
1921,1.0,5.551115123125783e-17
1921,2.0,1.1102230246251565e-16
1922,0.5,5.551115123125783e-17
1922,1.0,5.551115123125783e-17
1922,2.0,5.551115123125783e-17
1923,0.5,8.326672684688674e-17
1923,1.0,2.7755575615628914e-17
1923,2.0,4.163336342344337e-17
1924,0.5,8.326672684688674e-17
1924,1.0,2.7755575615628914e-17
1924,2.0,1.1102230246251565e-16
1925,0.5,5.551115123125783e-17
1925,1.0,2.7755575615628914e-17
1925,2.0,1.1102230246251565e-16
1926,0.5,2.7755575615628914e-17
1926,1.0,5.551115123125783e-17
1926,2.0,2.220446049250313e-16
1927,0.5,2.7755575615628914e-17
1927,1.0,2.7755575615628914e-17
1927,2.0,1.1102230246251565e-16
1928,0.5,2.7755575615628914e-17
1928,1.0,5.551115123125783e-17
1928,2.0,5.551115123125783e-17
1929,0.5,5.551115123125783e-17
1929,1.0,0.0
1929,2.0,1.1102230246251565e-16
1930,0.5,5.551115123125783e-17
1930,1.0,2.7755575615628914e-17
1930,2.0,2.7755575615628914e-17
1931,0.5,2.7755575615628914e-17
1931,1.0,5.551115123125783e-17
1931,2.0,5.551115123125783e-17
1932,0.5,2.7755575615628914e-17
1932,1.0,1.1102230246251565e-16
1932,2.0,1.1102230246251565e-16
1933,0.5,2.7755575615628914e-17
1933,1.0,2.7755575615628914e-17
1933,2.0,2.220446049250313e-16
1934,0.5,5.551115123125783e-17
1934,1.0,5.551115123125783e-17
1934,2.0,1.1102230246251565e-16
1935,0.5,2.7755575615628914e-17
1935,1.0,1.1102230246251565e-16
1935,2.0,2.220446049250313e-16
1936,0.5,5.551115123125783e-17
1936,1.0,5.551115123125783e-17
1936,2.0,2.220446049250313e-16
1937,0.5,8.326672684688674e-17
1937,1.0,5.551115123125783e-17
1937,2.0,1.1102230246251565e-16
1938,0.5,5.551115123125783e-17
1938,1.0,1.6653345369377348e-16
1938,2.0,1.1102230246251565e-16
1939,0.5,2.7755575615628914e-17
1939,1.0,5.551115123125783e-17
1939,2.0,1.1102230246251565e-16
1940,0.5,5.551115123125783e-17
1940,1.0,2.7755575615628914e-17
1940,2.0,1.1102230246251565e-16
1941,0.5,2.7755575615628914e-17
1941,1.0,5.551115123125783e-17
1941,2.0,1.1102230246251565e-16
1942,0.5,5.551115123125783e-17
1942,1.0,1.6653345369377348e-16
1942,2.0,2.7755575615628914e-17
1943,0.5,8.326672684688674e-17
1943,1.0,5.551115123125783e-17
1943,2.0,5.551115123125783e-17
1944,0.5,8.326672684688674e-17
1944,1.0,1.1102230246251565e-16
1944,2.0,1.1102230246251565e-16
1945,0.5,1.1102230246251565e-16
1945,1.0,5.551115123125783e-17
1945,2.0,2.7755575615628914e-17
1946,0.5,5.551115123125783e-17
1946,1.0,1.1102230246251565e-16
1946,2.0,5.551115123125783e-17
1947,0.5,2.7755575615628914e-17
1947,1.0,2.7755575615628914e-17
1947,2.0,1.1102230246251565e-16
1948,0.5,5.551115123125783e-17
1948,1.0,1.1102230246251565e-16
1948,2.0,1.1102230246251565e-16
1949,0.5,2.7755575615628914e-17
1949,1.0,5.551115123125783e-17
1949,2.0,5.551115123125783e-17
1950,0.5,2.7755575615628914e-17
1950,1.0,5.551115123125783e-17
1950,2.0,2.7755575615628914e-17
1951,0.5,5.551115123125783e-17
1951,1.0,5.551115123125783e-17
1951,2.0,1.1102230246251565e-16
1952,0.5,5.551115123125783e-17
1952,1.0,5.551115123125783e-17
1952,2.0,4.163336342344337e-17
1953,0.5,5.551115123125783e-17
1953,1.0,2.7755575615628914e-17
1953,2.0,5.551115123125783e-17
1954,0.5,5.551115123125783e-17
1954,1.0,1.1102230246251565e-16
1954,2.0,5.551115123125783e-17
1955,0.5,2.7755575615628914e-17
1955,1.0,1.1102230246251565e-16
1955,2.0,2.220446049250313e-16
1956,0.5,5.551115123125783e-17
1956,1.0,5.551115123125783e-17
1956,2.0,1.1102230246251565e-16
1957,0.5,5.551115123125783e-17
1957,1.0,5.551115123125783e-17
1957,2.0,2.7755575615628914e-17
1958,0.5,5.551115123125783e-17
1958,1.0,2.7755575615628914e-17
1958,2.0,2.220446049250313e-16
1959,0.5,2.7755575615628914e-17
1959,1.0,2.7755575615628914e-17
1959,2.0,1.1102230246251565e-16
1960,0.5,2.7755575615628914e-17
1960,1.0,2.7755575615628914e-17
1960,2.0,1.3877787807814457e-17
1961,0.5,2.7755575615628914e-17
1961,1.0,5.551115123125783e-17
1961,2.0,5.551115123125783e-17
1962,0.5,5.551115123125783e-17
1962,1.0,2.7755575615628914e-17
1962,2.0,2.220446049250313e-16
1963,0.5,5.551115123125783e-17
1963,1.0,2.7755575615628914e-17
1963,2.0,2.0816681711721685e-17
1964,0.5,5.551115123125783e-17
1964,1.0,2.7755575615628914e-17
1964,2.0,1.1102230246251565e-16
1965,0.5,8.326672684688674e-17
1965,1.0,8.326672684688674e-17
1965,2.0,2.7755575615628914e-17
1966,0.5,2.7755575615628914e-17
1966,1.0,1.1102230246251565e-16
1966,2.0,8.326672684688674e-17
1967,0.5,8.326672684688674e-17
1967,1.0,5.551115123125783e-17
1967,2.0,1.6653345369377348e-16
1968,0.5,2.7755575615628914e-17
1968,1.0,1.3877787807814457e-17
1968,2.0,1.3877787807814457e-17
1969,0.5,1.1102230246251565e-16
1969,1.0,5.551115123125783e-17
1969,2.0,1.1102230246251565e-16
1970,0.5,2.7755575615628914e-17
1970,1.0,5.551115123125783e-17
1970,2.0,1.1102230246251565e-16
1971,0.5,2.7755575615628914e-17
1971,1.0,1.1102230246251565e-16
1971,2.0,1.1102230246251565e-16
1972,0.5,2.7755575615628914e-17
1972,1.0,2.7755575615628914e-17
1972,2.0,5.551115123125783e-17
1973,0.5,2.7755575615628914e-17
1973,1.0,5.551115123125783e-17
1973,2.0,1.1102230246251565e-16
1974,0.5,5.551115123125783e-17
1974,1.0,5.551115123125783e-17
1974,2.0,5.551115123125783e-17
1975,0.5,5.551115123125783e-17
1975,1.0,5.551115123125783e-17
1975,2.0,1.1102230246251565e-16
1976,0.5,8.326672684688674e-17
1976,1.0,5.551115123125783e-17
1976,2.0,5.551115123125783e-17
1977,0.5,5.551115123125783e-17
1977,1.0,5.551115123125783e-17
1977,2.0,1.1102230246251565e-16
1978,0.5,8.326672684688674e-17
1978,1.0,5.551115123125783e-17
1978,2.0,5.551115123125783e-17
1979,0.5,1.1102230246251565e-16
1979,1.0,2.7755575615628914e-17
1979,2.0,2.7755575615628914e-17
1980,0.5,8.326672684688674e-17
1980,1.0,1.1102230246251565e-16
1980,2.0,1.1102230246251565e-16
1981,0.5,8.326672684688674e-17
1981,1.0,5.551115123125783e-17
1981,2.0,1.1102230246251565e-16
1982,0.5,5.551115123125783e-17
1982,1.0,2.7755575615628914e-17
1982,2.0,1.1102230246251565e-16
1983,0.5,5.551115123125783e-17
