sample_index,lambda_first,lambda_second,macro_probability_total_variation
243,0.5,2.0,0.6494919629303355
243,1.0,2.0,0.4278720934002155
244,0.5,1.0,0.059515206607338444
244,0.5,2.0,0.24496440794081942
244,1.0,2.0,0.18926497549551283
245,0.5,1.0,0.09976360463095953
245,0.5,2.0,0.3420069919781855
245,1.0,2.0,0.25813298313233335
246,0.5,1.0,0.04871671850944885
246,0.5,2.0,0.20781143896865356
246,1.0,2.0,0.1590947204592047
247,0.5,1.0,0.08704573657591812
247,0.5,2.0,0.27725280408469927
247,1.0,2.0,0.19020706750878114
248,0.5,1.0,0.054178152458371424
248,0.5,2.0,0.18428187346402286
248,1.0,2.0,0.13612257621725282
249,0.5,1.0,0.12285074606050296
249,0.5,2.0,0.5369102685247338
249,1.0,2.0,0.4140595224642308
250,0.5,1.0,0.15873110689898778
250,0.5,2.0,0.4579559289402074
250,1.0,2.0,0.29922482204121964
251,0.5,1.0,0.07629358594274412
251,0.5,2.0,0.20694004556504705
251,1.0,2.0,0.13064645962230292
252,0.5,1.0,0.0596461886789552
252,0.5,2.0,0.21386902690898535
252,1.0,2.0,0.15422283823003013
253,0.5,1.0,0.18204125525346382
253,0.5,2.0,0.5168141950624557
253,1.0,2.0,0.334772939808992
254,0.5,1.0,0.08363154959596313
254,0.5,2.0,0.31120370381013324
254,1.0,2.0,0.22757215421417012
255,0.5,1.0,0.12580188829420436
255,0.5,2.0,0.48404848697708747
255,1.0,2.0,0.35824659868288306
256,0.5,1.0,0.09116772396726532
256,0.5,2.0,0.352644410323227
256,1.0,2.0,0.2614766863559617
257,0.5,1.0,0.09844580536578193
257,0.5,2.0,0.35720858750314255
257,1.0,2.0,0.2605189590894283
258,0.5,1.0,0.09700671234476463
258,0.5,2.0,0.28119970267440136
258,1.0,2.0,0.1933753436496492
259,0.5,1.0,0.25944372418601164
259,0.5,2.0,0.6167150237960912
259,1.0,2.0,0.35727129961007964
260,0.5,1.0,0.18310430509260922
260,0.5,2.0,0.5131601847487741
260,1.0,2.0,0.33005587965616495
261,0.5,1.0,0.06552926510458965
261,0.5,2.0,0.21978277977976945
261,1.0,2.0,0.16291026662874653
262,0.5,1.0,0.05103824863100004
262,0.5,2.0,0.1597233141449962
262,1.0,2.0,0.11040063036164334
263,0.5,1.0,0.13324310153995128
263,0.5,2.0,0.42206730625237165
263,1.0,2.0,0.2888242047124203
264,0.5,1.0,0.06780488587945593
264,0.5,2.0,0.1818034206717366
264,1.0,2.0,0.11969336334298271
265,0.5,1.0,0.07260672427383931
265,0.5,2.0,0.25386787825508356
265,1.0,2.0,0.18126115398124423
266,0.5,1.0,0.08627661235662021
266,0.5,2.0,0.24633014988566446
266,1.0,2.0,0.16005353752904422
267,0.5,1.0,0.15661320271718468
267,0.5,2.0,0.3622423713184812
267,1.0,2.0,0.20562916860129649
268,0.5,1.0,0.05872866193717492
268,0.5,2.0,0.14640768691294015
268,1.0,2.0,0.08767902497576523
269,0.5,1.0,0.1193459523207793
269,0.5,2.0,0.36692857900662695
269,1.0,2.0,0.25547083748138333
270,0.5,1.0,0.07921733288533214
270,0.5,2.0,0.3504058457451902
270,1.0,2.0,0.27642264760953467
271,0.5,1.0,0.04385647133359051
271,0.5,2.0,0.17456217650808875
271,1.0,2.0,0.13898151402755746
272,0.5,1.0,0.1102934680241338
272,0.5,2.0,0.32052891040955256
272,1.0,2.0,0.2102354423854187
273,0.5,1.0,0.1847998554506715
273,0.5,2.0,0.5508874839729453
273,1.0,2.0,0.3660876285222739
274,0.5,1.0,0.11826925282156896
274,0.5,2.0,0.3404771242446752
274,1.0,2.0,0.23030284161924425
275,0.5,1.0,0.0794675328673162
275,0.5,2.0,0.3756423430953457
275,1.0,2.0,0.29742305340961983
276,0.5,1.0,0.09276122916774036
276,0.5,2.0,0.24394375558693093
276,1.0,2.0,0.15118252641919055
277,0.5,1.0,0.07863211308869625
277,0.5,2.0,0.28141063666527905
277,1.0,2.0,0.2133650514233003
278,0.5,1.0,0.07579139291123982
278,0.5,2.0,0.20886899696225575
278,1.0,2.0,0.13967057134156263
279,0.5,1.0,0.09825861434734788
279,0.5,2.0,0.3000310914559803
279,1.0,2.0,0.24205388609383255
280,0.5,1.0,0.11723631927309283
280,0.5,2.0,0.2677381090289169
280,1.0,2.0,0.1505017897558241
281,0.5,1.0,0.07735211391087178
281,0.5,2.0,0.2851317531420873
281,1.0,2.0,0.20777963923121545
282,0.5,1.0,0.17559366716854202
282,0.5,2.0,0.5006312386652495
282,1.0,2.0,0.3250375714967075
283,0.5,1.0,0.11709286438848406
283,0.5,2.0,0.4991108883216441
283,1.0,2.0,0.3820180239331601
284,0.5,1.0,0.08169191230301993
284,0.5,2.0,0.30927467163279715
284,1.0,2.0,0.2275827593297772
285,0.5,1.0,0.03161692650939321
285,0.5,2.0,0.13006416418004504
285,1.0,2.0,0.10808693276629544
286,0.5,1.0,0.165841949202966
286,0.5,2.0,0.5374431957086874
286,1.0,2.0,0.37160124650572146
287,0.5,1.0,0.07756086108337644
287,0.5,2.0,0.31660023165487855
287,1.0,2.0,0.2390393705715021
288,0.5,1.0,0.11387770361200153
288,0.5,2.0,0.4965409874023914
288,1.0,2.0,0.38424298425570846
289,0.5,1.0,0.17714136953090645
289,0.5,2.0,0.5352024369261896
289,1.0,2.0,0.3580610673952832
290,0.5,1.0,0.11048912677631306
290,0.5,2.0,0.39492364690566745
290,1.0,2.0,0.3116184929107277
291,0.5,1.0,0.15410853724379198
291,0.5,2.0,0.4215057774807788
291,1.0,2.0,0.26739724023698674
292,0.5,1.0,0.07392910181599245
292,0.5,2.0,0.26336073831396134
292,1.0,2.0,0.19330542952116908
293,0.5,1.0,0.10384847209921777
293,0.5,2.0,0.31498186833770664
293,1.0,2.0,0.21113339623848884
294,0.5,1.0,0.210240583003943
294,0.5,2.0,0.5997201121627076
294,1.0,2.0,0.3894795291587646
295,0.5,1.0,0.14011711938654273
295,0.5,2.0,0.3923486363673548
295,1.0,2.0,0.2522315169808121
296,0.5,1.0,0.0893085239973587
296,0.5,2.0,0.24041690355552758
296,1.0,2.0,0.15110837955816886
297,0.5,1.0,0.044842423783516674
297,0.5,2.0,0.1567074104069785
297,1.0,2.0,0.11186498662346182
298,0.5,1.0,0.03619745324946816
298,0.5,2.0,0.187724884110307
298,1.0,2.0,0.15152743086083884
299,0.5,1.0,0.06641945778139216
299,0.5,2.0,0.21347777299614984
299,1.0,2.0,0.14705831521475765
300,0.5,1.0,0.06868878488741331
300,0.5,2.0,0.28691103334978196
300,1.0,2.0,0.2182222484623686
301,0.5,1.0,0.0594341166027331
301,0.5,2.0,0.19046804255708813
301,1.0,2.0,0.1321445395818325
302,0.5,1.0,0.112593387928733
302,0.5,2.0,0.41852217720288504
302,1.0,2.0,0.33273668274698776
303,0.5,1.0,0.13752978601745866
303,0.5,2.0,0.42169841498597
303,1.0,2.0,0.28416862896851136
304,0.5,1.0,0.1897121486791855
304,0.5,2.0,0.44514097834899236
304,1.0,2.0,0.25542882966980685
305,0.5,1.0,0.15303377049336206
305,0.5,2.0,0.5006286565720828
305,1.0,2.0,0.34991192350826295
306,0.5,1.0,0.07886029956476376
306,0.5,2.0,0.2477243998528322
306,1.0,2.0,0.16886410028806842
307,0.5,1.0,0.06806453008396188
307,0.5,2.0,0.1698227357974729
307,1.0,2.0,0.10175820571351102
308,0.5,1.0,0.07312500338184177
308,0.5,2.0,0.2951705011465961
308,1.0,2.0,0.23192746336588105
309,0.5,1.0,0.05670023340030349
309,0.5,2.0,0.16660609114043418
309,1.0,2.0,0.10990585774013067
310,0.5,1.0,0.20710570382607826
310,0.5,2.0,0.42185291875021447
310,1.0,2.0,0.3044839514762569
311,0.5,1.0,0.10295473543404063
311,0.5,2.0,0.43528771747820216
311,1.0,2.0,0.3323329820441616
312,0.5,1.0,0.18031712463719796
312,0.5,2.0,0.6422415732386169
312,1.0,2.0,0.4619244486014189
313,0.5,1.0,0.15447266774667004
313,0.5,2.0,0.3505379130557459
313,1.0,2.0,0.19606524530907582
314,0.5,1.0,0.08824605970888752
314,0.5,2.0,0.36100665163510015
314,1.0,2.0,0.2727605919262126
315,0.5,1.0,0.11293067939729096
315,0.5,2.0,0.4546550537510486
315,1.0,2.0,0.3417243743537576
316,0.5,1.0,0.06006166553240057
316,0.5,2.0,0.1712168039309969
316,1.0,2.0,0.11115513839859634
317,0.5,1.0,0.11321753285316039
317,0.5,2.0,0.2425421934434609
317,1.0,2.0,0.12932466059030054
318,0.5,1.0,0.254611644704294
318,0.5,2.0,0.655441175889304
318,1.0,2.0,0.4008295311850101
319,0.5,1.0,0.09420330499998407
319,0.5,2.0,0.25760343204550457
319,1.0,2.0,0.16340012704552054
320,0.5,1.0,0.06799566607427848
320,0.5,2.0,0.2057308087888547
320,1.0,2.0,0.1377351427145762
321,0.5,1.0,0.20094031664206968
321,0.5,2.0,0.5442495558193549
321,1.0,2.0,0.3530169757802399
322,0.5,1.0,0.040869295846388154
322,0.5,2.0,0.14131364888376996
322,1.0,2.0,0.10491579719978399
323,0.5,1.0,0.13909369914961264
323,0.5,2.0,0.3663783099101243
323,1.0,2.0,0.24597806923350662
324,0.5,1.0,0.11701700207817436
324,0.5,2.0,0.26984761824959286
324,1.0,2.0,0.15283061617141847
325,0.5,1.0,0.15339031044290016
325,0.5,2.0,0.37945662343782716
325,1.0,2.0,0.22606631299492702
326,0.5,1.0,0.17990606544536125
326,0.5,2.0,0.4777999637364271
326,1.0,2.0,0.3233013125432982
327,0.5,1.0,0.13415810580752865
327,0.5,2.0,0.3581772560945367
327,1.0,2.0,0.24376935870999547
328,0.5,1.0,0.11096700106183081
328,0.5,2.0,0.30913905957309173
328,1.0,2.0,0.2062363507060458
329,0.5,1.0,0.08827892754001443
329,0.5,2.0,0.2190079460817652
329,1.0,2.0,0.13072901854175076
330,0.5,1.0,0.05207089299286173
330,0.5,2.0,0.16561952453134102
330,1.0,2.0,0.11354863153847929
331,0.5,1.0,0.05687838807489841
331,0.5,2.0,0.31461260180093437
331,1.0,2.0,0.257734213726036
332,0.5,1.0,0.16402471546038555
332,0.5,2.0,0.4664350614415912
332,1.0,2.0,0.3024103459812057
333,0.5,1.0,0.19221675040857658
333,0.5,2.0,0.4777893021539389
333,1.0,2.0,0.3277069369958457
334,0.5,1.0,0.09153670226737884
334,0.5,2.0,0.2529349634828325
334,1.0,2.0,0.16139826121545361
335,0.5,1.0,0.08007132766191564
335,0.5,2.0,0.26683985459638704
335,1.0,2.0,0.18676852693447135
336,0.5,1.0,0.10743426206463366
336,0.5,2.0,0.3393642100100748
336,1.0,2.0,0.2319299479454412
337,0.5,1.0,0.13040198673340436
337,0.5,2.0,0.39750950542174934
337,1.0,2.0,0.2679128224299008
338,0.5,1.0,0.09223743943933195
338,0.5,2.0,0.2514660075904477
338,1.0,2.0,0.1608631879151307
339,0.5,1.0,0.1780317106915083
339,0.5,2.0,0.5156562008031402
339,1.0,2.0,0.33762449011163187
340,0.5,1.0,0.12071094740587968
340,0.5,2.0,0.35059923437382057
340,1.0,2.0,0.22988828696794097
341,0.5,1.0,0.12104880184093322
341,0.5,2.0,0.5000139163499158
341,1.0,2.0,0.3789651145089825
342,0.5,1.0,0.09453182572542726
342,0.5,2.0,0.30250046613941156
342,1.0,2.0,0.22911532602300527
343,0.5,1.0,0.10758402152446986
343,0.5,2.0,0.40578788856698644
343,1.0,2.0,0.3045161410227509
344,0.5,1.0,0.08243415392605849
344,0.5,2.0,0.15968467352645618
344,1.0,2.0,0.07959713290636887
345,0.5,1.0,0.03851739457263645
345,0.5,2.0,0.2289974526378354
345,1.0,2.0,0.190480058065199
346,0.5,1.0,0.16316614514936673
346,0.5,2.0,0.4114251660784324
346,1.0,2.0,0.2675185182571953
347,0.5,1.0,0.07292244089205976
347,0.5,2.0,0.24089104951053075
347,1.0,2.0,0.167968608618471
348,0.5,1.0,0.11787952198895506
348,0.5,2.0,0.40757379766887253
348,1.0,2.0,0.3035924885258194
349,0.5,1.0,0.1349093825119993
349,0.5,2.0,0.5516155972753627
349,1.0,2.0,0.4167062147633634
350,0.5,1.0,0.054629058569095425
350,0.5,2.0,0.1748636366556636
350,1.0,2.0,0.13567324415978488
351,0.5,1.0,0.14382081904642868
351,0.5,2.0,0.29347162963114887
351,1.0,2.0,0.20379310233768594
352,0.5,1.0,0.07179012828186739
352,0.5,2.0,0.2137492315154796
352,1.0,2.0,0.14195910323361222
353,0.5,1.0,0.10105649397330793
353,0.5,2.0,0.362197310213741
353,1.0,2.0,0.26114081624043306
354,0.5,1.0,0.09885272959604574
354,0.5,2.0,0.38618435128046047
354,1.0,2.0,0.2873316216844148
355,0.5,1.0,0.05675327343276154
355,0.5,2.0,0.2363033636064919
355,1.0,2.0,0.18422950252781384
356,0.5,1.0,0.14895319708622778
356,0.5,2.0,0.4526629783110377
356,1.0,2.0,0.3037097812248099
357,0.5,1.0,0.06434287795247139
357,0.5,2.0,0.21935132258444315
357,1.0,2.0,0.1576907036198798
358,0.5,1.0,0.21917769668643977
358,0.5,2.0,0.4929249464271419
358,1.0,2.0,0.3043298774553939
359,0.5,1.0,0.06528480511501776
359,0.5,2.0,0.1541562941044673
359,1.0,2.0,0.09214290939530971
360,0.5,1.0,0.09073591863430863
360,0.5,2.0,0.2871908147897502
360,1.0,2.0,0.1964548961554416
361,0.5,1.0,0.09979918687773319
361,0.5,2.0,0.27852562323340796
361,1.0,2.0,0.18498855304760978
362,0.5,1.0,0.1313753479411741
362,0.5,2.0,0.24895293682637581
362,1.0,2.0,0.17337014902515108
363,0.5,1.0,0.14580347007172423
363,0.5,2.0,0.42384511283951826
363,1.0,2.0,0.2780416427677941
364,0.5,1.0,0.12160864263055554
364,0.5,2.0,0.3374557931569788
364,1.0,2.0,0.22940447209176507
365,0.5,1.0,0.08479509212160047
365,0.5,2.0,0.23275760028114076
365,1.0,2.0,0.14796250815954026
366,0.5,1.0,0.04926611460811817
366,0.5,2.0,0.23531151224741073
366,1.0,2.0,0.18604539763929256
367,0.5,1.0,0.07135431225059556
367,0.5,2.0,0.17793013036397495
367,1.0,2.0,0.10657581811337939
368,0.5,1.0,0.08370934973334414
368,0.5,2.0,0.2978862018733571
368,1.0,2.0,0.2244520805456782
369,0.5,1.0,0.14757769916106284
369,0.5,2.0,0.40111787335551524
369,1.0,2.0,0.26376988195902523
370,0.5,1.0,0.08477788675039936
370,0.5,2.0,0.2725556854321819
370,1.0,2.0,0.18777779868178252
371,0.5,1.0,0.07522529783113102
371,0.5,2.0,0.22780204506349133
371,1.0,2.0,0.15953699400717192
372,0.5,1.0,0.1375338890036566
372,0.5,2.0,0.3809599414726205
372,1.0,2.0,0.24342605246896395
373,0.5,1.0,0.10613756286188902
373,0.5,2.0,0.4136383075314747
373,1.0,2.0,0.30908124470031095
374,0.5,1.0,0.08063131708891152
374,0.5,2.0,0.28003664102026393
374,1.0,2.0,0.21898161735042512
375,0.5,1.0,0.08379541758591116
375,0.5,2.0,0.21597271017855668
375,1.0,2.0,0.13291549928441143
376,0.5,1.0,0.17494575995109338
376,0.5,2.0,0.6128639822310008
376,1.0,2.0,0.4379182222799075
377,0.5,1.0,0.11493441688700348
377,0.5,2.0,0.4068276216028046
377,1.0,2.0,0.2941070762163895
378,0.5,1.0,0.15657355323938432
378,0.5,2.0,0.33743554276144955
378,1.0,2.0,0.18086198952206528
379,0.5,1.0,0.17810879454679385
379,0.5,2.0,0.4950010696502509
379,1.0,2.0,0.3254819828133454
380,0.5,1.0,0.0831217729946857
380,0.5,2.0,0.24850240658278513
380,1.0,2.0,0.1653806335880994
381,0.5,1.0,0.13453133775627574
381,0.5,2.0,0.5331325595115584
381,1.0,2.0,0.4096513189829075
382,0.5,1.0,0.1900531266346506
382,0.5,2.0,0.6198509273029575
382,1.0,2.0,0.429797800668307
383,0.5,1.0,0.18667756468410046
383,0.5,2.0,0.4155596767641289
383,1.0,2.0,0.22888211208002845
384,0.5,1.0,0.07456372338149406
384,0.5,2.0,0.20132707958319582
384,1.0,2.0,0.13210185634099547
385,0.5,1.0,0.05355993076947585
385,0.5,2.0,0.19515712979280903
385,1.0,2.0,0.14159719902333318
386,0.5,1.0,0.09363830997418518
386,0.5,2.0,0.23777494453947556
386,1.0,2.0,0.15500984017698471
387,0.5,1.0,0.09323332889907845
387,0.5,2.0,0.2679544710009244
387,1.0,2.0,0.17472114210184594
388,0.5,1.0,0.05684068612584613
388,0.5,2.0,0.16234005200315701
388,1.0,2.0,0.11516173223675538
389,0.5,1.0,0.06000405879508354
389,0.5,2.0,0.15419359038695785
389,1.0,2.0,0.0941895315918743
390,0.5,1.0,0.13755428594566793
390,0.5,2.0,0.4559810573389309
390,1.0,2.0,0.3184267713932629
391,0.5,1.0,0.20130540972474215
391,0.5,2.0,0.4574364546494014
391,1.0,2.0,0.25613104492465927
392,0.5,1.0,0.06046469787542044
392,0.5,2.0,0.16997541088341567
392,1.0,2.0,0.10951071300799524
393,0.5,1.0,0.057694267076916286
393,0.5,2.0,0.21195955358470817
393,1.0,2.0,0.16678200738879567
394,0.5,1.0,0.12211193129597611
394,0.5,2.0,0.36210732771047166
394,1.0,2.0,0.2399953964144956
395,0.5,1.0,0.14992111601476582
395,0.5,2.0,0.375249792627102
395,1.0,2.0,0.24489559123444915
396,0.5,1.0,0.029045795976836528
396,0.5,2.0,0.17096625626931772
396,1.0,2.0,0.14192046029248118
397,0.5,1.0,0.12644769763389677
397,0.5,2.0,0.3392274146981449
397,1.0,2.0,0.2239466165824121
398,0.5,1.0,0.19802758998969702
398,0.5,2.0,0.5764760150363705
398,1.0,2.0,0.3784484250466735
399,0.5,1.0,0.09593556726501884
399,0.5,2.0,0.26214337413601196
399,1.0,2.0,0.16620780687099307
400,0.5,1.0,0.08267853207136876
400,0.5,2.0,0.32162163113146874
400,1.0,2.0,0.24195261577413746
401,0.5,1.0,0.049832468795801485
401,0.5,2.0,0.25687168827854107
401,1.0,2.0,0.2070392194827396
402,0.5,1.0,0.08491771015713953
402,0.5,2.0,0.2845776235087779
402,1.0,2.0,0.19965991335163835
403,0.5,1.0,0.10528465485300648
403,0.5,2.0,0.37648187662454946
403,1.0,2.0,0.271197221771543
404,0.5,1.0,0.08306546498480094
404,0.5,2.0,0.21570163049273086
404,1.0,2.0,0.1326361655079299
405,0.5,1.0,0.07729009344223838
405,0.5,2.0,0.2570111877282877
405,1.0,2.0,0.18750391966563984
406,0.5,1.0,0.09139782178020792
406,0.5,2.0,0.2216283553798242
406,1.0,2.0,0.13617209274026787
407,0.5,1.0,0.11215795819927352
407,0.5,2.0,0.4625269256480796
407,1.0,2.0,0.3503689674488061
408,0.5,1.0,0.07437333904451648
408,0.5,2.0,0.2638305506372525
408,1.0,2.0,0.18945721159273604
409,0.5,1.0,0.16525741920615195
409,0.5,2.0,0.38300357977645555
409,1.0,2.0,0.21774616057030358
410,0.5,1.0,0.16932638387115276
410,0.5,2.0,0.5842234928135743
410,1.0,2.0,0.4148971089424215
411,0.5,1.0,0.147045290785037
411,0.5,2.0,0.4006170952774736
411,1.0,2.0,0.25357180449243655
412,0.5,1.0,0.09627661635979413
412,0.5,2.0,0.24645374016296923
412,1.0,2.0,0.15017712380317508
413,0.5,1.0,0.12695178182401146
413,0.5,2.0,0.41088757817494925
413,1.0,2.0,0.2839357963509378
414,0.5,1.0,0.11861269311017517
414,0.5,2.0,0.293057953246217
414,1.0,2.0,0.1873400200032342
415,0.5,1.0,0.09868302226554466
415,0.5,2.0,0.2880049547340555
415,1.0,2.0,0.20662845149295606
416,0.5,1.0,0.1250545967059404
416,0.5,2.0,0.3760778997642303
416,1.0,2.0,0.2510233030582898
417,0.5,1.0,0.05459376503496979
417,0.5,2.0,0.26943692177957335
417,1.0,2.0,0.21785141808894717
418,0.5,1.0,0.3032816606236848
418,0.5,2.0,0.6174798191783801
418,1.0,2.0,0.31419815855469546
419,0.5,1.0,0.1875713320898326
419,0.5,2.0,0.4805843514142351
419,1.0,2.0,0.2930130193244025
420,0.5,1.0,0.10477469161227793
420,0.5,2.0,0.33710831528788326
420,1.0,2.0,0.2323336236756053
421,0.5,1.0,0.11561897569654124
421,0.5,2.0,0.4314730132453831
421,1.0,2.0,0.31585403754884184
422,0.5,1.0,0.21715706305963364
422,0.5,2.0,0.6165833469122821
422,1.0,2.0,0.39942628385264856
423,0.5,1.0,0.11570062130867002
423,0.5,2.0,0.34168927200276195
423,1.0,2.0,0.22598865069409194
424,0.5,1.0,0.1756290274939558
424,0.5,2.0,0.39059332043933576
424,1.0,2.0,0.21496429294537997
425,0.5,1.0,0.2666127244269153
425,0.5,2.0,0.6131476404382269
425,1.0,2.0,0.34653491601131164
426,0.5,1.0,0.032389922408904634
426,0.5,2.0,0.09227337397220263
426,1.0,2.0,0.07647110042147526
427,0.5,1.0,0.09724333606128809
427,0.5,2.0,0.2830139957698969
427,1.0,2.0,0.2057919881860916
428,0.5,1.0,0.08761893274965339
428,0.5,2.0,0.26224285539835834
428,1.0,2.0,0.17970283796849523
429,0.5,1.0,0.09379075052506153
429,0.5,2.0,0.2648957285854968
429,1.0,2.0,0.17925010953115178
430,0.5,1.0,0.1618359087719313
430,0.5,2.0,0.4877709616215571
430,1.0,2.0,0.3259350528496259
431,0.5,1.0,0.13747454387738897
431,0.5,2.0,0.36195372997039665
431,1.0,2.0,0.22447918609300768
432,0.5,1.0,0.04304628675320217
432,0.5,2.0,0.18981813500500438
432,1.0,2.0,0.14677184825180223
433,0.5,1.0,0.09575653248475383
433,0.5,2.0,0.28556402992278873
433,1.0,2.0,0.1957175666543848
434,0.5,1.0,0.1110587307520819
434,0.5,2.0,0.25359701317196437
434,1.0,2.0,0.14253828241988242
435,0.5,1.0,0.02737446982043401
435,0.5,2.0,0.053216590422514864
435,1.0,2.0,0.0380063344808845
436,0.5,1.0,0.0641024618988932
436,0.5,2.0,0.2222288239913186
436,1.0,2.0,0.16145990512977895
437,0.5,1.0,0.0772001023742708
437,0.5,2.0,0.27918074233704576
437,1.0,2.0,0.20198063996277496
438,0.5,1.0,0.08562648470496192
438,0.5,2.0,0.27529209722272535
438,1.0,2.0,0.18966561251776345
439,0.5,1.0,0.07170626063505778
439,0.5,2.0,0.24007199773477456
439,1.0,2.0,0.17122260391909228
440,0.5,1.0,0.11337394930530867
440,0.5,2.0,0.42227013937174696
440,1.0,2.0,0.32100389591278544
441,0.5,1.0,0.13361389745788455
441,0.5,2.0,0.5281783389633055
441,1.0,2.0,0.39456444150542097
442,0.5,1.0,0.08391799888174295
442,0.5,2.0,0.26606110255752163
442,1.0,2.0,0.18922552027088735
443,0.5,1.0,0.0890454098896846
443,0.5,2.0,0.2527836406452616
443,1.0,2.0,0.18103327802513902
444,0.5,1.0,0.21376743522190422
444,0.5,2.0,0.592197394193433
444,1.0,2.0,0.37842995897152876
445,0.5,1.0,0.10975583622965845
445,0.5,2.0,0.25440701505588936
445,1.0,2.0,0.15912201404883877
446,0.5,1.0,0.2147276050525224
446,0.5,2.0,0.5600522988368909
446,1.0,2.0,0.3453246937843685
447,0.5,1.0,0.06691365105201316
447,0.5,2.0,0.2667154341965559
447,1.0,2.0,0.19980178314454278
448,0.5,1.0,0.037900093867443196
448,0.5,2.0,0.1510919880294116
448,1.0,2.0,0.11655278072924777
449,0.5,1.0,0.14605369022718073
449,0.5,2.0,0.3375883301588381
449,1.0,2.0,0.20162591055969795
450,0.5,1.0,0.07352923823739255
450,0.5,2.0,0.23184629468873005
450,1.0,2.0,0.16270941510004705
451,0.5,1.0,0.01695270720234826
451,0.5,2.0,0.049067996178396536
451,1.0,2.0,0.04277003984707707
452,0.5,1.0,0.047277144409013844
452,0.5,2.0,0.18364688941979812
452,1.0,2.0,0.13698333056079048
453,0.5,1.0,0.06102636889814364
453,0.5,2.0,0.17649101012248025
453,1.0,2.0,0.12012873069211481
454,0.5,1.0,0.076258903477498
454,0.5,2.0,0.2610144362210268
454,1.0,2.0,0.18535258583552633
455,0.5,1.0,0.04253021373613963
455,0.5,2.0,0.25630587715626574
455,1.0,2.0,0.21509207911040362
456,0.5,1.0,0.14643561025044036
456,0.5,2.0,0.44403557754784606
456,1.0,2.0,0.29759996729740573
457,0.5,1.0,0.09535421423480339
457,0.5,2.0,0.34374983335226367
457,1.0,2.0,0.26823294036529843
458,0.5,1.0,0.063987573611933
458,0.5,2.0,0.20690432304409467
458,1.0,2.0,0.15372036932844238
459,0.5,1.0,0.07902386213328794
459,0.5,2.0,0.24796830785535076
459,1.0,2.0,0.17512212855966702
460,0.5,1.0,0.08460651553550501
460,0.5,2.0,0.23168556087861536
460,1.0,2.0,0.15488493951104193
461,0.5,1.0,0.18117678653300623
461,0.5,2.0,0.47240421105251457
461,1.0,2.0,0.29122742451950834
462,0.5,1.0,0.07634419785036511
462,0.5,2.0,0.304787619923532
462,1.0,2.0,0.23134692676157192
463,0.5,1.0,0.05808168641414645
463,0.5,2.0,0.3424699487289767
463,1.0,2.0,0.29289547912521624
464,0.5,1.0,0.1134647688789083
464,0.5,2.0,0.3752368211648912
464,1.0,2.0,0.26227973384620307
465,0.5,1.0,0.04685066121169597
465,0.5,2.0,0.15020264816786316
465,1.0,2.0,0.10335198695616718
466,0.5,1.0,0.14945733005263712
466,0.5,2.0,0.45702247305807675
466,1.0,2.0,0.3075651430054396
467,0.5,1.0,0.10260052050232389
467,0.5,2.0,0.28222596145249873
467,1.0,2.0,0.19238915572004517
468,0.5,1.0,0.0942891788257614
468,0.5,2.0,0.2922608536395723
468,1.0,2.0,0.19797167481381095
469,0.5,1.0,0.08074983608792682
469,0.5,2.0,0.1836720085117708
469,1.0,2.0,0.10383426468935615
470,0.5,1.0,0.05694235852702853
470,0.5,2.0,0.19492287418129986
470,1.0,2.0,0.13798051565427133
471,0.5,1.0,0.07398526507554179
471,0.5,2.0,0.23570608505677249
471,1.0,2.0,0.16172081998123072
472,0.5,1.0,0.12376926785667494
472,0.5,2.0,0.29706498624413347
472,1.0,2.0,0.17329571838745852
473,0.5,1.0,0.07724128529902502
473,0.5,2.0,0.22933044253456936
473,1.0,2.0,0.15208915723554434
474,0.5,1.0,0.15316422791736212
474,0.5,2.0,0.38889679103932057
474,1.0,2.0,0.2357325631219584
475,0.5,1.0,0.01652541766171367
475,0.5,2.0,0.08631261462243835
475,1.0,2.0,0.06978719696072468
476,0.5,1.0,0.11951641799992162
476,0.5,2.0,0.32127049689503484
