sample_index,function,relative_odds_error
1752,logistic,0.0
1753,exp_0_5,1.935955111614498e-16
1753,exp_1,0.0
1753,exp_2,2.566199713772803e-16
1753,asinh,0.0
1753,logistic,3.1912438804582134e-16
1754,exp_0_5,0.0
1754,exp_1,1.248591077443424e-16
1754,exp_2,0.0
1754,asinh,0.0
1754,logistic,1.17043164912017e-16
1755,exp_0_5,0.0
1755,exp_1,1.9704204890314058e-16
1755,exp_2,0.0
1755,asinh,0.0
1755,logistic,0.0
1756,exp_0_5,1.2907839125619304e-16
1756,exp_1,1.50071028250492e-16
1756,exp_2,0.0
1756,asinh,0.0
1756,logistic,0.0
1757,exp_0_5,1.7376242318816663e-16
1757,exp_1,1.3597889362102565e-16
1757,exp_2,0.0
1757,asinh,0.0
1757,logistic,1.248348566500884e-16
1758,exp_0_5,2.1783571002670047e-16
1758,exp_1,0.0
1758,exp_2,0.0
1758,asinh,0.0
1758,logistic,2.190864839347349e-16
1759,exp_0_5,1.3246094935938858e-16
1759,exp_1,0.0
1759,exp_2,0.0
1759,asinh,1.3965650327717916e-16
1759,logistic,0.0
1760,exp_0_5,2.0388643984014717e-16
1760,exp_1,1.8721319693727799e-16
1760,exp_2,0.0
1760,asinh,1.2987891042954596e-16
1760,logistic,1.357137994743672e-16
1761,exp_0_5,0.0
1761,exp_1,0.0
1761,exp_2,2.1001778816245387e-16
1761,asinh,0.0
1761,logistic,1.2891482198992703e-16
1762,exp_0_5,0.0
1762,exp_1,0.0
1762,exp_2,0.0
1762,asinh,0.0
1762,logistic,0.0
1763,exp_0_5,0.0
1763,exp_1,1.7169295560469252e-16
1763,exp_2,0.0
1763,asinh,0.0
1763,logistic,0.0
1764,exp_0_5,1.5682095933829938e-16
1764,exp_1,0.0
1764,exp_2,0.0
1764,asinh,0.0
1764,logistic,0.0
1765,exp_0_5,2.3737407762802715e-16
1765,exp_1,1.2688093175869073e-16
1765,exp_2,0.0
1765,asinh,0.0
1765,logistic,1.984462803657403e-16
1766,exp_0_5,1.6097514795074525e-16
1766,exp_1,1.1670176929771971e-16
1766,exp_2,1.2267177544634746e-16
1766,asinh,0.0
1766,logistic,0.0
1767,exp_0_5,0.0
1767,exp_1,2.6066515072229444e-16
1767,exp_2,0.0
1767,asinh,0.0
1767,logistic,1.708441786009081e-16
1768,exp_0_5,0.0
1768,exp_1,0.0
1768,exp_2,1.7772350497487457e-16
1768,asinh,1.798505493529837e-16
1768,logistic,2.3763812342439613e-16
1769,exp_0_5,1.519899835091442e-16
1769,exp_1,2.0807490544442165e-16
1769,exp_2,0.0
1769,asinh,1.3216108533118892e-16
1769,logistic,0.0
1770,exp_0_5,1.3500526897339028e-16
1770,exp_1,0.0
1770,exp_2,0.0
1770,asinh,1.859643390827157e-16
1770,logistic,1.19168106818119e-16
1771,exp_0_5,0.0
1771,exp_1,0.0
1771,exp_2,1.9098116372642532e-16
1771,asinh,0.0
1771,logistic,1.2975459297745422e-16
1772,exp_0_5,0.0
1772,exp_1,0.0
1772,exp_2,0.0
1772,asinh,0.0
1772,logistic,1.4652822374906159e-16
1773,exp_0_5,0.0
1773,exp_1,0.0
1773,exp_2,1.6956585965047224e-16
1773,asinh,0.0
1773,logistic,1.1884950005807568e-16
1774,exp_0_5,0.0
1774,exp_1,0.0
1774,exp_2,1.5634711202637422e-16
1774,asinh,1.491915030136174e-16
1774,logistic,2.818182185002444e-16
1775,exp_0_5,0.0
1775,exp_1,1.5536195585609428e-16
1775,exp_2,2.1740980678706831e-16
1775,asinh,1.633599161487361e-16
1775,logistic,1.2670595125614156e-16
1776,exp_0_5,0.0
1776,exp_1,0.0
1776,exp_2,0.0
1776,asinh,0.0
1776,logistic,1.346075054169447e-16
1777,exp_0_5,1.8598457131739762e-16
1777,exp_1,0.0
1777,exp_2,0.0
1777,asinh,1.5197775086784355e-16
1777,logistic,0.0
1778,exp_0_5,1.5621309499409218e-16
1778,exp_1,0.0
1778,exp_2,2.1757503543017454e-16
1778,asinh,0.0
1778,logistic,1.4151874051583103e-16
1779,exp_0_5,1.3904976411575416e-16
1779,exp_1,0.0
1779,exp_2,0.0
1779,asinh,1.62009065868827e-16
1779,logistic,0.0
1780,exp_0_5,0.0
1780,exp_1,0.0
1780,exp_2,0.0
1780,asinh,0.0
1780,logistic,1.3085322598850977e-16
1781,exp_0_5,0.0
1781,exp_1,0.0
1781,exp_2,1.4376245528797687e-16
1781,asinh,1.84678145974988e-16
1781,logistic,0.0
1782,exp_0_5,1.480440407959462e-16
1782,exp_1,0.0
1782,exp_2,0.0
1782,asinh,1.5383436245257768e-16
1782,logistic,0.0
1783,exp_0_5,1.4885606155641116e-16
1783,exp_1,1.995826655600779e-16
1783,exp_2,1.793929665866674e-16
1783,asinh,1.458253742614359e-16
1783,logistic,1.8569304195765957e-16
1784,exp_0_5,1.631221705960655e-16
1784,exp_1,1.1983557334777767e-16
1784,exp_2,0.0
1784,asinh,1.5283304790812562e-16
1784,logistic,1.5432356114755848e-16
1785,exp_0_5,0.0
1785,exp_1,1.361781597313674e-16
1785,exp_2,0.0
1785,asinh,0.0
1785,logistic,1.8845654157408052e-16
1786,exp_0_5,0.0
1786,exp_1,0.0
1786,exp_2,0.0
1786,asinh,1.8518401392111463e-16
1786,logistic,0.0
1787,exp_0_5,1.4165760506955148e-16
1787,exp_1,1.807463602262813e-16
1787,exp_2,1.4712920742243984e-16
1787,asinh,0.0
1787,logistic,2.5910642954183317e-16
1788,exp_0_5,0.0
1788,exp_1,1.5428959834824144e-16
1788,exp_2,0.0
1788,asinh,0.0
1788,logistic,2.26547987579861e-16
1789,exp_0_5,0.0
1789,exp_1,0.0
1789,exp_2,3.1231002734591686e-16
1789,asinh,2.1861417727275255e-16
1789,logistic,0.0
1790,exp_0_5,0.0
1790,exp_1,1.411796668789901e-16
1790,exp_2,0.0
1790,asinh,1.9120677352991685e-16
1790,logistic,1.8223604542296077e-16
1791,exp_0_5,0.0
1791,exp_1,0.0
1791,exp_2,1.438186905471918e-16
1791,asinh,0.0
1791,logistic,0.0
1792,exp_0_5,0.0
1792,exp_1,1.2727780434945466e-16
1792,exp_2,0.0
1792,asinh,1.114756399133733e-16
1792,logistic,0.0
1793,exp_0_5,0.0
1793,exp_1,1.4214088165398148e-16
1793,exp_2,0.0
1793,asinh,1.289209943783527e-16
1793,logistic,2.698148672777607e-16
1794,exp_0_5,1.5629823726621571e-16
1794,exp_1,0.0
1794,exp_2,0.0
1794,asinh,1.1310010507553812e-16
1794,logistic,1.5045151719422381e-16
1795,exp_0_5,1.5432851062151549e-16
1795,exp_1,2.145270694480203e-16
1795,exp_2,2.0726404742639e-16
1795,asinh,0.0
1795,logistic,0.0
1796,exp_0_5,0.0
1796,exp_1,1.9822578113068125e-16
1796,exp_2,0.0
1796,asinh,0.0
1796,logistic,0.0
1797,exp_0_5,1.2606491077145962e-16
1797,exp_1,1.4314566871085925e-16
1797,exp_2,0.0
1797,asinh,1.4279276004791526e-16
1797,logistic,2.540662633325183e-16
1798,exp_0_5,3.7595648348247147e-16
1798,exp_1,1.5913838293912542e-16
1798,exp_2,1.1405377281303543e-16
1798,asinh,0.0
1798,logistic,0.0
1799,exp_0_5,0.0
1799,exp_1,2.244966757447819e-16
1799,exp_2,1.1348791256935478e-16
1799,asinh,1.7092263074628512e-16
1799,logistic,0.0
1800,exp_0_5,1.446108634451527e-16
1800,exp_1,0.0
1800,exp_2,0.0
1800,asinh,0.0
1800,logistic,1.4804301427855565e-16
1801,exp_0_5,1.773841250308456e-16
1801,exp_1,0.0
1801,exp_2,0.0
1801,asinh,0.0
1801,logistic,0.0
1802,exp_0_5,1.769073219710578e-16
1802,exp_1,1.4094555721152522e-16
1802,exp_2,0.0
1802,asinh,0.0
1802,logistic,0.0
1803,exp_0_5,1.9081034842090022e-16
1803,exp_1,1.6396970814399174e-16
1803,exp_2,0.0
1803,asinh,1.6415900303394087e-16
1803,logistic,0.0
1804,exp_0_5,0.0
1804,exp_1,0.0
1804,exp_2,1.7282603298377266e-16
1804,asinh,0.0
1804,logistic,0.0
1805,exp_0_5,0.0
1805,exp_1,1.1630369078500889e-16
1805,exp_2,1.218363174802821e-16
1805,asinh,0.0
1805,logistic,0.0
1806,exp_0_5,0.0
1806,exp_1,0.0
1806,exp_2,0.0
1806,asinh,0.0
1806,logistic,0.0
1807,exp_0_5,1.7828943521975477e-16
1807,exp_1,0.0
1807,exp_2,0.0
1807,asinh,1.213582787589413e-16
1807,logistic,0.0
1808,exp_0_5,1.8738512384021067e-16
1808,exp_1,1.581357252452331e-16
1808,exp_2,1.1262109974380553e-16
1808,asinh,0.0
1808,logistic,1.853954749169493e-16
1809,exp_0_5,0.0
1809,exp_1,1.6446240599493945e-16
1809,exp_2,1.2181283573530843e-16
1809,asinh,0.0
1809,logistic,0.0
1810,exp_0_5,1.346746736853474e-16
1810,exp_1,1.633659844010033e-16
1810,exp_2,0.0
1810,asinh,1.1768629198480845e-16
1810,logistic,2.0629430693211692e-16
1811,exp_0_5,0.0
1811,exp_1,0.0
1811,exp_2,1.6701893490274353e-16
1811,asinh,0.0
1811,logistic,1.4447400117052722e-16
1812,exp_0_5,1.1746436624255904e-16
1812,exp_1,0.0
1812,exp_2,0.0
1812,asinh,1.2426704069551976e-16
1812,logistic,1.1755964944720712e-16
1813,exp_0_5,2.1470599516166462e-16
1813,exp_1,0.0
1813,exp_2,0.0
1813,asinh,0.0
1813,logistic,0.0
1814,exp_0_5,0.0
1814,exp_1,1.3813968396383852e-16
1814,exp_2,0.0
1814,asinh,1.4036074882157871e-16
1814,logistic,0.0
1815,exp_0_5,1.4953599885534534e-16
1815,exp_1,0.0
1815,exp_2,0.0
1815,asinh,0.0
1815,logistic,0.0
1816,exp_0_5,1.1675021073694817e-16
1816,exp_1,0.0
1816,exp_2,1.3576880740695216e-16
1816,asinh,0.0
1816,logistic,1.4132190216474114e-16
1817,exp_0_5,1.8628886756280886e-16
1817,exp_1,1.562908596205283e-16
1817,exp_2,0.0
1817,asinh,0.0
1817,logistic,1.8379312152585608e-16
1818,exp_0_5,1.2909856796372461e-16
1818,exp_1,1.501179482015471e-16
1818,exp_2,0.0
1818,asinh,1.470435975355489e-16
1818,logistic,0.0
1819,exp_0_5,2.1553757790039485e-16
1819,exp_1,0.0
1819,exp_2,0.0
1819,asinh,0.0
1819,logistic,0.0
1820,exp_0_5,1.2198943026374585e-16
1820,exp_1,0.0
1820,exp_2,0.0
1820,asinh,0.0
1820,logistic,1.1450955040901298e-16
1821,exp_0_5,0.0
1821,exp_1,1.762314539085917e-16
1821,exp_2,0.0
1821,asinh,1.2798291182522135e-16
1821,logistic,1.8357345757654738e-16
1822,exp_0_5,1.5873370777393258e-16
1822,exp_1,0.0
1822,exp_2,0.0
1822,asinh,2.8837367311981913e-16
1822,logistic,0.0
1823,exp_0_5,2.193010809538499e-16
1823,exp_1,0.0
1823,exp_2,0.0
1823,asinh,0.0
1823,logistic,0.0
1824,exp_0_5,1.4123107909946766e-16
1824,exp_1,0.0
1824,exp_2,1.4536519145191954e-16
1824,asinh,2.302607032401384e-16
1824,logistic,2.6281804665966967e-16
1825,exp_0_5,0.0
1825,exp_1,1.1138709082889903e-16
1825,exp_2,0.0
1825,asinh,0.0
1825,logistic,0.0
1826,exp_0_5,1.8568600541287495e-16
1826,exp_1,0.0
1826,exp_2,0.0
1826,asinh,0.0
1826,logistic,1.2788198084464686e-16
1827,exp_0_5,0.0
1827,exp_1,1.2745952920933114e-16
1827,exp_2,1.4633034287637324e-16
1827,asinh,1.1848476811099997e-16
1827,logistic,0.0
1828,exp_0_5,1.2387382128761437e-16
1828,exp_1,0.0
1828,exp_2,1.7206298410214818e-16
1828,asinh,1.3655164400234597e-16
1828,logistic,2.0541829323954865e-16
1829,exp_0_5,0.0
1829,exp_1,0.0
1829,exp_2,1.5792862091190717e-16
1829,asinh,1.425922361597921e-16
1829,logistic,0.0
1830,exp_0_5,1.4430165065387075e-16
1830,exp_1,0.0
1830,exp_2,1.5842529001496583e-16
1830,asinh,0.0
1830,logistic,0.0
1831,exp_0_5,0.0
1831,exp_1,0.0
1831,exp_2,1.7626370716649002e-16
1831,asinh,0.0
1831,logistic,0.0
1832,exp_0_5,1.6459194584039576e-16
1832,exp_1,1.220048045962401e-16
1832,exp_2,0.0
1832,asinh,1.3221490670556866e-16
1832,logistic,1.787642745685076e-16
1833,exp_0_5,0.0
1833,exp_1,0.0
1833,exp_2,0.0
1833,asinh,1.3282378472527558e-16
1833,logistic,0.0
1834,exp_0_5,2.137845717117684e-16
1834,exp_1,0.0
1834,exp_2,0.0
1834,asinh,1.3471489352748443e-16
1834,logistic,0.0
1835,exp_0_5,1.7971862252664774e-16
1835,exp_1,1.4546078835727943e-16
1835,exp_2,0.0
1835,asinh,1.8450322537069343e-16
1835,logistic,0.0
1836,exp_0_5,0.0
1836,exp_1,0.0
1836,exp_2,1.2282441653980714e-16
1836,asinh,0.0
1836,logistic,1.4617627755748269e-16
1837,exp_0_5,0.0
1837,exp_1,1.5806603581965377e-16
1837,exp_2,1.1252185878677703e-16
1837,asinh,1.5832149370728444e-16
1837,logistic,1.87348977757641e-16
1838,exp_0_5,0.0
1838,exp_1,0.0
1838,exp_2,0.0
1838,asinh,0.0
1838,logistic,1.933104168545332e-16
1839,exp_0_5,0.0
1839,exp_1,1.883163027402941e-16
1839,exp_2,0.0
1839,asinh,1.6914489887156894e-16
1839,logistic,0.0
1840,exp_0_5,1.9354486250775756e-16
1840,exp_1,0.0
1840,exp_2,1.2817576401933606e-16
1840,asinh,0.0
1840,logistic,1.7465869518897355e-16
1841,exp_0_5,0.0
1841,exp_1,2.0220065404541492e-16
1841,exp_2,0.0
1841,asinh,1.1292326472250452e-16
1841,logistic,2.154857838956605e-16
1842,exp_0_5,2.0479164276053046e-16
1842,exp_1,1.8887924324356694e-16
1842,exp_2,0.0
1842,asinh,0.0
1842,logistic,2.1017893273071708e-16
1843,exp_0_5,1.2279530034700041e-16
1843,exp_1,0.0
1843,exp_2,1.6614844971399047e-16
1843,asinh,2.7028234644490184e-16
1843,logistic,1.2144715325666552e-16
1844,exp_0_5,1.4474307453691483e-16
1844,exp_1,0.0
1844,exp_2,0.0
1844,asinh,1.7142344049897457e-16
1844,logistic,1.58181277630025e-16
1845,exp_0_5,1.9186202058288995e-16
1845,exp_1,0.0
1845,exp_2,1.2377569660231137e-16
1845,asinh,0.0
1845,logistic,1.8662863365842734e-16
1846,exp_0_5,0.0
1846,exp_1,0.0
1846,exp_2,0.0
1846,asinh,1.3628484771183223e-16
1846,logistic,1.944906674963358e-16
1847,exp_0_5,1.692940459070188e-16
1847,exp_1,0.0
1847,exp_2,1.5006384018060859e-16
1847,asinh,1.2398716945864545e-16
1847,logistic,1.6142839339735895e-16
1848,exp_0_5,0.0
1848,exp_1,0.0
1848,exp_2,0.0
1848,asinh,1.2639286484019376e-16
1848,logistic,1.689986797120871e-16
1849,exp_0_5,0.0
1849,exp_1,0.0
1849,exp_2,0.0
1849,asinh,0.0
1849,logistic,0.0
1850,exp_0_5,2.0851599123705096e-16
1850,exp_1,1.9581164161250224e-16
1850,exp_2,1.7267791308835653e-16
1850,asinh,1.2383019081725016e-16
1850,logistic,0.0
1851,exp_0_5,0.0
1851,exp_1,1.5685265862553127e-16
1851,exp_2,0.0
1851,asinh,1.524059671669626e-16
1851,logistic,1.3686234065108863e-16
1852,exp_0_5,1.2649462783720445e-16
1852,exp_1,1.4412321233452376e-16
1852,exp_2,0.0
1852,asinh,0.0
1852,logistic,0.0
1853,exp_0_5,0.0
1853,exp_1,0.0
1853,exp_2,0.0
1853,asinh,0.0
1853,logistic,0.0
1854,exp_0_5,3.2493266331716494e-16
1854,exp_1,0.0
1854,exp_2,1.27280776950312e-16
1854,asinh,2.041032703477369e-16
1854,logistic,0.0
1855,exp_0_5,0.0
1855,exp_1,0.0
1855,exp_2,1.1178707410925916e-16
1855,asinh,0.0
1855,logistic,1.403214459021274e-16
1856,exp_0_5,0.0
1856,exp_1,1.5800225419070922e-16
1856,exp_2,1.1243106914385199e-16
1856,asinh,0.0
1856,logistic,0.0
1857,exp_0_5,1.5371623645963867e-16
1857,exp_1,0.0
1857,exp_2,0.0
1857,asinh,2.194906674917116e-16
1857,logistic,0.0
1858,exp_0_5,1.4206111499879593e-16
1858,exp_1,0.0
1858,exp_2,1.4881276665028756e-16
1858,asinh,0.0
1858,logistic,1.260285134731513e-16
1859,exp_0_5,0.0
1859,exp_1,1.2390053804240037e-16
1859,exp_2,0.0
1859,asinh,0.0
1859,logistic,0.0
1860,exp_0_5,0.0
1860,exp_1,0.0
1860,exp_2,1.1943277278069502e-16
1860,asinh,2.9196150254933836e-16
1860,logistic,3.0354675358454285e-16
1861,exp_0_5,0.0
1861,exp_1,0.0
1861,exp_2,0.0
1861,asinh,0.0
1861,logistic,0.0
1862,exp_0_5,0.0
1862,exp_1,0.0
1862,exp_2,1.368446727381939e-16
1862,asinh,1.6400306706146258e-16
1862,logistic,1.8385446761242417e-16
1863,exp_0_5,0.0
1863,exp_1,2.1957962767394756e-16
1863,exp_2,0.0
1863,asinh,4.3270583125867604e-16
1863,logistic,3.169483760646897e-16
1864,exp_0_5,1.4559695397799278e-16
1864,exp_1,1.9093887027632995e-16
1864,exp_2,0.0
1864,asinh,0.0
1864,logistic,0.0
1865,exp_0_5,0.0
1865,exp_1,1.5365835846669748e-16
1865,exp_2,0.0
1865,asinh,1.4670396182577402e-16
1865,logistic,1.3691451669081482e-16
1866,exp_0_5,0.0
1866,exp_1,2.904633152217917e-16
1866,exp_2,0.0
1866,asinh,1.4574771875027977e-16
1866,logistic,0.0
1867,exp_0_5,1.344066689417518e-16
1867,exp_1,0.0
1867,exp_2,1.192401700154168e-16
1867,asinh,0.0
1867,logistic,1.534838792271203e-16
1868,exp_0_5,0.0
1868,exp_1,2.9421833427190597e-16
1868,exp_2,0.0
1868,asinh,2.3813401408432606e-16
1868,logistic,0.0
1869,exp_0_5,2.0512819431257968e-16
1869,exp_1,1.895005560533483e-16
1869,exp_2,1.617263376277599e-16
1869,asinh,1.9179880323119249e-16
1869,logistic,0.0
1870,exp_0_5,0.0
1870,exp_1,0.0
1870,exp_2,0.0
1870,asinh,0.0
1870,logistic,0.0
1871,exp_0_5,1.754756164055637e-16
1871,exp_1,0.0
1871,exp_2,0.0
1871,asinh,1.9777155934314355e-16
1871,logistic,1.3214237865867858e-16
1872,exp_0_5,1.395964981049966e-16
1872,exp_1,1.7552493373804557e-16
1872,exp_2,0.0
1872,asinh,1.6441624528302937e-16
1872,logistic,1.306582154796469e-16
1873,exp_0_5,0.0
1873,exp_1,0.0
1873,exp_2,0.0
1873,asinh,1.8652459291699827e-16
1873,logistic,0.0
1874,exp_0_5,0.0
1874,exp_1,1.1324474893161698e-16
1874,exp_2,0.0
1874,asinh,0.0
1874,logistic,0.0
1875,exp_0_5,2.450880469370975e-16
1875,exp_1,0.0
1875,exp_2,0.0
1875,asinh,0.0
1875,logistic,1.2893547622955687e-16
1876,exp_0_5,2.3583719623360236e-16
1876,exp_1,1.2524326620343987e-16
1876,exp_2,0.0
1876,asinh,0.0
1876,logistic,1.2067853102581043e-16
1877,exp_0_5,1.5277400711158248e-16
1877,exp_1,0.0
1877,exp_2,0.0
1877,asinh,0.0
1877,logistic,2.0184967282758692e-16
1878,exp_0_5,1.6515764456334657e-16
1878,exp_1,1.2284490121668233e-16
1878,exp_2,0.0
1878,asinh,1.3934582758207388e-16
1878,logistic,0.0
1879,exp_0_5,1.2374375675403553e-16
1879,exp_1,1.3792289473344208e-16
1879,exp_2,1.7134147346723211e-16
1879,asinh,0.0
1879,logistic,0.0
1880,exp_0_5,1.5981884833577867e-16
1880,exp_1,1.1503123118887922e-16
1880,exp_2,1.1918491920393157e-16
1880,asinh,0.0
1880,logistic,1.3112645991855252e-16
1881,exp_0_5,0.0
1881,exp_1,2.1362992760678583e-16
1881,exp_2,0.0
1881,asinh,1.631524315765653e-16
1881,logistic,0.0
1882,exp_0_5,0.0
1882,exp_1,0.0
1882,exp_2,2.0492736145933917e-16
1882,asinh,2.1392488954994839e-16
1882,logistic,0.0
1883,exp_0_5,1.2762829329911462e-16
1883,exp_1,1.4671809977949663e-16
1883,exp_2,1.9389077982934285e-16
1883,asinh,1.5675534317368443e-16
1883,logistic,1.350719792703781e-16
1884,exp_0_5,0.0
1884,exp_1,0.0
1884,exp_2,0.0
1884,asinh,2.1582554295368538e-16
1884,logistic,2.1509595555983703e-16
1885,exp_0_5,1.2593136834368928e-16
1885,exp_1,1.4284255668601634e-16
1885,exp_2,0.0
1885,asinh,0.0
1885,logistic,0.0
1886,exp_0_5,1.1650461347270107e-16
1886,exp_1,1.2225764246788367e-16
1886,exp_2,1.3462998704112983e-16
1886,asinh,0.0
1886,logistic,1.1717581084351627e-16
1887,exp_0_5,1.6086187267304645e-16
1887,exp_1,0.0
1887,exp_2,1.2232685216393649e-16
1887,asinh,0.0
1887,logistic,0.0
1888,exp_0_5,0.0
1888,exp_1,0.0
1888,exp_2,1.5282674798307513e-16
1888,asinh,1.2779088780564558e-16
1888,logistic,1.2280647514689624e-16
1889,exp_0_5,0.0
1889,exp_1,1.3005280371381862e-16
1889,exp_2,0.0
1889,asinh,1.3465116490292107e-16
1889,logistic,0.0
1890,exp_0_5,0.0
1890,exp_1,1.483724290172186e-16
1890,exp_2,1.982878863451987e-16
1890,asinh,1.4809421475733622e-16
1890,logistic,0.0
1891,exp_0_5,1.3039055756288933e-16
1891,exp_1,1.531376770653934e-16
1891,exp_2,2.112291640222693e-16
1891,asinh,0.0
1891,logistic,1.2478472057772817e-16
1892,exp_0_5,0.0
1892,exp_1,0.0
1892,exp_2,1.1709177507767363e-16
1892,asinh,0.0
1892,logistic,0.0
1893,exp_0_5,0.0
1893,exp_1,1.5604853137541013e-16
1893,exp_2,2.193356073897314e-16
1893,asinh,1.5553415296163546e-16
1893,logistic,2.609837658958465e-16
1894,exp_0_5,0.0
1894,exp_1,0.0
1894,exp_2,0.0
1894,asinh,0.0
1894,logistic,0.0
1895,exp_0_5,0.0
1895,exp_1,1.2688271549640187e-16
1895,exp_2,0.0
1895,asinh,2.521761480876961e-16
1895,logistic,1.1993716907391077e-16
1896,exp_0_5,0.0
1896,exp_1,0.0
1896,exp_2,1.3595403516983562e-16
1896,asinh,0.0
1896,logistic,1.8288821793830096e-16
1897,exp_0_5,1.8148612353846197e-16
1897,exp_1,1.4833602036013636e-16
1897,exp_2,1.9819058376772394e-16
1897,asinh,1.5493113260326325e-16
1897,logistic,0.0
1898,exp_0_5,0.0
1898,exp_1,1.269952171283851e-16
1898,exp_2,1.4526617459524303e-16
1898,asinh,1.523869660401908e-16
1898,logistic,0.0
1899,exp_0_5,1.1532179618235598e-16
1899,exp_1,0.0
1899,exp_2,1.2924534283214225e-16
1899,asinh,0.0
1899,logistic,0.0
1900,exp_0_5,2.0985137840139652e-16
1900,exp_1,0.0
1900,exp_2,1.7714407397554649e-16
1900,asinh,0.0
1900,logistic,0.0
1901,exp_0_5,0.0
1901,exp_1,0.0
1901,exp_2,0.0
1901,asinh,1.244411250769803e-16
1901,logistic,1.4617673745502577e-16
1902,exp_0_5,2.0807813416758733e-16
1902,exp_1,0.0
1902,exp_2,1.7123206855232696e-16
1902,asinh,1.223323201097655e-16
1902,logistic,0.0
1903,exp_0_5,0.0
1903,exp_1,0.0
1903,exp_2,0.0
1903,asinh,0.0
1903,logistic,1.9200766577953188e-16
1904,exp_0_5,1.8272546439249942e-16
1904,exp_1,3.0073773104036933e-16
1904,exp_2,0.0
1904,asinh,0.0
1904,logistic,1.149431546471232e-16
1905,exp_0_5,1.389395324488302e-16
1905,exp_1,1.7387671890174676e-16
1905,exp_2,1.3615783813457046e-16
1905,asinh,0.0
1905,logistic,1.181193389926311e-16
1906,exp_0_5,1.636653472685451e-16
1906,exp_1,1.2063497739824534e-16
1906,exp_2,0.0
1906,asinh,0.0
1906,logistic,3.4530528053978463e-16
1907,exp_0_5,0.0
1907,exp_1,1.4230583037073901e-16
1907,exp_2,1.824043359607215e-16
1907,asinh,0.0
1907,logistic,0.0
1908,exp_0_5,1.6268583492492526e-16
1908,exp_1,0.0
1908,exp_2,1.2797003280732303e-16
1908,asinh,1.2229007708290217e-16
1908,logistic,1.6898573686145448e-16
1909,exp_0_5,0.0
1909,exp_1,0.0
1909,exp_2,1.6080611127293263e-16
1909,asinh,1.3484520680980507e-16
1909,logistic,0.0
1910,exp_0_5,0.0
1910,exp_1,2.079457450252898e-16
1910,exp_2,1.9474210097886594e-16
1910,asinh,0.0
1910,logistic,0.0
1911,exp_0_5,1.9034327807420525e-16
1911,exp_1,1.6316795231420612e-16
1911,exp_2,0.0
1911,asinh,1.5509224341957475e-16
1911,logistic,1.8494881701053433e-16
1912,exp_0_5,1.1460587587924943e-16
1912,exp_1,1.183051197346994e-16
1912,exp_2,1.2606567369801265e-16
1912,asinh,0.0
1912,logistic,0.0
1913,exp_0_5,0.0
1913,exp_1,1.9295473004458143e-16
1913,exp_2,1.676758949362797e-16
1913,asinh,0.0
1913,logistic,2.155682045852711e-16
1914,exp_0_5,0.0
1914,exp_1,0.0
1914,exp_2,0.0
1914,asinh,1.9082462906179707e-16
1914,logistic,0.0
1915,exp_0_5,1.1897899959462104e-16
1915,exp_1,1.2750593376782394e-16
1915,exp_2,0.0
1915,asinh,1.5253035044190442e-16
1915,logistic,2.0155592442698104e-16
1916,exp_0_5,0.0
1916,exp_1,0.0
1916,exp_2,1.501796279797349e-16
1916,asinh,1.401852578278687e-16
1916,logistic,0.0
1917,exp_0_5,0.0
1917,exp_1,1.4593101989811206e-16
1917,exp_2,1.9181607745608842e-16
1917,asinh,0.0
1917,logistic,1.3411944269570044e-16
1918,exp_0_5,0.0
1918,exp_1,0.0
1918,exp_2,0.0
1918,asinh,0.0
1918,logistic,1.1771809863667238e-16
1919,exp_0_5,0.0
1919,exp_1,0.0
1919,exp_2,0.0
1919,asinh,0.0
1919,logistic,1.4933663839896776e-16
1920,exp_0_5,2.4945009177366433e-16
1920,exp_1,0.0
1920,exp_2,3.53682845366732e-16
1920,asinh,0.0
1920,logistic,0.0
1921,exp_0_5,1.350172540131019e-16
1921,exp_1,1.6419816988927375e-16
1921,exp_2,1.21421725171344e-16
1921,asinh,0.0
1921,logistic,0.0
1922,exp_0_5,1.6984892930727963e-16
1922,exp_1,0.0
1922,exp_2,1.520409495597173e-16
1922,asinh,0.0
1922,logistic,1.1554739463093825e-16
1923,exp_0_5,0.0
1923,exp_1,1.2248430277700696e-16
1923,exp_2,0.0
1923,asinh,0.0
1923,logistic,1.8936052794098152e-16
1924,exp_0_5,1.1935002343259033e-16
1924,exp_1,1.2830240210672256e-16
1924,exp_2,0.0
1924,asinh,0.0
1924,logistic,0.0
1925,exp_0_5,0.0
1925,exp_1,0.0
1925,exp_2,1.6808974970637e-16
1925,asinh,0.0
1925,logistic,0.0
1926,exp_0_5,1.885537408895913e-16
1926,exp_1,0.0
1926,exp_2,0.0
1926,asinh,2.1780036645168574e-16
1926,logistic,0.0
1927,exp_0_5,0.0
1927,exp_1,0.0
1927,exp_2,0.0
1927,asinh,1.8467493882151076e-16
1927,logistic,1.4894987451047415e-16
1928,exp_0_5,0.0
1928,exp_1,1.5425498896819038e-16
1928,exp_2,2.143227179927229e-16
1928,asinh,0.0
1928,logistic,1.3955895885726902e-16
1929,exp_0_5,0.0
1929,exp_1,3.160631398822237e-16
1929,exp_2,1.1247279395274861e-16
1929,asinh,1.611706213828288e-16
1929,logistic,1.9285274393039288e-16
1930,exp_0_5,1.3668464483147134e-16
1930,exp_1,0.0
1930,exp_2,1.275317236380046e-16
1930,asinh,1.6764835207973716e-16
