copula,marginal,permutation_code,count,probability
gaussian_positive,uniform,171,161,0.00161
gaussian_positive,uniform,172,183,0.00183
gaussian_positive,uniform,173,120,0.0012
gaussian_positive,uniform,174,373,0.00373
gaussian_positive,uniform,175,249,0.00249
gaussian_positive,uniform,176,189,0.00189
gaussian_positive,uniform,177,55,0.00055
gaussian_positive,uniform,178,96,0.00096
gaussian_positive,uniform,179,68,0.00068
gaussian_positive,uniform,180,186,0.00186
gaussian_positive,uniform,181,109,0.00109
gaussian_positive,uniform,182,145,0.00145
gaussian_positive,uniform,183,48,0.00048
gaussian_positive,uniform,184,47,0.00047
gaussian_positive,uniform,185,25,0.00025
gaussian_positive,uniform,186,77,0.00077
gaussian_positive,uniform,187,54,0.00054
gaussian_positive,uniform,188,63,0.00063
gaussian_positive,uniform,189,44,0.00044
gaussian_positive,uniform,190,38,0.00038
gaussian_positive,uniform,191,35,0.00035
gaussian_positive,uniform,192,305,0.00305
gaussian_positive,uniform,193,165,0.00165
gaussian_positive,uniform,194,248,0.00248
gaussian_positive,uniform,195,107,0.00107
gaussian_positive,uniform,196,91,0.00091
gaussian_positive,uniform,197,84,0.00084
gaussian_positive,uniform,198,240,0.0024
gaussian_positive,uniform,199,126,0.00126
gaussian_positive,uniform,200,139,0.00139
gaussian_positive,uniform,201,52,0.00052
gaussian_positive,uniform,202,56,0.00056
gaussian_positive,uniform,203,32,0.00032
gaussian_positive,uniform,204,178,0.00178
gaussian_positive,uniform,205,71,0.00071
gaussian_positive,uniform,206,125,0.00125
gaussian_positive,uniform,207,39,0.00039
gaussian_positive,uniform,208,45,0.00045
gaussian_positive,uniform,209,28,0.00028
gaussian_positive,uniform,210,57,0.00057
gaussian_positive,uniform,211,47,0.00047
gaussian_positive,uniform,212,43,0.00043
gaussian_positive,uniform,213,31,0.00031
gaussian_positive,uniform,214,36,0.00036
gaussian_positive,uniform,215,22,0.00022
gaussian_positive,uniform,216,117,0.00117
gaussian_positive,uniform,217,99,0.00099
gaussian_positive,uniform,218,108,0.00108
gaussian_positive,uniform,219,76,0.00076
gaussian_positive,uniform,220,79,0.00079
gaussian_positive,uniform,221,58,0.00058
gaussian_positive,uniform,222,101,0.00101
gaussian_positive,uniform,223,87,0.00087
gaussian_positive,uniform,224,56,0.00056
gaussian_positive,uniform,225,28,0.00028
gaussian_positive,uniform,226,43,0.00043
gaussian_positive,uniform,227,33,0.00033
gaussian_positive,uniform,228,76,0.00076
gaussian_positive,uniform,229,47,0.00047
gaussian_positive,uniform,230,56,0.00056
gaussian_positive,uniform,231,15,0.00015
gaussian_positive,uniform,232,38,0.00038
gaussian_positive,uniform,233,20,0.0002
gaussian_positive,uniform,234,50,0.0005
gaussian_positive,uniform,235,41,0.00041
gaussian_positive,uniform,236,32,0.00032
gaussian_positive,uniform,237,20,0.0002
gaussian_positive,uniform,238,25,0.00025
gaussian_positive,uniform,239,28,0.00028
gaussian_positive,uniform,240,780,0.0078
gaussian_positive,uniform,241,522,0.00522
gaussian_positive,uniform,242,567,0.00567
gaussian_positive,uniform,243,320,0.0032
gaussian_positive,uniform,244,316,0.00316
gaussian_positive,uniform,245,234,0.00234
gaussian_positive,uniform,246,533,0.00533
gaussian_positive,uniform,247,387,0.00387
gaussian_positive,uniform,248,309,0.00309
gaussian_positive,uniform,249,104,0.00104
gaussian_positive,uniform,250,164,0.00164
gaussian_positive,uniform,251,102,0.00102
gaussian_positive,uniform,252,375,0.00375
gaussian_positive,uniform,253,180,0.0018
gaussian_positive,uniform,254,273,0.00273
gaussian_positive,uniform,255,117,0.00117
gaussian_positive,uniform,256,97,0.00097
gaussian_positive,uniform,257,78,0.00078
gaussian_positive,uniform,258,170,0.0017
gaussian_positive,uniform,259,127,0.00127
gaussian_positive,uniform,260,104,0.00104
gaussian_positive,uniform,261,70,0.0007
gaussian_positive,uniform,262,82,0.00082
gaussian_positive,uniform,263,65,0.00065
gaussian_positive,uniform,264,662,0.00662
gaussian_positive,uniform,265,438,0.00438
gaussian_positive,uniform,266,473,0.00473
gaussian_positive,uniform,267,252,0.00252
gaussian_positive,uniform,268,264,0.00264
gaussian_positive,uniform,269,205,0.00205
gaussian_positive,uniform,270,356,0.00356
gaussian_positive,uniform,271,247,0.00247
gaussian_positive,uniform,272,169,0.00169
gaussian_positive,uniform,273,63,0.00063
gaussian_positive,uniform,274,96,0.00096
gaussian_positive,uniform,275,40,0.0004
gaussian_positive,uniform,276,254,0.00254
gaussian_positive,uniform,277,133,0.00133
gaussian_positive,uniform,278,138,0.00138
gaussian_positive,uniform,279,47,0.00047
gaussian_positive,uniform,280,62,0.00062
gaussian_positive,uniform,281,35,0.00035
gaussian_positive,uniform,282,112,0.00112
gaussian_positive,uniform,283,86,0.00086
gaussian_positive,uniform,284,61,0.00061
gaussian_positive,uniform,285,29,0.00029
gaussian_positive,uniform,286,49,0.00049
gaussian_positive,uniform,287,39,0.00039
gaussian_positive,uniform,288,326,0.00326
gaussian_positive,uniform,289,236,0.00236
gaussian_positive,uniform,290,195,0.00195
gaussian_positive,uniform,291,69,0.00069
gaussian_positive,uniform,292,98,0.00098
gaussian_positive,uniform,293,54,0.00054
gaussian_positive,uniform,294,257,0.00257
gaussian_positive,uniform,295,185,0.00185
gaussian_positive,uniform,296,145,0.00145
gaussian_positive,uniform,297,44,0.00044
gaussian_positive,uniform,298,77,0.00077
gaussian_positive,uniform,299,35,0.00035
gaussian_positive,uniform,300,118,0.00118
gaussian_positive,uniform,301,51,0.00051
gaussian_positive,uniform,302,86,0.00086
gaussian_positive,uniform,303,33,0.00033
gaussian_positive,uniform,304,22,0.00022
gaussian_positive,uniform,305,19,0.00019
gaussian_positive,uniform,306,62,0.00062
gaussian_positive,uniform,307,31,0.00031
gaussian_positive,uniform,308,40,0.0004
gaussian_positive,uniform,309,30,0.0003
gaussian_positive,uniform,310,36,0.00036
gaussian_positive,uniform,311,23,0.00023
gaussian_positive,uniform,312,224,0.00224
gaussian_positive,uniform,313,108,0.00108
gaussian_positive,uniform,314,151,0.00151
gaussian_positive,uniform,315,60,0.0006
gaussian_positive,uniform,316,47,0.00047
gaussian_positive,uniform,317,35,0.00035
gaussian_positive,uniform,318,163,0.00163
gaussian_positive,uniform,319,98,0.00098
gaussian_positive,uniform,320,100,0.001
gaussian_positive,uniform,321,33,0.00033
gaussian_positive,uniform,322,43,0.00043
gaussian_positive,uniform,323,27,0.00027
gaussian_positive,uniform,324,114,0.00114
gaussian_positive,uniform,325,41,0.00041
gaussian_positive,uniform,326,107,0.00107
gaussian_positive,uniform,327,27,0.00027
gaussian_positive,uniform,328,19,0.00019
gaussian_positive,uniform,329,15,0.00015
gaussian_positive,uniform,330,34,0.00034
gaussian_positive,uniform,331,21,0.00021
gaussian_positive,uniform,332,17,0.00017
gaussian_positive,uniform,333,18,0.00018
gaussian_positive,uniform,334,21,0.00021
gaussian_positive,uniform,335,20,0.0002
gaussian_positive,uniform,336,75,0.00075
gaussian_positive,uniform,337,72,0.00072
gaussian_positive,uniform,338,64,0.00064
gaussian_positive,uniform,339,37,0.00037
gaussian_positive,uniform,340,37,0.00037
gaussian_positive,uniform,341,27,0.00027
gaussian_positive,uniform,342,50,0.0005
gaussian_positive,uniform,343,48,0.00048
gaussian_positive,uniform,344,40,0.0004
gaussian_positive,uniform,345,20,0.0002
gaussian_positive,uniform,346,28,0.00028
gaussian_positive,uniform,347,13,0.00013
gaussian_positive,uniform,348,41,0.00041
gaussian_positive,uniform,349,23,0.00023
gaussian_positive,uniform,350,37,0.00037
gaussian_positive,uniform,351,23,0.00023
gaussian_positive,uniform,352,20,0.0002
gaussian_positive,uniform,353,19,0.00019
gaussian_positive,uniform,354,19,0.00019
gaussian_positive,uniform,355,19,0.00019
gaussian_positive,uniform,356,26,0.00026
gaussian_positive,uniform,357,15,0.00015
gaussian_positive,uniform,358,18,0.00018
gaussian_positive,uniform,359,12,0.00012
gaussian_positive,uniform,360,459,0.00459
gaussian_positive,uniform,361,311,0.00311
gaussian_positive,uniform,362,292,0.00292
gaussian_positive,uniform,363,134,0.00134
gaussian_positive,uniform,364,158,0.00158
gaussian_positive,uniform,365,123,0.00123
gaussian_positive,uniform,366,380,0.0038
gaussian_positive,uniform,367,256,0.00256
gaussian_positive,uniform,368,215,0.00215
gaussian_positive,uniform,369,84,0.00084
gaussian_positive,uniform,370,124,0.00124
gaussian_positive,uniform,371,68,0.00068
gaussian_positive,uniform,372,180,0.0018
gaussian_positive,uniform,373,93,0.00093
gaussian_positive,uniform,374,192,0.00192
gaussian_positive,uniform,375,63,0.00063
gaussian_positive,uniform,376,59,0.00059
gaussian_positive,uniform,377,39,0.00039
gaussian_positive,uniform,378,85,0.00085
gaussian_positive,uniform,379,67,0.00067
gaussian_positive,uniform,380,100,0.001
gaussian_positive,uniform,381,55,0.00055
gaussian_positive,uniform,382,42,0.00042
gaussian_positive,uniform,383,30,0.0003
gaussian_positive,uniform,384,337,0.00337
gaussian_positive,uniform,385,260,0.0026
gaussian_positive,uniform,386,238,0.00238
gaussian_positive,uniform,387,105,0.00105
gaussian_positive,uniform,388,131,0.00131
gaussian_positive,uniform,389,83,0.00083
gaussian_positive,uniform,390,250,0.0025
gaussian_positive,uniform,391,180,0.0018
gaussian_positive,uniform,392,122,0.00122
gaussian_positive,uniform,393,44,0.00044
gaussian_positive,uniform,394,78,0.00078
gaussian_positive,uniform,395,37,0.00037
gaussian_positive,uniform,396,151,0.00151
gaussian_positive,uniform,397,49,0.00049
gaussian_positive,uniform,398,85,0.00085
gaussian_positive,uniform,399,28,0.00028
gaussian_positive,uniform,400,32,0.00032
gaussian_positive,uniform,401,22,0.00022
gaussian_positive,uniform,402,67,0.00067
gaussian_positive,uniform,403,38,0.00038
gaussian_positive,uniform,404,40,0.0004
gaussian_positive,uniform,405,19,0.00019
gaussian_positive,uniform,406,36,0.00036
gaussian_positive,uniform,407,13,0.00013
gaussian_positive,uniform,408,278,0.00278
gaussian_positive,uniform,409,168,0.00168
gaussian_positive,uniform,410,157,0.00157
gaussian_positive,uniform,411,55,0.00055
gaussian_positive,uniform,412,85,0.00085
gaussian_positive,uniform,413,52,0.00052
gaussian_positive,uniform,414,240,0.0024
gaussian_positive,uniform,415,147,0.00147
gaussian_positive,uniform,416,111,0.00111
gaussian_positive,uniform,417,50,0.0005
gaussian_positive,uniform,418,67,0.00067
gaussian_positive,uniform,419,40,0.0004
gaussian_positive,uniform,420,92,0.00092
gaussian_positive,uniform,421,40,0.0004
gaussian_positive,uniform,422,85,0.00085
gaussian_positive,uniform,423,33,0.00033
gaussian_positive,uniform,424,17,0.00017
gaussian_positive,uniform,425,16,0.00016
gaussian_positive,uniform,426,47,0.00047
gaussian_positive,uniform,427,38,0.00038
gaussian_positive,uniform,428,41,0.00041
gaussian_positive,uniform,429,18,0.00018
gaussian_positive,uniform,430,16,0.00016
gaussian_positive,uniform,431,17,0.00017
gaussian_positive,uniform,432,118,0.00118
gaussian_positive,uniform,433,61,0.00061
gaussian_positive,uniform,434,100,0.001
gaussian_positive,uniform,435,47,0.00047
gaussian_positive,uniform,436,26,0.00026
gaussian_positive,uniform,437,34,0.00034
gaussian_positive,uniform,438,114,0.00114
gaussian_positive,uniform,439,50,0.0005
gaussian_positive,uniform,440,70,0.0007
gaussian_positive,uniform,441,19,0.00019
gaussian_positive,uniform,442,19,0.00019
gaussian_positive,uniform,443,12,0.00012
gaussian_positive,uniform,444,82,0.00082
gaussian_positive,uniform,445,33,0.00033
gaussian_positive,uniform,446,64,0.00064
gaussian_positive,uniform,447,17,0.00017
gaussian_positive,uniform,448,23,0.00023
gaussian_positive,uniform,449,14,0.00014
gaussian_positive,uniform,450,25,0.00025
gaussian_positive,uniform,451,14,0.00014
gaussian_positive,uniform,452,16,0.00016
gaussian_positive,uniform,453,5,5e-05
gaussian_positive,uniform,454,16,0.00016
gaussian_positive,uniform,455,10,0.0001
gaussian_positive,uniform,456,50,0.0005
gaussian_positive,uniform,457,32,0.00032
gaussian_positive,uniform,458,47,0.00047
gaussian_positive,uniform,459,25,0.00025
gaussian_positive,uniform,460,26,0.00026
gaussian_positive,uniform,461,14,0.00014
gaussian_positive,uniform,462,35,0.00035
gaussian_positive,uniform,463,37,0.00037
gaussian_positive,uniform,464,35,0.00035
gaussian_positive,uniform,465,23,0.00023
gaussian_positive,uniform,466,18,0.00018
gaussian_positive,uniform,467,15,0.00015
gaussian_positive,uniform,468,34,0.00034
gaussian_positive,uniform,469,24,0.00024
gaussian_positive,uniform,470,30,0.0003
gaussian_positive,uniform,471,18,0.00018
gaussian_positive,uniform,472,13,0.00013
gaussian_positive,uniform,473,11,0.00011
gaussian_positive,uniform,474,17,0.00017
gaussian_positive,uniform,475,14,0.00014
gaussian_positive,uniform,476,12,0.00012
gaussian_positive,uniform,477,7,7e-05
gaussian_positive,uniform,478,8,8e-05
gaussian_positive,uniform,479,8,8e-05
gaussian_positive,uniform,480,195,0.00195
gaussian_positive,uniform,481,112,0.00112
gaussian_positive,uniform,482,203,0.00203
gaussian_positive,uniform,483,90,0.0009
gaussian_positive,uniform,484,69,0.00069
gaussian_positive,uniform,485,46,0.00046
gaussian_positive,uniform,486,184,0.00184
gaussian_positive,uniform,487,93,0.00093
gaussian_positive,uniform,488,127,0.00127
gaussian_positive,uniform,489,56,0.00056
gaussian_positive,uniform,490,58,0.00058
gaussian_positive,uniform,491,38,0.00038
gaussian_positive,uniform,492,142,0.00142
gaussian_positive,uniform,493,67,0.00067
gaussian_positive,uniform,494,147,0.00147
gaussian_positive,uniform,495,49,0.00049
gaussian_positive,uniform,496,32,0.00032
gaussian_positive,uniform,497,38,0.00038
gaussian_positive,uniform,498,38,0.00038
gaussian_positive,uniform,499,35,0.00035
gaussian_positive,uniform,500,36,0.00036
gaussian_positive,uniform,501,30,0.0003
