sample_index,lambda,second_order_error,third_order_error,fourth_order_error
562,0.05,8.569152213917103e-05,5.434996838971085e-07,2.26805744324432e-08
562,0.1,0.0003447606934999549,4.1686036788488035e-06,3.608383877667931e-07
562,0.2,0.0013929025183124985,3.053415902807069e-05,5.701377504867093e-06
563,0.025,1.1339073746396977e-05,2.498957201724217e-07,1.3783977292902705e-09
563,0.05,4.4345918049415456e-05,2.009959816862139e-06,2.1821237150554396e-08
563,0.1,0.00016917694073859124,1.624657072651914e-05,3.414620888264608e-07
563,0.2,0.0006092489541474899,0.0001324450917128961,5.204222611410181e-06
564,0.025,1.1289673163350847e-06,9.242584682236238e-08,4.664805087345458e-11
564,0.05,4.885883924454076e-06,7.397180464014524e-07,6.844562295410528e-10
564,0.1,2.2505888855731127e-05,5.9212253435241e-06,8.956622152278548e-09
564,0.2,0.00011371603282681053,4.737737877797549e-05,7.922900699397495e-08
565,0.025,3.4522898958055936e-05,4.621141183602795e-08,2.648192221066381e-09
565,0.05,0.00013825551868529296,3.487685003855656e-07,4.210833204343345e-08
565,0.1,0.0005540888453842152,2.461844644557898e-06,6.651700147908279e-07
565,0.2,0.0022211637454575273,1.4655742498939639e-05,1.03603747758918e-05
566,0.025,2.2419795681238863e-05,1.1508561682804785e-07,2.0719096438526208e-09
566,0.05,8.920207566319449e-05,9.374495290592755e-07,3.33398715995914e-08
566,0.1,0.0003527859165599334,7.772184209067778e-06,5.393069493625502e-07
566,0.2,0.0013755664740106588,6.666592906534596e-05,8.802910987731893e-06
567,0.025,9.753101446186019e-06,1.3562811151945908e-08,3.152036409659331e-10
567,0.05,3.895558998207038e-05,1.1106704728147676e-07,5.086187304659262e-09
567,0.1,0.00015533602644490774,9.306016725552091e-07,8.275479296271371e-08
567,0.2,0.0006169156468658343,8.150865604128477e-06,1.3680905673885135e-06
568,0.025,3.752641405452284e-06,1.3744411744842644e-07,3.820965210898919e-10
568,0.05,1.4457836296888349e-05,1.1025057947144923e-06,6.0096273235554776e-09
568,0.1,5.3376619672501624e-05,8.864748693909741e-06,9.277935472673526e-08
568,0.2,0.0001774158957376093,7.154957772809167e-05,1.373823014544362e-06
569,0.025,5.301896474619455e-06,3.313010064204258e-08,1.7335596846912438e-10
569,0.05,2.1338716465209295e-05,2.6365096930311416e-07,2.776683577510042e-09
569,0.1,8.638717270613439e-05,2.0869107225096606e-06,4.45105005422719e-08
569,0.2,0.00035353798754617083,1.633693961167887e-05,7.144301727504687e-07
570,0.025,6.131056824454362e-05,2.3582338926075863e-07,8.702304432617325e-09
570,0.05,0.0002442288365045453,1.956730031116294e-06,1.39761352713208e-07
570,0.1,0.0009679551248331641,1.678714130926018e-05,2.2513918815914025e-06
570,0.2,0.0037862829197874426,0.00015268614478247677,3.640014936068248e-05
571,0.025,5.561003644960483e-06,9.547633766926467e-08,6.525318618777476e-10
571,0.05,2.185691903425213e-05,7.690008962391026e-07,1.0410449752251694e-08
571,0.1,8.426942577695329e-05,6.234253945025525e-06,1.6553037314459562e-07
571,0.2,0.00031085456208605755,5.116015680187852e-05,2.610368226803328e-06
572,0.025,1.7810307688381766e-06,4.588032204155823e-08,4.2280923207016485e-10
572,0.05,6.9371538031492985e-06,3.7049056039739625e-07,6.830457865980577e-09
572,0.1,2.6209973630286765e-05,3.020603823844503e-06,1.1132300353766666e-07
572,0.2,9.180620788665217e-05,2.5116101929900658e-05,1.8418553674737215e-06
573,0.025,1.1273466333720783e-05,1.8753716832242695e-07,8.326684897141945e-10
573,0.05,4.583718941409548e-05,1.4934727525089952e-06,1.3485942008950591e-08
573,0.1,0.00018920964922745226,1.1834782581116726e-05,2.2088697504418775e-07
573,0.2,0.0008022550278467891,9.275556126144913e-05,3.689795187831243e-06
574,0.025,2.340297810687897e-05,8.568436810074687e-08,1.8141977919938768e-09
574,0.05,9.325459610309839e-05,7.000537968204767e-07,2.909243423943053e-08
574,0.1,0.00036998351703199095,5.835082567740013e-06,4.673916670361322e-07
574,0.2,0.0014528054534133639,5.046894498555998e-05,7.5274177797346464e-06
575,0.025,4.098658985818293e-08,4.769496575462995e-08,6.742827129979645e-11
575,0.05,2.6292205523859025e-08,3.810184280028661e-07,1.0807242184496246e-09
575,0.1,1.6205472525288034e-06,3.0394521424448318e-06,1.7341075339571965e-08
575,0.2,1.8500179355965263e-05,2.41757989156155e-05,2.785468266389146e-07
576,0.025,3.310745663426262e-06,4.907423190037008e-09,2.725053516172693e-11
576,0.05,1.3223138253859457e-05,3.947409257798462e-08,4.3271136673794786e-10
576,0.1,5.2731299004155074e-05,3.19150381566935e-07,6.819331904717174e-09
576,0.2,0.00020959732919095808,2.604468351929956e-06,1.058199545211913e-07
577,0.025,2.664324895151893e-07,1.7070400648577788e-11,6.588063428125679e-13
577,0.05,1.065656386411984e-06,1.4185330687865871e-10,1.0560663454839414e-11
577,0.1,4.261974203223495e-06,1.2187557074661015e-09,1.6841456007554712e-10
577,0.2,1.7041693324559848e-05,1.1078511219508869e-08,2.6757820958955847e-09
578,0.025,1.0244313281254636e-05,1.4093228156708548e-07,1.0357776303315802e-09
578,0.05,4.0405324626874295e-05,1.1356576243848338e-06,1.6485592835291385e-08
578,0.1,0.00015694969949192616,9.214229513165861e-06,2.608532606862557e-07
578,0.2,0.0005889567571941146,7.569895882622579e-05,4.071948806472214e-06
579,0.025,9.925444993674759e-08,5.77910805876769e-08,3.6364522504328534e-11
579,0.05,6.284598937367214e-07,4.6260641631268307e-07,5.686878190580558e-10
579,0.1,4.368388371589482e-06,3.7049744619210845e-06,8.6726340831067e-09
579,0.2,3.2348983274477217e-05,2.969532763584526e-05,1.249130130998033e-07
580,0.025,4.888480171119647e-06,6.949154397750679e-08,6.016542819509141e-10
580,0.05,1.983667248760257e-05,5.607179790617645e-07,9.598861455684116e-09
580,0.1,8.166540224420482e-05,4.561584210027725e-06,1.526312691790821e-07
580,0.2,0.0003460947325753805,3.7679460438685974e-05,2.407836911924588e-06
581,0.025,6.900110177093799e-06,7.839271307097384e-08,4.438714396037824e-10
581,0.05,2.7910421497134852e-05,6.235516410713071e-07,7.1410349578027166e-09
581,0.1,0.00011407755333214809,4.930073907893906e-06,1.1546750028346153e-07
581,0.2,0.00047507077471151127,3.8480857014466796e-05,1.883474250896633e-06
582,0.025,5.523559926577659e-06,1.677719251155438e-08,8.233101266713616e-12
582,0.05,2.2161378294004337e-05,1.3424735773991808e-07,9.568245761676364e-11
582,0.1,8.918209446184822e-05,1.0735707167905395e-06,3.573145321289495e-10
582,0.2,0.00036098685747625037,8.552762496019661e-06,3.29447220615009e-08
583,0.025,5.793591381308971e-06,4.684216214911885e-08,2.789656283752606e-10
583,0.05,2.298478237938717e-05,3.7695179466723516e-07,4.446222945375666e-09
583,0.1,9.039632526508523e-05,3.0506114311323884e-06,7.056685724649014e-08
583,0.2,0.00034883792368178845,2.494982310285998e-05,1.1094665122168834e-06
584,0.025,3.3426372660072534e-06,1.0147276352512336e-09,2.4314822377746736e-10
584,0.05,1.337264052594933e-05,6.1503724058109555e-09,3.912634383151925e-09
584,0.1,5.348316787609497e-05,1.7207261948648522e-08,6.329679233529895e-08
584,0.2,0.00021347397228432818,3.8987017225711185e-07,1.033902606639714e-06
585,0.025,4.283206989572075e-07,2.6957600547661276e-08,1.2254086634300165e-11
585,0.05,1.605560511659665e-06,2.1555268635287117e-07,2.061507214934366e-10
585,0.1,5.5620000595502095e-06,1.7224527325138128e-06,3.6179640811040414e-09
585,0.2,1.5397284418086632e-05,1.3740526750169457e-05,6.803882264538874e-08
586,0.025,4.0183995264952976e-05,2.983259306255093e-08,3.188461494829653e-09
586,0.05,0.0001608292764618824,2.1262577409864036e-07,5.154266236040428e-08
586,0.1,0.0006437385137769702,1.2719110259462596e-06,8.414364652820083e-07
586,0.2,0.0025727847314729324,2.9183204690585995e-06,1.398845946110061e-05
587,0.025,2.0823426299942938e-06,3.4122301095784735e-08,9.733833183922513e-11
587,0.05,8.465071584751183e-06,2.721902691849021e-07,1.566846152822876e-09
587,0.1,3.4936213963832063e-05,2.164688701594697e-06,2.5368221162613835e-08
587,0.2,0.00014819149945238808,1.7105398403466365e-05,4.150569785643654e-07
588,0.025,5.47289089391223e-05,1.7149371531188784e-07,4.457870128593555e-09
588,0.05,0.00021956482941543065,1.335168520161245e-06,7.244416333485049e-08
588,0.1,0.0008829844988484381,1.0065855267388235e-05,1.1950462004695073e-06
588,0.2,0.003561487141214903,6.981256689073123e-05,2.0274644852158463e-05
589,0.025,5.535936843936717e-07,1.1606827521326579e-07,6.938902230579913e-11
589,0.05,1.7496393033972213e-06,9.290085350582844e-07,1.0174455722378184e-09
589,0.1,3.277361103171117e-06,7.43723025062315e-06,1.330153477641094e-08
589,0.2,1.665054760530138e-05,5.9508913020506204e-05,1.1748329374616784e-07
590,0.025,9.604939724634776e-06,3.2633216060298786e-07,1.2807429561334516e-09
590,0.05,3.971447490131938e-05,2.6000446451956982e-06,2.085858327033341e-08
590,0.1,0.00016907973561038764,2.0622014585898116e-05,3.452112418344741e-07
590,0.2,0.0007556959885777065,0.0001618651044797484,5.872702142112329e-06
591,0.025,4.204709311353416e-06,3.580824457227738e-07,5.672027153513781e-10
591,0.05,1.8246146080744263e-05,2.859638618193938e-06,9.558569283307783e-09
591,0.1,8.433134284555055e-05,2.2785312995377005e-05,1.6826450444096253e-07
591,0.2,0.0004266409428109186,0.00018045682341019664,3.1717965883748533e-06
592,0.025,2.5302962948399454e-06,1.5788437394276267e-08,7.817260727627229e-11
592,0.05,1.005740771151814e-05,1.2693121742221591e-07,1.2490991331548518e-09
592,0.1,3.971197288223094e-05,1.025382833530486e-06,1.9925887231875272e-08
592,0.2,0.00015458907141382983,8.360351449201997e-06,3.1669587880617245e-07
593,0.025,3.5521982561181886e-05,1.381075591111447e-07,3.5553437416346867e-09
593,0.05,0.0001426121242704137,1.076624262130732e-06,5.6678960802525324e-08
593,0.1,0.0005743085541146664,8.166554081645572e-06,8.998717019315094e-07
593,0.2,0.002322947413404275,5.837941327213603e-05,1.4151992996480622e-05
594,0.025,1.078446708195624e-05,5.375249116645886e-08,5.471042646698621e-10
594,0.05,4.291848507114587e-05,4.3439322135879754e-07,8.75012614448556e-09
594,0.1,0.00016986652349121334,3.5449896788053437e-06,1.3984491711166447e-07
594,0.2,0.0006641749453008758,2.9471107379192008e-05,2.2299492856703296e-06
595,0.025,1.2061471882068853e-05,3.0891581237479926e-09,8.624030378712177e-10
595,0.05,4.825126184915263e-05,1.773095337220809e-08,1.3881536004012318e-08
595,0.1,0.00019296230614360144,2.8182560535272572e-08,2.247173543634684e-07
595,0.2,0.0007700835835203756,1.652910811889008e-06,3.6761101310789357e-06
596,0.025,1.3703171692996952e-05,1.5664273038396015e-07,1.217237949324712e-09
596,0.05,5.417648149225185e-05,1.2627762012579202e-06,1.9372261822470094e-08
596,0.1,0.0002115033117226217,1.025371905138961e-05,3.0648753586437483e-07
596,0.2,0.0008026674408630474,8.436068223302562e-05,4.782830108837621e-06
597,0.025,3.749602008093489e-06,1.7313657588169384e-07,2.8229076021180077e-10
597,0.05,1.568859016429225e-05,1.3827284354589464e-06,4.6224976762987424e-09
597,0.1,6.824493451698666e-05,1.102148760162569e-05,7.731986351178222e-08
597,0.2,0.00031634200438640514,8.744821672496128e-05,1.3422429960552318e-06
598,0.025,2.818892388969929e-06,8.469680373712762e-09,4.688670285357688e-11
598,0.05,1.124131556778929e-05,6.813270958527795e-08,7.50360190648891e-10
598,0.1,4.468672546698027e-05,5.510676425041217e-07,1.2008847388722543e-08
598,0.2,0.00017644652739125938,4.504645046650435e-06,1.9217468576193664e-07
599,0.025,1.795135357324229e-05,1.4936112252561529e-07,1.6586039208732473e-09
599,0.05,7.119475733391445e-05,1.208101449212684e-06,2.6481300152703113e-08
599,0.1,0.0002797367865509104,9.874648581598144e-06,4.2168738934034167e-07
599,0.2,0.0010761532678290053,8.229247270091777e-05,6.6687831627443295e-06
600,0.025,7.277824611046091e-06,9.7216728583982e-08,4.89122811697662e-10
600,0.05,2.9496196536554775e-05,7.737650067063395e-07,7.881804486853383e-09
600,0.1,0.00012101505932227141,6.125333202849914e-06,1.278412865846068e-07
600,0.2,0.0005074867645467052,4.792786006899141e-05,2.0975358465680216e-06
601,0.025,4.4537350013806876e-06,7.907274998664171e-08,3.2186725507088454e-10
601,0.05,1.81286200703068e-05,6.299710647028611e-07,5.185873286350784e-09
601,0.1,7.499175625258481e-05,4.997160230141295e-06,8.409527374464432e-08
601,0.2,0.00031924899366284065,3.927060957309436e-05,1.3794344580764228e-06
602,0.025,4.949150594901752e-08,4.8696292109795536e-08,3.0689936703076626e-10
602,0.05,7.404285795598042e-10,3.920107637112036e-07,4.895621796840999e-09
602,0.1,1.603739792910286e-06,3.1747445620733394e-06,7.782342670292763e-08
602,0.2,1.971835638306385e-05,2.6002375459660554e-05,1.2270063766695039e-06
603,0.025,2.1130472098729314e-06,1.2496243095849735e-07,1.1920431308709567e-10
603,0.05,8.95098851033671e-06,9.986493947344854e-07,2.0036876047235808e-09
603,0.1,3.977945828625984e-05,7.970101823739917e-06,3.5122834973755346e-08
603,0.2,0.00019062048493234673,6.338305908232256e-05,6.58738187275798e-07
604,0.025,3.927948587644208e-05,1.2893950674367936e-07,1.2031594977582848e-09
604,0.05,0.00015659308128107736,1.0406202516658955e-06,1.87294736985269e-08
604,0.1,0.0006220762927679757,8.458513362997327e-06,2.8338713925837866e-07
604,0.2,0.0024526998202689942,6.943940425489098e-05,4.03839446497245e-06
605,0.025,1.2953018044270515e-07,1.3071649215823378e-07,1.9124701822192947e-11
605,0.05,4.795263769397096e-09,1.045781954228664e-06,2.0301449410453642e-10
605,0.1,4.200630421058449e-06,8.36457718286776e-06,5.433503647012117e-11
605,0.2,5.015496021965049e-05,6.681074726694325e-05,1.06304876235086e-07
606,0.025,3.99473455681143e-06,1.084935635775608e-08,1.2339648747250465e-10
606,0.05,1.6021381977843197e-05,8.584117600074492e-08,1.9408467055725964e-09
606,0.1,6.441442542319542e-05,6.72262215839492e-07,2.9993965811048184e-08
606,0.2,0.0002601403619248571,5.171709095405652e-06,4.4634035782642467e-07
607,0.025,6.943128317199454e-06,1.0110018427988976e-07,5.064004493515739e-10
607,0.05,2.7364116538752814e-05,8.127974671368055e-07,8.047196409233237e-09
607,0.1,0.00010614271945322273,6.5649365703635e-06,1.2693440462618888e-07
607,0.2,0.0003973572045153362,5.347341957900875e-05,1.9694022530269972e-06
608,0.025,1.1157008846934824e-05,1.6598240171195044e-08,5.702724958922545e-10
608,0.05,4.455697501773437e-05,1.374533306341963e-07,9.229589342796274e-09
608,0.1,0.0001776008948814467,1.1768185120275554e-06,1.510285816408441e-07
608,0.2,0.0007043815210712179,1.0729332502679156e-05,2.5230130596964884e-06
609,0.025,7.489824598999606e-07,7.511425274830952e-08,1.0407123773870097e-10
609,0.05,3.2971768842565696e-06,6.017040556360875e-07,1.6226035931543592e-09
609,0.1,1.5607127445360636e-05,4.825236130892585e-06,2.4584514562997484e-08
609,0.2,8.188128730315936e-05,3.875372204528715e-05,3.4850911462269707e-07
610,0.025,4.344708652515017e-06,2.3332536253084513e-07,2.943375543296156e-10
610,0.05,1.830952138481834e-05,1.863988224937163e-06,4.969375633212536e-09
610,0.1,8.06460201066006e-05,1.4863887467075898e-05,8.777333737608473e-08
610,0.2,0.00038107748483967585,0.00011794895428163255,1.6643321540388278e-06
611,0.025,1.3078339048788745e-05,2.722495218154819e-08,5.801154279172493e-10
611,0.05,5.2199938110508715e-05,2.2231789338633678e-07,9.159199398922624e-09
611,0.1,0.0002078411198383201,1.8479041772601068e-06,1.4263462534691573e-07
611,0.2,0.0008229558459142833,1.580025014805142e-05,2.158093732794464e-06
612,0.025,9.549887897447595e-06,1.646617141526363e-07,8.306787480094613e-10
612,0.05,3.75343927511429e-05,1.3238056952857846e-06,1.3157412048769856e-08
612,0.1,0.00014474146994963855,1.0691323836131694e-05,2.0613757018006496e-07
612,0.2,0.000534698313939902,8.703286120312348e-05,3.1513710755659563e-06
613,0.025,1.014461506272657e-05,6.236943976556386e-08,6.092910759258885e-10
613,0.05,4.082305103571271e-05,4.940685438548087e-07,9.76130282159815e-09
613,0.1,0.00016519003480987282,3.874104842468973e-06,1.5653393097003754e-07
613,0.2,0.0006749961640728636,2.973244420322735e-05,2.512665984243101e-06
614,0.025,3.6760534512514376e-06,9.773566918280796e-08,2.502329593534469e-10
614,0.05,1.509308967524714e-05,7.798185469587438e-07,4.068670136914143e-09
614,0.1,6.345703054475016e-05,6.2039460315965744e-06,6.71517052103221e-08
614,0.2,0.0002780428999275275,4.903056187491317e-05,1.1382200195003689e-06
615,0.025,2.195179050253071e-05,2.3077061095388984e-09,1.0694984758918835e-09
615,0.05,8.77892735049457e-05,2.7119329643054968e-08,1.721366856000106e-08
615,0.1,0.000350907697549932,3.578737884091243e-07,2.786284997863264e-07
615,0.2,0.0013998708648474967,5.19142050586785e-06,4.557458196871589e-06
616,0.025,3.121732652155984e-06,6.948481026669562e-11,8.739784937428219e-11
616,0.05,1.2485957390059171e-05,1.2511578127705203e-09,1.3944621291006598e-09
616,0.1,4.992779423888989e-05,2.1039952594406608e-08,2.2186387123313e-08
616,0.2,0.00019945361584797205,3.4172091796687287e-07,3.508923941963893e-07
617,0.025,6.487603870064529e-06,1.2390046189025838e-07,4.388860941340056e-10
617,0.05,2.6442423506356505e-05,9.876098737149341e-07,7.1049099936715265e-09
617,0.1,0.0001096606967647129,7.8414422340356e-06,1.162760357997783e-07
617,0.2,0.0004689986523364609,6.172163421380716e-05,1.9401119449868887e-06
618,0.025,2.710639594352693e-06,6.713437186722793e-08,3.530120640249379e-11
618,0.05,1.111133036753309e-05,5.373094775773524e-07,5.169122629933298e-10
618,0.1,4.659715710936263e-05,4.301073549553558e-06,6.7330270664411884e-09
618,0.2,0.00020359756039250998,3.441322615328757e-05,5.850197343226782e-08
619,0.025,6.75206350050743e-06,1.529932099271795e-07,8.288602208013016e-10
619,0.05,2.7613508117857802e-05,1.2172269555363671e-06,1.334960564747939e-08
619,0.1,0.00011521344639224551,9.628321742959772e-06,2.1629074651446922e-07
619,0.2,0.0004975580333445306,7.521753474739462e-05,3.5393651683854332e-06
620,0.025,1.1462831674205476e-06,3.7429059317195534e-08,1.0620954463136378e-10
620,0.05,4.735683762285142e-06,3.00267329871734e-07,1.6845316808122845e-09
620,0.1,2.0156802509371796e-05,2.4151367797251022e-06,2.647439419425912e-08
620,0.2,9.048384895487399e-05,1.9517186036287215e-05,4.078869520474093e-07
621,0.025,1.6999614297942556e-06,5.0940479603620026e-09,2.8812570385117198e-11
621,0.05,6.819991258722596e-06,4.0521731387022086e-08,4.6115285722014843e-10
621,0.1,2.7438356573664113e-05,3.204784643200814e-07,7.384609630387007e-09
621,0.2,0.00011097610795419641,2.5045955168202794e-06,1.1830907477826391e-07
622,0.025,2.19179899804689e-06,2.317675326657387e-08,3.3087449446966843e-11
622,0.05,8.674232218924827e-06,1.8567078635678413e-07,5.214597365021945e-10
