sample_index,n,group_count,effective_score_error,partition_weight_error
1706,41,8,3.3306690738754696e-16,4.440892098500626e-16
1707,60,3,0.0,8.881784197001252e-16
1708,17,8,0.0,0.0
1709,77,10,1.1102230246251565e-16,8.881784197001252e-16
1710,30,10,3.3306690738754696e-16,4.440892098500626e-16
1711,47,2,0.0,1.7763568394002505e-15
1712,20,8,2.220446049250313e-16,4.440892098500626e-16
1713,11,4,0.0,0.0
1714,37,5,0.0,0.0
1715,63,7,0.0,0.0
1716,12,5,2.220446049250313e-16,2.220446049250313e-16
1717,27,5,1.6653345369377348e-16,2.220446049250313e-16
1718,47,9,1.1102230246251565e-16,0.0
1719,27,5,2.220446049250313e-16,4.440892098500626e-16
1720,9,7,0.0,2.220446049250313e-16
1721,30,3,4.440892098500626e-16,0.0
1722,78,4,0.0,0.0
1723,64,6,0.0,0.0
1724,22,2,3.3306690738754696e-16,8.881784197001252e-16
1725,15,7,2.220446049250313e-16,0.0
1726,15,3,0.0,0.0
1727,39,3,1.1102230246251565e-16,0.0
1728,79,6,0.0,8.881784197001252e-16
1729,48,8,0.0,8.881784197001252e-16
1730,79,6,1.1102230246251565e-16,4.440892098500626e-16
1731,25,3,2.220446049250313e-16,0.0
1732,22,8,1.1102230246251565e-16,2.220446049250313e-16
1733,46,6,4.440892098500626e-16,8.881784197001252e-16
1734,78,9,2.220446049250313e-16,4.440892098500626e-16
1735,56,5,1.1102230246251565e-16,8.881784197001252e-16
1736,21,3,1.1102230246251565e-16,2.220446049250313e-16
1737,33,8,5.551115123125783e-17,0.0
1738,77,2,0.0,4.440892098500626e-16
1739,17,8,0.0,0.0
1740,69,4,0.0,8.881784197001252e-16
1741,36,10,0.0,4.440892098500626e-16
1742,63,9,2.220446049250313e-16,1.7763568394002505e-15
1743,50,6,1.1102230246251565e-16,0.0
1744,59,9,2.220446049250313e-16,0.0
1745,22,9,1.1102230246251565e-16,4.440892098500626e-16
1746,47,4,2.220446049250313e-16,0.0
1747,24,3,0.0,4.440892098500626e-16
1748,42,7,2.220446049250313e-16,8.881784197001252e-16
1749,51,4,1.1102230246251565e-16,4.440892098500626e-16
1750,9,6,0.0,4.440892098500626e-16
1751,17,9,1.6653345369377348e-16,0.0
1752,27,3,1.1102230246251565e-16,2.220446049250313e-16
1753,68,8,0.0,4.440892098500626e-16
1754,62,4,0.0,4.440892098500626e-16
1755,26,7,1.1102230246251565e-16,4.440892098500626e-16
1756,75,9,1.1102230246251565e-16,8.881784197001252e-16
1757,18,7,4.440892098500626e-16,2.220446049250313e-16
1758,12,9,5.551115123125783e-17,0.0
1759,59,4,1.1102230246251565e-16,0.0
1760,71,7,0.0,8.881784197001252e-16
1761,71,7,0.0,0.0
1762,59,8,3.885780586188048e-16,0.0
1763,53,8,0.0,4.440892098500626e-16
1764,64,5,3.3306690738754696e-16,0.0
1765,23,6,9.020562075079397e-17,2.220446049250313e-16
1766,26,6,1.2836953722228372e-16,1.1102230246251565e-16
1767,35,2,2.220446049250313e-16,4.440892098500626e-16
1768,68,10,2.220446049250313e-16,1.7763568394002505e-15
1769,9,9,2.220446049250313e-16,0.0
1770,19,4,4.440892098500626e-16,3.552713678800501e-15
1771,26,7,0.0,4.440892098500626e-16
1772,50,4,2.220446049250313e-16,0.0
1773,67,4,2.220446049250313e-16,1.3322676295501878e-15
1774,8,8,0.0,0.0
1775,30,7,2.220446049250313e-16,4.440892098500626e-16
1776,48,10,2.220446049250313e-16,0.0
1777,63,2,1.6653345369377348e-16,2.220446049250313e-16
1778,57,8,3.3306690738754696e-16,4.440892098500626e-16
1779,39,5,2.220446049250313e-16,0.0
1780,68,9,2.220446049250313e-16,0.0
1781,76,5,0.0,8.881784197001252e-16
1782,30,4,1.1102230246251565e-16,4.440892098500626e-16
1783,21,6,3.885780586188048e-16,6.661338147750939e-16
1784,13,10,0.0,4.440892098500626e-16
1785,26,5,0.0,8.881784197001252e-16
1786,66,2,0.0,0.0
1787,59,2,0.0,8.881784197001252e-16
1788,46,10,0.0,0.0
1789,19,3,0.0,4.440892098500626e-16
1790,61,10,1.1102230246251565e-16,0.0
1791,61,2,0.0,0.0
1792,78,9,0.0,0.0
1793,19,4,1.1102230246251565e-16,4.440892098500626e-16
1794,80,6,2.220446049250313e-16,2.220446049250313e-16
1795,20,7,0.0,0.0
1796,9,3,1.6653345369377348e-16,2.220446049250313e-16
1797,74,2,0.0,4.440892098500626e-16
1798,60,2,3.3306690738754696e-16,4.440892098500626e-16
1799,43,2,0.0,0.0
1800,41,4,2.220446049250313e-16,1.7763568394002505e-15
1801,75,7,2.220446049250313e-16,4.440892098500626e-16
1802,14,3,0.0,0.0
1803,26,8,2.220446049250313e-16,4.440892098500626e-16
1804,45,3,2.220446049250313e-16,4.440892098500626e-16
1805,32,10,0.0,0.0
1806,34,4,2.220446049250313e-16,4.440892098500626e-16
1807,46,5,0.0,1.7763568394002505e-15
1808,26,6,2.220446049250313e-16,0.0
1809,61,3,1.1102230246251565e-16,4.440892098500626e-16
1810,61,3,0.0,0.0
1811,24,3,0.0,4.440892098500626e-16
1812,24,6,2.220446049250313e-16,4.440892098500626e-16
1813,46,10,2.220446049250313e-16,0.0
1814,31,7,0.0,0.0
1815,69,2,0.0,0.0
1816,39,8,5.551115123125783e-17,4.440892098500626e-16
1817,21,3,2.220446049250313e-16,8.881784197001252e-16
1818,7,7,0.0,7.105427357601002e-15
1819,78,7,2.220446049250313e-16,0.0
1820,18,9,8.326672684688674e-17,0.0
1821,13,3,2.220446049250313e-16,8.881784197001252e-16
1822,65,6,0.0,0.0
1823,69,2,1.1102230246251565e-16,2.220446049250313e-16
1824,5,4,0.0,0.0
1825,54,5,4.440892098500626e-16,4.440892098500626e-16
1826,18,3,1.1102230246251565e-16,4.440892098500626e-16
1827,46,9,6.661338147750939e-16,8.881784197001252e-16
1828,25,10,1.1102230246251565e-16,0.0
1829,19,7,0.0,0.0
1830,59,8,2.220446049250313e-16,8.881784197001252e-16
1831,50,2,4.440892098500626e-16,4.440892098500626e-16
1832,9,2,1.6653345369377348e-16,0.0
1833,30,3,5.551115123125783e-16,4.440892098500626e-16
1834,42,2,0.0,1.7763568394002505e-15
1835,53,6,2.220446049250313e-16,4.440892098500626e-16
1836,19,2,1.1102230246251565e-16,2.220446049250313e-16
1837,16,2,0.0,1.1102230246251565e-16
1838,22,5,5.551115123125783e-17,0.0
1839,26,9,1.1102230246251565e-16,4.440892098500626e-16
1840,42,4,8.881784197001252e-16,3.552713678800501e-15
1841,69,7,0.0,0.0
1842,32,8,2.220446049250313e-16,4.440892098500626e-16
1843,7,5,1.1102230246251565e-16,2.220446049250313e-16
1844,78,8,2.220446049250313e-16,4.440892098500626e-16
1845,55,3,2.220446049250313e-16,0.0
1846,48,4,2.220446049250313e-16,0.0
1847,76,10,0.0,1.3322676295501878e-15
1848,27,5,0.0,4.440892098500626e-16
1849,75,10,2.220446049250313e-16,0.0
1850,29,8,1.6653345369377348e-16,2.220446049250313e-16
1851,40,4,3.3306690738754696e-16,4.440892098500626e-16
1852,19,10,3.3306690738754696e-16,4.440892098500626e-16
1853,49,4,0.0,0.0
1854,28,9,3.3306690738754696e-16,0.0
1855,25,6,0.0,4.440892098500626e-16
1856,47,8,3.3306690738754696e-16,0.0
1857,70,4,2.220446049250313e-16,8.881784197001252e-16
1858,17,8,1.1102230246251565e-16,4.440892098500626e-16
1859,27,5,6.661338147750939e-16,8.881784197001252e-16
1860,26,6,4.440892098500626e-16,8.881784197001252e-16
1861,51,4,0.0,8.881784197001252e-16
1862,20,3,1.6653345369377348e-16,0.0
1863,33,8,3.3306690738754696e-16,4.440892098500626e-16
1864,60,7,2.220446049250313e-16,4.440892098500626e-16
1865,62,4,0.0,8.881784197001252e-16
1866,67,6,2.220446049250313e-16,4.440892098500626e-16
1867,32,9,3.3306690738754696e-16,0.0
1868,40,3,3.3306690738754696e-16,1.3322676295501878e-15
1869,35,10,0.0,4.440892098500626e-16
1870,13,7,4.440892098500626e-16,1.7763568394002505e-15
1871,32,10,2.220446049250313e-16,4.440892098500626e-16
1872,6,6,0.0,1.1102230246251565e-16
1873,73,3,1.1102230246251565e-16,8.881784197001252e-16
1874,14,10,0.0,4.440892098500626e-16
1875,63,7,2.220446049250313e-16,1.7763568394002505e-15
1876,79,9,0.0,1.7763568394002505e-15
1877,79,7,2.220446049250313e-16,1.7763568394002505e-15
1878,48,2,0.0,4.440892098500626e-16
1879,26,7,2.220446049250313e-16,0.0
1880,79,9,1.1102230246251565e-16,4.440892098500626e-16
1881,49,7,4.440892098500626e-16,3.552713678800501e-15
1882,62,10,0.0,3.552713678800501e-15
1883,19,8,0.0,0.0
1884,16,6,0.0,0.0
1885,56,7,2.220446049250313e-16,8.881784197001252e-16
1886,10,9,1.6653345369377348e-16,2.220446049250313e-16
1887,52,8,0.0,0.0
1888,12,4,1.6653345369377348e-16,6.661338147750939e-16
1889,60,2,0.0,2.220446049250313e-16
1890,26,9,6.661338147750939e-16,8.881784197001252e-16
1891,35,3,2.220446049250313e-16,0.0
1892,31,7,3.3306690738754696e-16,8.881784197001252e-16
1893,26,2,1.1102230246251565e-16,2.220446049250313e-15
1894,27,4,0.0,4.440892098500626e-16
1895,50,6,0.0,8.881784197001252e-16
1896,15,10,0.0,1.7763568394002505e-15
1897,77,2,2.220446049250313e-16,4.440892098500626e-16
1898,6,3,0.0,0.0
1899,19,6,2.220446049250313e-16,8.881784197001252e-16
1900,18,9,1.1102230246251565e-16,0.0
1901,42,5,1.1102230246251565e-16,0.0
1902,26,6,0.0,0.0
1903,23,2,8.326672684688674e-17,2.220446049250313e-16
1904,54,9,0.0,8.881784197001252e-16
1905,22,5,0.0,8.881784197001252e-16
1906,39,9,0.0,4.440892098500626e-16
1907,31,3,0.0,1.3322676295501878e-15
1908,44,4,0.0,8.881784197001252e-16
1909,58,7,2.220446049250313e-16,4.440892098500626e-16
1910,39,10,1.6653345369377348e-16,0.0
1911,6,3,0.0,2.220446049250313e-16
1912,69,3,2.220446049250313e-16,4.440892098500626e-16
1913,8,7,6.661338147750939e-16,0.0
1914,19,8,2.220446049250313e-16,8.881784197001252e-16
1915,8,7,2.220446049250313e-16,1.7763568394002505e-15
1916,50,6,1.1102230246251565e-16,0.0
1917,25,9,2.220446049250313e-16,0.0
1918,51,2,0.0,0.0
1919,27,3,1.6653345369377348e-16,2.220446049250313e-16
1920,68,9,0.0,0.0
1921,57,4,1.1102230246251565e-16,4.440892098500626e-16
1922,44,5,1.1102230246251565e-16,2.220446049250313e-16
1923,37,4,0.0,8.881784197001252e-16
1924,69,7,0.0,0.0
1925,49,7,2.220446049250313e-16,4.440892098500626e-16
1926,10,8,1.1102230246251565e-16,4.440892098500626e-16
1927,24,6,3.3306690738754696e-16,0.0
1928,66,10,2.220446049250313e-16,8.881784197001252e-16
1929,59,8,2.220446049250313e-16,4.440892098500626e-16
1930,63,3,2.220446049250313e-16,1.7763568394002505e-15
1931,64,9,3.3306690738754696e-16,4.440892098500626e-16
1932,38,8,1.6653345369377348e-16,2.220446049250313e-16
1933,40,4,1.1102230246251565e-16,4.440892098500626e-16
1934,80,4,4.440892098500626e-16,4.440892098500626e-16
1935,33,7,2.220446049250313e-16,1.7763568394002505e-15
1936,28,2,3.3306690738754696e-16,8.881784197001252e-16
1937,20,10,0.0,0.0
1938,31,2,0.0,1.7763568394002505e-15
1939,70,5,0.0,1.7763568394002505e-15
1940,5,3,1.1102230246251565e-16,4.440892098500626e-16
1941,70,8,3.3306690738754696e-16,4.440892098500626e-16
1942,13,10,0.0,0.0
1943,60,7,1.1102230246251565e-16,8.881784197001252e-16
1944,61,7,4.440892098500626e-16,4.440892098500626e-16
1945,51,8,2.220446049250313e-16,0.0
1946,43,4,0.0,8.881784197001252e-16
1947,74,4,2.220446049250313e-16,0.0
1948,10,7,4.440892098500626e-16,0.0
1949,11,6,2.220446049250313e-16,5.551115123125783e-17
1950,76,6,0.0,0.0
1951,59,5,1.1102230246251565e-16,0.0
1952,29,10,4.440892098500626e-16,4.440892098500626e-16
1953,21,4,2.7755575615628914e-16,0.0
1954,15,8,4.440892098500626e-16,8.881784197001252e-16
1955,14,3,0.0,0.0
1956,14,4,2.498001805406602e-16,0.0
1957,43,3,1.1102230246251565e-16,4.440892098500626e-16
1958,52,2,2.220446049250313e-16,4.440892098500626e-16
1959,12,5,0.0,0.0
1960,23,4,1.1102230246251565e-16,0.0
1961,70,2,0.0,0.0
1962,32,5,3.3306690738754696e-16,4.440892098500626e-16
1963,17,5,1.1102230246251565e-16,4.440892098500626e-16
1964,51,9,0.0,0.0
1965,29,9,0.0,4.440892098500626e-16
1966,49,6,2.498001805406602e-16,0.0
1967,64,5,3.3306690738754696e-16,1.3322676295501878e-15
1968,9,8,0.0,4.440892098500626e-16
1969,32,6,1.1102230246251565e-16,0.0
1970,63,3,0.0,4.440892098500626e-16
1971,25,9,2.220446049250313e-16,0.0
1972,77,9,0.0,8.881784197001252e-16
1973,9,5,2.220446049250313e-16,0.0
1974,71,2,3.3306690738754696e-16,4.440892098500626e-16
1975,6,3,1.1102230246251565e-16,0.0
1976,40,9,2.220446049250313e-16,0.0
1977,53,7,2.220446049250313e-16,0.0
1978,44,5,4.440892098500626e-16,2.6645352591003757e-15
1979,46,5,1.1102230246251565e-16,4.440892098500626e-16
1980,69,4,1.1102230246251565e-16,4.440892098500626e-16
1981,74,7,0.0,8.881784197001252e-16
1982,80,6,4.440892098500626e-16,8.881784197001252e-16
1983,75,2,2.220446049250313e-16,8.881784197001252e-16
1984,34,10,3.3306690738754696e-16,4.440892098500626e-16
1985,49,10,3.3306690738754696e-16,8.881784197001252e-16
1986,64,5,0.0,4.440892098500626e-16
1987,32,7,4.440892098500626e-16,4.440892098500626e-16
1988,58,8,0.0,8.881784197001252e-16
1989,65,8,2.220446049250313e-16,4.440892098500626e-16
1990,67,5,1.1102230246251565e-16,0.0
1991,64,7,2.220446049250313e-16,1.7763568394002505e-15
1992,42,9,0.0,0.0
1993,31,10,6.661338147750939e-16,4.440892098500626e-16
1994,30,5,0.0,0.0
1995,37,2,2.220446049250313e-16,0.0
1996,47,10,3.3306690738754696e-16,4.440892098500626e-16
1997,73,3,0.0,4.440892098500626e-16
1998,11,5,5.551115123125783e-17,2.220446049250313e-16
1999,76,2,0.0,1.7763568394002505e-15
2000,13,5,2.220446049250313e-16,8.881784197001252e-16
2001,32,9,0.0,0.0
2002,63,7,3.3306690738754696e-16,1.3322676295501878e-15
2003,76,6,2.220446049250313e-16,1.7763568394002505e-15
2004,72,9,2.220446049250313e-16,0.0
2005,48,10,1.1102230246251565e-16,4.440892098500626e-16
2006,56,3,2.220446049250313e-16,8.881784197001252e-16
2007,76,8,0.0,4.440892098500626e-16
2008,74,10,2.220446049250313e-16,8.881784197001252e-16
2009,71,10,1.1102230246251565e-16,0.0
2010,63,7,3.3306690738754696e-16,0.0
2011,72,2,0.0,2.220446049250313e-16
2012,11,9,0.0,1.7763568394002505e-15
2013,25,9,0.0,8.881784197001252e-16
2014,10,3,1.1102230246251565e-16,0.0
2015,14,7,1.1102230246251565e-16,4.440892098500626e-16
2016,52,10,2.220446049250313e-16,8.881784197001252e-16
2017,19,9,0.0,2.220446049250313e-16
2018,29,2,3.3306690738754696e-16,1.7763568394002505e-15
2019,27,8,3.3306690738754696e-16,4.440892098500626e-16
2020,25,2,0.0,8.881784197001252e-16
2021,43,5,1.6653345369377348e-16,4.440892098500626e-16
2022,43,6,3.3306690738754696e-16,2.220446049250313e-16
2023,23,10,0.0,1.7763568394002505e-15
2024,64,8,0.0,0.0
2025,5,4,0.0,0.0
2026,59,4,2.220446049250313e-16,8.881784197001252e-16
2027,36,4,2.220446049250313e-16,8.881784197001252e-16
2028,11,5,8.326672684688674e-17,2.220446049250313e-16
2029,52,2,0.0,8.881784197001252e-16
2030,31,3,2.220446049250313e-16,0.0
2031,10,4,1.1102230246251565e-16,2.220446049250313e-16
2032,69,7,2.220446049250313e-16,8.881784197001252e-16
2033,11,9,0.0,4.440892098500626e-16
2034,58,9,1.1102230246251565e-16,0.0
2035,51,9,2.220446049250313e-16,0.0
2036,30,3,0.0,8.881784197001252e-16
2037,12,5,1.1102230246251565e-16,0.0
2038,27,2,1.6653345369377348e-16,2.220446049250313e-16
2039,24,5,1.6653345369377348e-16,2.220446049250313e-16
2040,19,3,0.0,0.0
2041,61,6,2.220446049250313e-16,1.3322676295501878e-15
2042,79,8,0.0,4.440892098500626e-16
2043,64,8,0.0,0.0
2044,54,8,1.1102230246251565e-16,8.881784197001252e-16
2045,67,10,2.220446049250313e-16,8.881784197001252e-16
2046,64,7,1.1102230246251565e-16,0.0
2047,9,8,1.6653345369377348e-16,0.0
2048,71,7,0.0,8.881784197001252e-16
2049,35,10,0.0,4.440892098500626e-16
2050,45,7,3.3306690738754696e-16,4.440892098500626e-16
2051,30,10,3.3306690738754696e-16,1.3322676295501878e-15
2052,13,3,1.1102230246251565e-16,2.220446049250313e-16
2053,29,3,1.1102230246251565e-16,8.881784197001252e-16
2054,16,6,1.6653345369377348e-16,0.0
2055,37,3,1.1102230246251565e-16,4.440892098500626e-16
2056,43,7,2.220446049250313e-16,4.440892098500626e-16
2057,45,9,3.3306690738754696e-16,0.0
2058,70,9,1.1102230246251565e-16,0.0
2059,39,5,4.440892098500626e-16,2.220446049250313e-16
2060,8,8,2.220446049250313e-16,0.0
2061,38,7,0.0,8.881784197001252e-16
2062,27,8,1.1102230246251565e-16,2.220446049250313e-16
2063,70,10,0.0,0.0
2064,43,7,2.220446049250313e-16,2.6645352591003757e-15
2065,23,6,4.440892098500626e-16,8.881784197001252e-16
2066,68,4,1.1102230246251565e-16,4.440892098500626e-16
2067,57,9,3.3306690738754696e-16,0.0
2068,66,4,2.220446049250313e-16,8.881784197001252e-16
2069,66,2,1.1102230246251565e-16,4.440892098500626e-16
2070,69,4,1.1102230246251565e-16,4.440892098500626e-16
2071,58,6,0.0,0.0
2072,35,5,0.0,0.0
2073,57,7,1.1102230246251565e-16,4.440892098500626e-16
2074,33,6,2.220446049250313e-16,8.881784197001252e-16
2075,8,2,0.0,2.220446049250313e-16
2076,67,5,0.0,8.881784197001252e-16
2077,13,10,0.0,1.7763568394002505e-15
2078,12,6,0.0,0.0
2079,59,6,3.3306690738754696e-16,0.0
2080,30,6,5.551115123125783e-16,0.0
2081,22,9,2.220446049250313e-16,0.0
2082,10,7,0.0,8.881784197001252e-16
2083,24,2,0.0,8.881784197001252e-16
2084,65,2,0.0,4.440892098500626e-16
2085,49,8,2.7755575615628914e-16,2.220446049250313e-16
2086,58,9,0.0,4.440892098500626e-16
2087,30,6,2.220446049250313e-16,8.881784197001252e-16
2088,70,6,0.0,1.7763568394002505e-15
2089,78,7,0.0,8.881784197001252e-16
2090,69,3,2.220446049250313e-16,8.881784197001252e-16
2091,42,4,0.0,0.0
2092,19,2,2.220446049250313e-16,8.881784197001252e-16
2093,43,5,3.3306690738754696e-16,0.0
2094,70,10,0.0,0.0
2095,24,9,0.0,4.440892098500626e-16
2096,53,3,0.0,4.440892098500626e-16
2097,71,8,1.1102230246251565e-16,4.440892098500626e-16
2098,29,6,2.220446049250313e-16,4.440892098500626e-16
2099,26,5,0.0,4.440892098500626e-16
2100,74,8,1.1102230246251565e-16,0.0
2101,80,7,1.1102230246251565e-16,0.0
2102,38,10,3.3306690738754696e-16,4.440892098500626e-16
2103,58,6,0.0,0.0
2104,78,2,4.440892098500626e-16,2.6645352591003757e-15
2105,47,8,0.0,4.440892098500626e-16
2106,21,4,1.6653345369377348e-16,0.0
2107,30,3,0.0,0.0
2108,30,8,4.440892098500626e-16,4.440892098500626e-16
2109,16,2,0.0,4.440892098500626e-16
2110,54,5,1.1102230246251565e-16,4.440892098500626e-16
2111,78,2,1.1102230246251565e-16,0.0
2112,6,6,0.0,0.0
2113,73,10,0.0,0.0
2114,35,9,0.0,0.0
2115,73,3,2.220446049250313e-16,1.3322676295501878e-15
2116,67,10,2.220446049250313e-16,4.440892098500626e-16
2117,26,5,0.0,4.440892098500626e-16
2118,76,7,2.220446049250313e-16,2.6645352591003757e-15
2119,41,6,1.1102230246251565e-16,0.0
2120,41,2,2.220446049250313e-16,0.0
2121,9,5,0.0,0.0
2122,18,3,2.220446049250313e-16,5.551115123125783e-17
2123,63,5,0.0,8.881784197001252e-16
2124,57,5,0.0,1.3322676295501878e-15
2125,57,4,2.220446049250313e-16,0.0
2126,9,6,2.220446049250313e-16,1.3322676295501878e-15
2127,60,7,0.0,8.881784197001252e-16
2128,25,6,0.0,0.0
2129,50,10,0.0,1.7763568394002505e-15
2130,16,10,1.1102230246251565e-16,4.440892098500626e-16
2131,34,8,4.440892098500626e-16,0.0
2132,26,6,0.0,1.7763568394002505e-15
2133,24,4,5.551115123125783e-17,0.0
2134,17,8,2.220446049250313e-16,4.440892098500626e-16
2135,13,9,2.220446049250313e-16,8.881784197001252e-16
2136,13,3,0.0,1.7763568394002505e-15
2137,42,8,0.0,4.440892098500626e-16
2138,57,4,0.0,8.881784197001252e-16
2139,78,4,2.220446049250313e-16,0.0
2140,55,9,4.440892098500626e-16,8.881784197001252e-16
2141,34,2,3.3306690738754696e-16,0.0
2142,64,8,3.3306690738754696e-16,4.440892098500626e-16
2143,44,9,1.1102230246251565e-16,8.881784197001252e-16
2144,8,5,1.1102230246251565e-16,0.0
2145,15,2,2.220446049250313e-16,8.881784197001252e-16
2146,34,2,0.0,0.0
2147,21,4,1.1102230246251565e-16,0.0
2148,38,5,1.6653345369377348e-16,0.0
2149,35,4,4.440892098500626e-16,4.440892098500626e-16
2150,18,4,0.0,8.881784197001252e-16
2151,55,7,0.0,2.220446049250313e-16
2152,35,10,1.1102230246251565e-16,4.440892098500626e-16
2153,24,6,2.220446049250313e-16,0.0
2154,21,2,0.0,4.440892098500626e-16
2155,65,6,1.6653345369377348e-16,2.220446049250313e-16
2156,74,9,2.220446049250313e-16,0.0
2157,79,5,2.220446049250313e-16,1.7763568394002505e-15
2158,23,7,0.0,1.7763568394002505e-15
2159,34,9,4.440892098500626e-16,8.881784197001252e-16
2160,16,9,2.220446049250313e-16,8.881784197001252e-16
2161,13,2,8.326672684688674e-17,0.0
2162,29,5,2.220446049250313e-16,4.440892098500626e-16
2163,80,2,0.0,8.881784197001252e-16
2164,5,3,3.3306690738754696e-16,0.0
2165,22,4,2.220446049250313e-16,8.881784197001252e-16
2166,75,6,2.220446049250313e-16,0.0
2167,58,4,0.0,4.440892098500626e-16
2168,69,9,2.220446049250313e-16,1.3322676295501878e-15
2169,14,10,2.220446049250313e-16,8.881784197001252e-16
2170,59,4,1.1102230246251565e-16,4.440892098500626e-16
2171,60,3,0.0,0.0
2172,43,7,1.1102230246251565e-16,0.0
2173,58,3,3.3306690738754696e-16,0.0
2174,19,8,0.0,0.0
2175,28,3,3.3306690738754696e-16,8.881784197001252e-16
2176,62,3,2.220446049250313e-16,4.440892098500626e-16
2177,75,7,0.0,4.440892098500626e-16
2178,48,10,0.0,2.220446049250313e-16
2179,14,5,2.220446049250313e-16,4.440892098500626e-16
2180,10,3,8.673617379884035e-17,0.0
2181,76,6,5.551115123125783e-16,4.440892098500626e-16
2182,46,2,2.220446049250313e-16,8.881784197001252e-16
2183,69,7,1.6653345369377348e-16,0.0
2184,25,2,1.1102230246251565e-16,8.881784197001252e-16
2185,38,6,0.0,0.0
2186,34,4,1.1102230246251565e-16,4.440892098500626e-16
2187,52,4,0.0,8.881784197001252e-16
2188,53,9,0.0,4.440892098500626e-16
2189,37,2,0.0,0.0
2190,7,4,0.0,0.0
2191,44,8,0.0,4.440892098500626e-16
2192,7,3,8.326672684688674e-17,2.220446049250313e-16
2193,62,2,4.440892098500626e-16,8.881784197001252e-16
2194,6,3,1.1102230246251565e-16,8.881784197001252e-16
2195,12,8,0.0,4.440892098500626e-16
2196,39,8,5.551115123125783e-17,2.220446049250313e-16
2197,38,7,0.0,0.0
2198,8,8,0.0,0.0
2199,66,4,4.440892098500626e-16,0.0
2200,14,5,2.220446049250313e-16,1.7763568394002505e-15
2201,36,9,2.7755575615628914e-16,0.0
2202,29,7,2.220446049250313e-16,0.0
2203,60,7,2.220446049250313e-16,8.881784197001252e-16
2204,14,2,1.1102230246251565e-16,0.0
2205,20,3,0.0,4.440892098500626e-16
2206,34,6,2.220446049250313e-16,8.881784197001252e-16
2207,79,7,1.1102230246251565e-16,4.440892098500626e-16
2208,56,4,3.3306690738754696e-16,0.0
2209,77,7,1.1102230246251565e-16,4.440892098500626e-16
2210,31,10,4.440892098500626e-16,3.552713678800501e-15
2211,16,7,1.1102230246251565e-16,0.0
2212,18,5,4.440892098500626e-16,1.7763568394002505e-15
2213,15,10,0.0,0.0
2214,14,5,3.3306690738754696e-16,4.440892098500626e-16
2215,80,4,1.1102230246251565e-16,2.220446049250313e-16
2216,51,8,2.220446049250313e-16,4.440892098500626e-16
