sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
548,6,0.10610555966676595,0.1485802552199898
549,5,0.11130528320641489,0.25989374324278225
550,4,0.08726740652323087,0.21871392484370691
551,5,0.04371409798171748,0.152131984122857
552,4,0.10433044963927943,0.1382553307315235
553,5,0.09773097673217769,0.15547604239164506
554,2,0.0888094894202219,0.16995886538173594
555,6,0.08860479331442389,0.1424045091207607
556,6,0.16920810690220792,0.23597425710594389
557,4,0.08981032628595155,0.12775405157363098
558,5,0.07718433445515337,0.18967843117517869
559,4,0.13241322642114084,0.21926377148484777
560,6,0.11986867429443931,0.20777050320696122
561,3,0.08427100546753837,0.13712753719612714
562,5,0.09920855530647224,0.19688149185766213
563,3,0.08005069960490795,0.09988502616523265
564,3,0.04967339772812366,0.06104321588010182
565,7,0.1737651871853621,0.31919996402982775
566,4,0.1442599331689965,0.3059034599263466
567,2,0.0029867867108176738,0.004062784588854396
568,7,0.09550601470683813,0.1845406248144032
569,2,0.06962976927958524,0.11346424124531806
570,2,0.12555964972465777,0.1696852622779067
571,5,0.11714060014044199,0.18219103508049694
572,2,0.06769822654390475,0.07058957876157884
