sample_index,score,maximum_probability_error
1267,min_shift,0.0
1267,row_zscore,2.7755575615628914e-17
1267,row_mad,0.0
1267,row_rank,5.551115123125783e-17
1267,global_zscore,0.0
1268,raw,0.0
1268,min_shift,0.0
1268,row_zscore,5.551115123125783e-17
1268,row_mad,0.0
1268,row_rank,0.0
1268,global_zscore,1.1102230246251565e-16
1269,raw,0.0
1269,min_shift,0.0
1269,row_zscore,0.0
1269,row_mad,0.0
1269,row_rank,0.0
1269,global_zscore,0.0
1270,raw,0.0
1270,min_shift,0.0
1270,row_zscore,0.0
1270,row_mad,1.1102230246251565e-16
1270,row_rank,0.0
1270,global_zscore,0.0
1271,raw,1.1102230246251565e-16
1271,min_shift,1.1102230246251565e-16
1271,row_zscore,1.1102230246251565e-16
1271,row_mad,1.1102230246251565e-16
1271,row_rank,0.0
1271,global_zscore,0.0
1272,raw,0.0
1272,min_shift,0.0
1272,row_zscore,0.0
1272,row_mad,0.0
1272,row_rank,2.7755575615628914e-17
1272,global_zscore,0.0
1273,raw,2.7755575615628914e-17
1273,min_shift,2.7755575615628914e-17
1273,row_zscore,5.551115123125783e-17
1273,row_mad,0.0
1273,row_rank,0.0
1273,global_zscore,0.0
1274,raw,0.0
1274,min_shift,0.0
1274,row_zscore,2.7755575615628914e-17
1274,row_mad,0.0
1274,row_rank,0.0
1274,global_zscore,5.551115123125783e-17
1275,raw,0.0
1275,min_shift,0.0
1275,row_zscore,2.0816681711721685e-17
1275,row_mad,1.1102230246251565e-16
1275,row_rank,0.0
1275,global_zscore,0.0
1276,raw,0.0
1276,min_shift,0.0
1276,row_zscore,5.551115123125783e-17
1276,row_mad,0.0
1276,row_rank,5.551115123125783e-17
1276,global_zscore,2.7755575615628914e-17
1277,raw,0.0
1277,min_shift,0.0
1277,row_zscore,4.163336342344337e-17
1277,row_mad,0.0
1277,row_rank,5.551115123125783e-17
1277,global_zscore,1.1102230246251565e-16
1278,raw,0.0
1278,min_shift,0.0
1278,row_zscore,6.938893903907228e-18
1278,row_mad,5.551115123125783e-17
1278,row_rank,0.0
1278,global_zscore,0.0
1279,raw,0.0
1279,min_shift,0.0
1279,row_zscore,1.1102230246251565e-16
1279,row_mad,0.0
1279,row_rank,0.0
1279,global_zscore,0.0
1280,raw,2.7755575615628914e-17
1280,min_shift,2.7755575615628914e-17
1280,row_zscore,2.7755575615628914e-17
1280,row_mad,2.7755575615628914e-17
1280,row_rank,0.0
1280,global_zscore,0.0
1281,raw,0.0
1281,min_shift,0.0
1281,row_zscore,2.7755575615628914e-17
1281,row_mad,5.551115123125783e-17
1281,row_rank,5.551115123125783e-17
1281,global_zscore,5.551115123125783e-17
1282,raw,1.1102230246251565e-16
1282,min_shift,1.1102230246251565e-16
1282,row_zscore,0.0
1282,row_mad,0.0
1282,row_rank,5.551115123125783e-17
1282,global_zscore,0.0
1283,raw,5.551115123125783e-17
1283,min_shift,5.551115123125783e-17
1283,row_zscore,5.551115123125783e-17
1283,row_mad,0.0
1283,row_rank,5.551115123125783e-17
1283,global_zscore,1.1102230246251565e-16
1284,raw,0.0
1284,min_shift,0.0
1284,row_zscore,2.220446049250313e-16
1284,row_mad,0.0
1284,row_rank,0.0
1284,global_zscore,5.551115123125783e-17
1285,raw,0.0
1285,min_shift,0.0
1285,row_zscore,5.551115123125783e-17
1285,row_mad,5.551115123125783e-17
1285,row_rank,2.7755575615628914e-17
1285,global_zscore,0.0
1286,raw,5.551115123125783e-17
1286,min_shift,5.551115123125783e-17
1286,row_zscore,2.7755575615628914e-17
1286,row_mad,0.0
1286,row_rank,0.0
1286,global_zscore,0.0
1287,raw,0.0
1287,min_shift,0.0
1287,row_zscore,0.0
1287,row_mad,1.1102230246251565e-16
1287,row_rank,0.0
1287,global_zscore,0.0
1288,raw,0.0
1288,min_shift,0.0
1288,row_zscore,1.1102230246251565e-16
1288,row_mad,5.551115123125783e-17
1288,row_rank,2.7755575615628914e-17
1288,global_zscore,0.0
1289,raw,0.0
1289,min_shift,0.0
1289,row_zscore,2.7755575615628914e-17
1289,row_mad,0.0
1289,row_rank,2.7755575615628914e-17
1289,global_zscore,0.0
1290,raw,0.0
1290,min_shift,0.0
1290,row_zscore,2.7755575615628914e-17
1290,row_mad,0.0
1290,row_rank,5.551115123125783e-17
1290,global_zscore,0.0
1291,raw,5.551115123125783e-17
1291,min_shift,5.551115123125783e-17
1291,row_zscore,1.1102230246251565e-16
1291,row_mad,1.1102230246251565e-16
1291,row_rank,0.0
1291,global_zscore,0.0
1292,raw,0.0
1292,min_shift,0.0
1292,row_zscore,5.551115123125783e-17
1292,row_mad,5.551115123125783e-17
1292,row_rank,2.7755575615628914e-17
1292,global_zscore,0.0
1293,raw,0.0
1293,min_shift,0.0
1293,row_zscore,0.0
1293,row_mad,0.0
1293,row_rank,0.0
1293,global_zscore,5.551115123125783e-17
1294,raw,2.7755575615628914e-17
1294,min_shift,2.7755575615628914e-17
1294,row_zscore,5.551115123125783e-17
1294,row_mad,5.551115123125783e-17
1294,row_rank,0.0
1294,global_zscore,0.0
1295,raw,5.551115123125783e-17
1295,min_shift,5.551115123125783e-17
1295,row_zscore,2.7755575615628914e-17
1295,row_mad,2.7755575615628914e-17
1295,row_rank,0.0
1295,global_zscore,0.0
1296,raw,0.0
1296,min_shift,0.0
1296,row_zscore,5.551115123125783e-17
1296,row_mad,0.0
1296,row_rank,0.0
1296,global_zscore,0.0
1297,raw,0.0
1297,min_shift,0.0
1297,row_zscore,0.0
1297,row_mad,0.0
1297,row_rank,0.0
1297,global_zscore,0.0
1298,raw,5.551115123125783e-17
1298,min_shift,5.551115123125783e-17
1298,row_zscore,2.7755575615628914e-17
1298,row_mad,0.0
1298,row_rank,0.0
1298,global_zscore,5.551115123125783e-17
1299,raw,5.551115123125783e-17
1299,min_shift,5.551115123125783e-17
1299,row_zscore,0.0
1299,row_mad,0.0
1299,row_rank,0.0
1299,global_zscore,0.0
1300,raw,0.0
1300,min_shift,0.0
1300,row_zscore,1.1102230246251565e-16
1300,row_mad,1.1102230246251565e-16
1300,row_rank,5.551115123125783e-17
1300,global_zscore,1.1102230246251565e-16
1301,raw,2.7755575615628914e-17
1301,min_shift,2.7755575615628914e-17
1301,row_zscore,0.0
1301,row_mad,0.0
1301,row_rank,0.0
1301,global_zscore,0.0
1302,raw,2.7755575615628914e-17
1302,min_shift,2.7755575615628914e-17
1302,row_zscore,2.7755575615628914e-17
1302,row_mad,2.7755575615628914e-17
1302,row_rank,0.0
1302,global_zscore,5.551115123125783e-17
1303,raw,0.0
1303,min_shift,0.0
1303,row_zscore,5.551115123125783e-17
1303,row_mad,0.0
1303,row_rank,0.0
1303,global_zscore,0.0
1304,raw,5.551115123125783e-17
1304,min_shift,5.551115123125783e-17
1304,row_zscore,0.0
1304,row_mad,0.0
1304,row_rank,0.0
1304,global_zscore,0.0
1305,raw,0.0
1305,min_shift,0.0
1305,row_zscore,5.551115123125783e-17
1305,row_mad,0.0
1305,row_rank,5.551115123125783e-17
1305,global_zscore,5.551115123125783e-17
1306,raw,0.0
1306,min_shift,0.0
1306,row_zscore,5.551115123125783e-17
1306,row_mad,0.0
1306,row_rank,2.7755575615628914e-17
1306,global_zscore,0.0
1307,raw,5.551115123125783e-17
1307,min_shift,5.551115123125783e-17
1307,row_zscore,5.551115123125783e-17
1307,row_mad,0.0
1307,row_rank,2.7755575615628914e-17
1307,global_zscore,0.0
1308,raw,0.0
1308,min_shift,0.0
1308,row_zscore,1.3877787807814457e-17
1308,row_mad,0.0
1308,row_rank,0.0
1308,global_zscore,1.1102230246251565e-16
1309,raw,0.0
1309,min_shift,0.0
1309,row_zscore,0.0
1309,row_mad,0.0
1309,row_rank,0.0
1309,global_zscore,0.0
1310,raw,5.551115123125783e-17
1310,min_shift,5.551115123125783e-17
1310,row_zscore,0.0
1310,row_mad,1.1102230246251565e-16
1310,row_rank,0.0
1310,global_zscore,0.0
1311,raw,5.551115123125783e-17
1311,min_shift,5.551115123125783e-17
1311,row_zscore,5.551115123125783e-17
1311,row_mad,0.0
1311,row_rank,2.7755575615628914e-17
1311,global_zscore,5.551115123125783e-17
1312,raw,0.0
1312,min_shift,0.0
1312,row_zscore,2.0816681711721685e-17
1312,row_mad,1.1102230246251565e-16
1312,row_rank,0.0
1312,global_zscore,0.0
1313,raw,0.0
1313,min_shift,0.0
1313,row_zscore,8.326672684688674e-17
1313,row_mad,0.0
1313,row_rank,5.551115123125783e-17
1313,global_zscore,0.0
1314,raw,0.0
1314,min_shift,0.0
1314,row_zscore,2.7755575615628914e-17
1314,row_mad,0.0
1314,row_rank,0.0
1314,global_zscore,0.0
1315,raw,0.0
1315,min_shift,0.0
1315,row_zscore,0.0
1315,row_mad,0.0
1315,row_rank,0.0
1315,global_zscore,0.0
1316,raw,0.0
1316,min_shift,0.0
1316,row_zscore,8.326672684688674e-17
1316,row_mad,5.551115123125783e-17
1316,row_rank,0.0
1316,global_zscore,0.0
1317,raw,5.551115123125783e-17
1317,min_shift,5.551115123125783e-17
1317,row_zscore,2.7755575615628914e-17
1317,row_mad,1.1102230246251565e-16
1317,row_rank,0.0
1317,global_zscore,0.0
1318,raw,0.0
1318,min_shift,0.0
1318,row_zscore,0.0
1318,row_mad,0.0
1318,row_rank,0.0
1318,global_zscore,2.7755575615628914e-17
1319,raw,5.551115123125783e-17
1319,min_shift,5.551115123125783e-17
1319,row_zscore,0.0
1319,row_mad,1.1102230246251565e-16
1319,row_rank,0.0
1319,global_zscore,0.0
1320,raw,0.0
1320,min_shift,0.0
1320,row_zscore,2.7755575615628914e-17
1320,row_mad,1.1102230246251565e-16
1320,row_rank,5.551115123125783e-17
1320,global_zscore,1.1102230246251565e-16
1321,raw,0.0
1321,min_shift,0.0
1321,row_zscore,5.551115123125783e-17
1321,row_mad,0.0
1321,row_rank,2.7755575615628914e-17
1321,global_zscore,5.551115123125783e-17
1322,raw,0.0
1322,min_shift,0.0
1322,row_zscore,5.551115123125783e-17
1322,row_mad,0.0
1322,row_rank,2.7755575615628914e-17
1322,global_zscore,0.0
1323,raw,0.0
1323,min_shift,0.0
1323,row_zscore,2.7755575615628914e-17
1323,row_mad,5.551115123125783e-17
1323,row_rank,0.0
1323,global_zscore,5.551115123125783e-17
1324,raw,0.0
1324,min_shift,0.0
1324,row_zscore,0.0
1324,row_mad,0.0
1324,row_rank,0.0
1324,global_zscore,0.0
1325,raw,0.0
1325,min_shift,0.0
1325,row_zscore,0.0
1325,row_mad,0.0
1325,row_rank,0.0
1325,global_zscore,0.0
1326,raw,2.7755575615628914e-17
1326,min_shift,2.7755575615628914e-17
1326,row_zscore,2.7755575615628914e-17
1326,row_mad,5.551115123125783e-17
1326,row_rank,5.551115123125783e-17
1326,global_zscore,0.0
1327,raw,0.0
1327,min_shift,0.0
1327,row_zscore,2.7755575615628914e-17
1327,row_mad,0.0
1327,row_rank,5.551115123125783e-17
1327,global_zscore,5.551115123125783e-17
1328,raw,5.551115123125783e-17
1328,min_shift,5.551115123125783e-17
1328,row_zscore,0.0
1328,row_mad,0.0
1328,row_rank,5.551115123125783e-17
1328,global_zscore,1.1102230246251565e-16
1329,raw,0.0
1329,min_shift,0.0
1329,row_zscore,0.0
1329,row_mad,1.1102230246251565e-16
1329,row_rank,5.551115123125783e-17
1329,global_zscore,0.0
1330,raw,5.551115123125783e-17
1330,min_shift,5.551115123125783e-17
1330,row_zscore,5.551115123125783e-17
1330,row_mad,2.7755575615628914e-17
1330,row_rank,0.0
1330,global_zscore,0.0
1331,raw,5.551115123125783e-17
1331,min_shift,5.551115123125783e-17
1331,row_zscore,5.551115123125783e-17
1331,row_mad,5.551115123125783e-17
1331,row_rank,0.0
1331,global_zscore,5.551115123125783e-17
1332,raw,0.0
1332,min_shift,0.0
1332,row_zscore,5.551115123125783e-17
1332,row_mad,0.0
1332,row_rank,2.7755575615628914e-17
1332,global_zscore,0.0
1333,raw,1.1102230246251565e-16
1333,min_shift,1.1102230246251565e-16
1333,row_zscore,0.0
1333,row_mad,1.1102230246251565e-16
1333,row_rank,0.0
1333,global_zscore,0.0
1334,raw,0.0
1334,min_shift,0.0
1334,row_zscore,0.0
1334,row_mad,0.0
1334,row_rank,5.551115123125783e-17
1334,global_zscore,0.0
1335,raw,0.0
1335,min_shift,0.0
1335,row_zscore,2.7755575615628914e-17
1335,row_mad,1.1102230246251565e-16
1335,row_rank,5.551115123125783e-17
1335,global_zscore,0.0
1336,raw,0.0
1336,min_shift,0.0
1336,row_zscore,2.7755575615628914e-17
1336,row_mad,1.1102230246251565e-16
1336,row_rank,5.551115123125783e-17
1336,global_zscore,1.1102230246251565e-16
1337,raw,0.0
1337,min_shift,0.0
1337,row_zscore,5.551115123125783e-17
1337,row_mad,5.551115123125783e-17
1337,row_rank,0.0
1337,global_zscore,0.0
1338,raw,0.0
1338,min_shift,0.0
1338,row_zscore,0.0
1338,row_mad,0.0
1338,row_rank,0.0
1338,global_zscore,0.0
1339,raw,1.1102230246251565e-16
1339,min_shift,1.1102230246251565e-16
1339,row_zscore,2.7755575615628914e-17
1339,row_mad,0.0
1339,row_rank,5.551115123125783e-17
1339,global_zscore,0.0
1340,raw,5.551115123125783e-17
1340,min_shift,5.551115123125783e-17
1340,row_zscore,1.6653345369377348e-16
1340,row_mad,0.0
1340,row_rank,2.7755575615628914e-17
1340,global_zscore,5.551115123125783e-17
1341,raw,0.0
1341,min_shift,0.0
1341,row_zscore,0.0
1341,row_mad,0.0
1341,row_rank,0.0
1341,global_zscore,0.0
1342,raw,0.0
1342,min_shift,0.0
1342,row_zscore,2.7755575615628914e-17
1342,row_mad,0.0
1342,row_rank,0.0
1342,global_zscore,0.0
1343,raw,0.0
1343,min_shift,0.0
1343,row_zscore,5.551115123125783e-17
1343,row_mad,2.7755575615628914e-17
1343,row_rank,0.0
1343,global_zscore,5.551115123125783e-17
1344,raw,1.1102230246251565e-16
1344,min_shift,1.1102230246251565e-16
1344,row_zscore,0.0
1344,row_mad,0.0
1344,row_rank,0.0
1344,global_zscore,0.0
1345,raw,0.0
1345,min_shift,0.0
1345,row_zscore,2.0816681711721685e-17
1345,row_mad,1.1102230246251565e-16
1345,row_rank,2.7755575615628914e-17
1345,global_zscore,0.0
1346,raw,5.551115123125783e-17
1346,min_shift,5.551115123125783e-17
1346,row_zscore,2.7755575615628914e-17
1346,row_mad,0.0
1346,row_rank,0.0
1346,global_zscore,0.0
1347,raw,0.0
1347,min_shift,0.0
1347,row_zscore,4.163336342344337e-17
1347,row_mad,0.0
1347,row_rank,0.0
1347,global_zscore,0.0
1348,raw,0.0
1348,min_shift,0.0
1348,row_zscore,0.0
1348,row_mad,0.0
1348,row_rank,0.0
1348,global_zscore,0.0
1349,raw,1.1102230246251565e-16
1349,min_shift,1.1102230246251565e-16
1349,row_zscore,1.1102230246251565e-16
1349,row_mad,0.0
1349,row_rank,0.0
1349,global_zscore,0.0
1350,raw,5.551115123125783e-17
1350,min_shift,5.551115123125783e-17
1350,row_zscore,5.551115123125783e-17
1350,row_mad,0.0
1350,row_rank,0.0
1350,global_zscore,0.0
1351,raw,0.0
1351,min_shift,0.0
1351,row_zscore,0.0
1351,row_mad,1.1102230246251565e-16
1351,row_rank,5.551115123125783e-17
1351,global_zscore,0.0
1352,raw,5.551115123125783e-17
1352,min_shift,5.551115123125783e-17
1352,row_zscore,5.551115123125783e-17
1352,row_mad,0.0
1352,row_rank,2.7755575615628914e-17
1352,global_zscore,0.0
1353,raw,5.551115123125783e-17
1353,min_shift,5.551115123125783e-17
1353,row_zscore,2.7755575615628914e-17
1353,row_mad,1.1102230246251565e-16
1353,row_rank,0.0
1353,global_zscore,2.7755575615628914e-17
1354,raw,1.1102230246251565e-16
1354,min_shift,1.1102230246251565e-16
1354,row_zscore,1.3877787807814457e-17
1354,row_mad,0.0
1354,row_rank,0.0
1354,global_zscore,0.0
1355,raw,0.0
1355,min_shift,0.0
1355,row_zscore,2.7755575615628914e-17
1355,row_mad,0.0
1355,row_rank,0.0
1355,global_zscore,0.0
1356,raw,5.551115123125783e-17
1356,min_shift,5.551115123125783e-17
1356,row_zscore,5.551115123125783e-17
1356,row_mad,1.1102230246251565e-16
1356,row_rank,5.551115123125783e-17
1356,global_zscore,0.0
1357,raw,5.551115123125783e-17
1357,min_shift,5.551115123125783e-17
1357,row_zscore,5.551115123125783e-17
1357,row_mad,1.1102230246251565e-16
1357,row_rank,0.0
1357,global_zscore,0.0
1358,raw,5.551115123125783e-17
1358,min_shift,5.551115123125783e-17
1358,row_zscore,0.0
1358,row_mad,0.0
1358,row_rank,2.7755575615628914e-17
1358,global_zscore,0.0
1359,raw,0.0
1359,min_shift,0.0
1359,row_zscore,5.551115123125783e-17
1359,row_mad,1.1102230246251565e-16
1359,row_rank,0.0
1359,global_zscore,0.0
1360,raw,0.0
1360,min_shift,0.0
1360,row_zscore,0.0
1360,row_mad,5.551115123125783e-17
1360,row_rank,0.0
1360,global_zscore,2.7755575615628914e-17
1361,raw,0.0
1361,min_shift,0.0
1361,row_zscore,0.0
1361,row_mad,2.7755575615628914e-17
1361,row_rank,5.551115123125783e-17
1361,global_zscore,5.551115123125783e-17
1362,raw,0.0
1362,min_shift,0.0
1362,row_zscore,1.1102230246251565e-16
1362,row_mad,0.0
1362,row_rank,0.0
1362,global_zscore,0.0
1363,raw,0.0
1363,min_shift,0.0
1363,row_zscore,1.1102230246251565e-16
1363,row_mad,0.0
1363,row_rank,0.0
1363,global_zscore,0.0
1364,raw,5.551115123125783e-17
1364,min_shift,5.551115123125783e-17
1364,row_zscore,1.1102230246251565e-16
1364,row_mad,0.0
1364,row_rank,0.0
1364,global_zscore,0.0
1365,raw,5.551115123125783e-17
1365,min_shift,5.551115123125783e-17
1365,row_zscore,5.551115123125783e-17
1365,row_mad,0.0
1365,row_rank,0.0
1365,global_zscore,5.551115123125783e-17
1366,raw,5.551115123125783e-17
1366,min_shift,5.551115123125783e-17
1366,row_zscore,5.551115123125783e-17
1366,row_mad,0.0
1366,row_rank,5.551115123125783e-17
1366,global_zscore,5.551115123125783e-17
1367,raw,5.551115123125783e-17
1367,min_shift,5.551115123125783e-17
1367,row_zscore,5.551115123125783e-17
1367,row_mad,0.0
1367,row_rank,0.0
1367,global_zscore,5.551115123125783e-17
1368,raw,0.0
1368,min_shift,0.0
1368,row_zscore,1.1102230246251565e-16
1368,row_mad,0.0
1368,row_rank,0.0
1368,global_zscore,0.0
1369,raw,5.551115123125783e-17
1369,min_shift,5.551115123125783e-17
1369,row_zscore,0.0
1369,row_mad,0.0
1369,row_rank,0.0
1369,global_zscore,5.551115123125783e-17
1370,raw,1.1102230246251565e-16
1370,min_shift,1.1102230246251565e-16
1370,row_zscore,1.3877787807814457e-17
1370,row_mad,0.0
1370,row_rank,2.7755575615628914e-17
1370,global_zscore,0.0
1371,raw,0.0
1371,min_shift,0.0
1371,row_zscore,2.7755575615628914e-17
1371,row_mad,0.0
1371,row_rank,0.0
1371,global_zscore,0.0
1372,raw,5.551115123125783e-17
1372,min_shift,5.551115123125783e-17
1372,row_zscore,5.551115123125783e-17
1372,row_mad,0.0
1372,row_rank,2.7755575615628914e-17
1372,global_zscore,0.0
1373,raw,5.551115123125783e-17
1373,min_shift,5.551115123125783e-17
1373,row_zscore,0.0
1373,row_mad,0.0
1373,row_rank,0.0
1373,global_zscore,0.0
1374,raw,0.0
1374,min_shift,0.0
1374,row_zscore,0.0
1374,row_mad,1.1102230246251565e-16
1374,row_rank,0.0
1374,global_zscore,0.0
1375,raw,0.0
1375,min_shift,0.0
1375,row_zscore,0.0
1375,row_mad,0.0
1375,row_rank,0.0
1375,global_zscore,5.551115123125783e-17
1376,raw,0.0
1376,min_shift,0.0
1376,row_zscore,1.3877787807814457e-17
1376,row_mad,0.0
1376,row_rank,5.551115123125783e-17
1376,global_zscore,5.551115123125783e-17
1377,raw,0.0
1377,min_shift,0.0
1377,row_zscore,2.7755575615628914e-17
1377,row_mad,1.1102230246251565e-16
1377,row_rank,0.0
1377,global_zscore,5.551115123125783e-17
1378,raw,5.551115123125783e-17
1378,min_shift,5.551115123125783e-17
1378,row_zscore,0.0
1378,row_mad,0.0
1378,row_rank,5.551115123125783e-17
1378,global_zscore,0.0
1379,raw,5.551115123125783e-17
1379,min_shift,5.551115123125783e-17
1379,row_zscore,5.551115123125783e-17
1379,row_mad,0.0
1379,row_rank,0.0
1379,global_zscore,5.551115123125783e-17
1380,raw,0.0
1380,min_shift,0.0
1380,row_zscore,2.7755575615628914e-17
1380,row_mad,0.0
1380,row_rank,0.0
1380,global_zscore,0.0
1381,raw,1.1102230246251565e-16
1381,min_shift,1.1102230246251565e-16
1381,row_zscore,0.0
1381,row_mad,2.220446049250313e-16
1381,row_rank,0.0
1381,global_zscore,0.0
1382,raw,5.551115123125783e-17
1382,min_shift,5.551115123125783e-17
1382,row_zscore,0.0
1382,row_mad,5.551115123125783e-17
1382,row_rank,2.7755575615628914e-17
1382,global_zscore,5.551115123125783e-17
1383,raw,5.551115123125783e-17
1383,min_shift,5.551115123125783e-17
1383,row_zscore,1.1102230246251565e-16
1383,row_mad,0.0
1383,row_rank,2.7755575615628914e-17
1383,global_zscore,5.551115123125783e-17
1384,raw,0.0
1384,min_shift,0.0
1384,row_zscore,2.7755575615628914e-17
1384,row_mad,2.220446049250313e-16
1384,row_rank,0.0
1384,global_zscore,0.0
1385,raw,0.0
1385,min_shift,0.0
1385,row_zscore,0.0
1385,row_mad,0.0
1385,row_rank,0.0
1385,global_zscore,0.0
1386,raw,1.1102230246251565e-16
1386,min_shift,1.1102230246251565e-16
1386,row_zscore,1.1102230246251565e-16
1386,row_mad,1.1102230246251565e-16
1386,row_rank,0.0
1386,global_zscore,0.0
1387,raw,5.551115123125783e-17
1387,min_shift,5.551115123125783e-17
1387,row_zscore,0.0
1387,row_mad,5.551115123125783e-17
1387,row_rank,2.7755575615628914e-17
1387,global_zscore,0.0
1388,raw,0.0
1388,min_shift,0.0
1388,row_zscore,0.0
1388,row_mad,0.0
1388,row_rank,0.0
1388,global_zscore,0.0
1389,raw,0.0
1389,min_shift,0.0
1389,row_zscore,0.0
1389,row_mad,0.0
1389,row_rank,5.551115123125783e-17
1389,global_zscore,0.0
1390,raw,2.7755575615628914e-17
1390,min_shift,2.7755575615628914e-17
1390,row_zscore,5.551115123125783e-17
1390,row_mad,0.0
1390,row_rank,0.0
1390,global_zscore,5.551115123125783e-17
1391,raw,2.7755575615628914e-17
1391,min_shift,2.7755575615628914e-17
1391,row_zscore,0.0
1391,row_mad,5.551115123125783e-17
1391,row_rank,2.7755575615628914e-17
1391,global_zscore,0.0
1392,raw,0.0
1392,min_shift,0.0
1392,row_zscore,1.1102230246251565e-16
1392,row_mad,0.0
1392,row_rank,0.0
1392,global_zscore,0.0
1393,raw,5.551115123125783e-17
1393,min_shift,5.551115123125783e-17
1393,row_zscore,1.1102230246251565e-16
1393,row_mad,2.7755575615628914e-17
1393,row_rank,5.551115123125783e-17
1393,global_zscore,0.0
1394,raw,5.551115123125783e-17
1394,min_shift,5.551115123125783e-17
1394,row_zscore,1.3877787807814457e-17
1394,row_mad,0.0
1394,row_rank,0.0
1394,global_zscore,2.7755575615628914e-17
1395,raw,0.0
1395,min_shift,0.0
1395,row_zscore,5.551115123125783e-17
1395,row_mad,1.1102230246251565e-16
1395,row_rank,5.551115123125783e-17
1395,global_zscore,0.0
1396,raw,5.551115123125783e-17
1396,min_shift,5.551115123125783e-17
1396,row_zscore,1.1102230246251565e-16
1396,row_mad,1.1102230246251565e-16
1396,row_rank,0.0
1396,global_zscore,5.551115123125783e-17
1397,raw,0.0
1397,min_shift,0.0
1397,row_zscore,2.7755575615628914e-17
1397,row_mad,5.551115123125783e-17
1397,row_rank,0.0
1397,global_zscore,2.7755575615628914e-17
1398,raw,1.1102230246251565e-16
1398,min_shift,1.1102230246251565e-16
1398,row_zscore,1.1102230246251565e-16
1398,row_mad,0.0
1398,row_rank,0.0
1398,global_zscore,0.0
1399,raw,0.0
1399,min_shift,0.0
1399,row_zscore,0.0
1399,row_mad,1.1102230246251565e-16
1399,row_rank,0.0
1399,global_zscore,5.551115123125783e-17
