sample_index,score,absolute_log_odds_change,violated_extension_stability
1901,row_zscore,0.5489326595268126,True
1901,row_mad,0.030242187151483968,True
1901,row_rank,0.11428571428571449,True
1901,global_zscore,0.028294465419566373,True
1902,raw,4.163336342344337e-16,False
1902,min_shift,4.163336342344337e-16,False
1902,row_zscore,0.01257430868858804,True
1902,row_mad,0.8876012178824213,True
1902,row_rank,0.09999999999999981,True
1902,global_zscore,0.000721092773787943,True
1903,raw,0.0,False
1903,min_shift,0.0,False
1903,row_zscore,0.43270518399761504,True
1903,row_mad,0.09826067655637782,True
1903,row_rank,0.03571428571428578,True
1903,global_zscore,0.018962140968051155,True
1904,raw,0.0,False
1904,min_shift,0.0,False
1904,row_zscore,0.12256947057468376,True
1904,row_mad,0.6885494101106675,True
1904,row_rank,0.08888888888888886,True
1904,global_zscore,0.07270037494181714,True
1905,raw,3.608224830031759e-16,False
1905,min_shift,3.608224830031759e-16,False
1905,row_zscore,0.012524951974429585,True
1905,row_mad,0.23300400257143045,True
1905,row_rank,0.1666666666666667,True
1905,global_zscore,0.005627253943183655,True
1906,raw,1.1102230246251565e-16,False
1906,min_shift,1.1102230246251565e-16,False
1906,row_zscore,0.07424148321448942,True
1906,row_mad,0.04752067334760146,True
1906,row_rank,0.03333333333333344,True
1906,global_zscore,0.004704190422088139,True
1907,raw,0.0,False
1907,min_shift,0.0,False
1907,row_zscore,0.0034661955081820572,True
1907,row_mad,0.1006777486064685,True
1907,row_rank,0.12857142857142861,True
1907,global_zscore,0.00899198590776551,True
1908,raw,2.220446049250313e-16,False
1908,min_shift,2.220446049250313e-16,False
1908,row_zscore,0.24007355704640432,True
1908,row_mad,0.7741503503733644,True
1908,row_rank,0.09999999999999998,True
1908,global_zscore,0.13581169586589548,True
1909,raw,2.220446049250313e-16,False
1909,min_shift,2.220446049250313e-16,False
1909,row_zscore,0.924690801615863,True
1909,row_mad,0.27143819730689867,True
1909,row_rank,0.15476190476190488,True
1909,global_zscore,0.21006692013224804,True
1910,raw,2.220446049250313e-16,False
1910,min_shift,2.220446049250313e-16,False
1910,row_zscore,0.18538963878327475,True
1910,row_mad,0.47209322827837563,True
1910,row_rank,0.045454545454545525,True
1910,global_zscore,0.0019651987761227785,True
1911,raw,4.440892098500626e-16,False
1911,min_shift,4.440892098500626e-16,False
1911,row_zscore,0.3305360934180559,True
1911,row_mad,0.4175451359388427,True
1911,row_rank,0.09999999999999987,True
1911,global_zscore,0.049289886187756204,True
1912,raw,0.0,False
1912,min_shift,0.0,False
1912,row_zscore,0.1027518485632073,True
1912,row_mad,1.0152196462757344,True
1912,row_rank,0.08928571428571452,True
1912,global_zscore,0.02991183235017525,True
1913,raw,0.0,False
1913,min_shift,0.0,False
1913,row_zscore,0.031373598720426,True
1913,row_mad,0.13095803255887128,True
1913,row_rank,0.09722222222222232,True
1913,global_zscore,0.012750934375973078,True
1914,raw,0.0,False
1914,min_shift,0.0,False
1914,row_zscore,0.5499079213320264,True
1914,row_mad,0.5407992552851297,True
1914,row_rank,0.0340909090909091,True
1914,global_zscore,0.1308759686879961,True
1915,raw,0.0,False
1915,min_shift,0.0,False
1915,row_zscore,0.07178881051079489,True
1915,row_mad,0.0,False
1915,row_rank,0.12499999999999989,True
1915,global_zscore,0.014442413812453259,True
1916,raw,2.220446049250313e-16,False
1916,min_shift,2.220446049250313e-16,False
1916,row_zscore,0.6612536610196343,True
1916,row_mad,1.2113706610307644,True
1916,row_rank,0.30000000000000004,True
1916,global_zscore,0.4016396818531429,True
1917,raw,2.220446049250313e-16,False
1917,min_shift,2.220446049250313e-16,False
1917,row_zscore,0.157043605827288,True
1917,row_mad,0.39384624182058425,True
1917,row_rank,0.17857142857142874,True
1917,global_zscore,0.10733279040970511,True
1918,raw,0.0,False
1918,min_shift,0.0,False
1918,row_zscore,0.1318695277854789,True
1918,row_mad,0.1655246772652248,True
1918,row_rank,0.017857142857143016,True
1918,global_zscore,0.026460993242455544,True
1919,raw,2.220446049250313e-16,False
1919,min_shift,2.220446049250313e-16,False
1919,row_zscore,0.23471287134773045,True
1919,row_mad,0.2950139609960083,True
1919,row_rank,0.16666666666666657,True
1919,global_zscore,0.05456796041837153,True
1920,raw,0.0,False
1920,min_shift,0.0,False
1920,row_zscore,0.11017684449297538,True
1920,row_mad,1.9956883823796525,True
1920,row_rank,0.16666666666666663,True
1920,global_zscore,0.006663035139585993,True
1921,raw,4.440892098500626e-16,False
1921,min_shift,4.440892098500626e-16,False
1921,row_zscore,0.6444253637312145,True
1921,row_mad,0.20953305587525728,True
1921,row_rank,0.24444444444444435,True
1921,global_zscore,0.09530432088175234,True
1922,raw,4.440892098500626e-16,False
1922,min_shift,4.440892098500626e-16,False
1922,row_zscore,0.29193862780938895,True
1922,row_mad,0.5388796618293887,True
1922,row_rank,0.08333333333333315,True
1922,global_zscore,0.133881351305825,True
1923,raw,4.388850394221322e-16,False
1923,min_shift,4.388850394221322e-16,False
1923,row_zscore,0.006298047122490567,True
1923,row_mad,0.0013397873270139318,True
1923,row_rank,0.01388888888888866,True
1923,global_zscore,0.00031274240238767306,True
1924,raw,0.0,False
1924,min_shift,0.0,False
1924,row_zscore,0.48592371305639714,True
1924,row_mad,2.4874696416084436,True
1924,row_rank,0.1071428571428571,True
1924,global_zscore,0.10195215251484457,True
1925,raw,4.423544863740858e-16,False
1925,min_shift,4.423544863740858e-16,False
1925,row_zscore,0.013714223580355438,True
1925,row_mad,0.011478127922570094,True
1925,row_rank,0.16666666666666674,True
1925,global_zscore,4.12172365911595e-05,True
1926,raw,0.0,False
1926,min_shift,0.0,False
1926,row_zscore,0.4515461433987691,True
1926,row_mad,0.24204268693612097,True
1926,row_rank,0.1428571428571429,True
1926,global_zscore,0.0069771517405277095,True
1927,raw,4.440892098500626e-16,False
1927,min_shift,4.440892098500626e-16,False
1927,row_zscore,0.30344289536620844,True
1927,row_mad,1.3362741666805515,True
1927,row_rank,0.38095238095238104,True
1927,global_zscore,0.06277237877763797,True
1928,raw,0.0,False
1928,min_shift,0.0,False
1928,row_zscore,0.21411767222070477,True
1928,row_mad,2.2045979451201028,True
1928,row_rank,0.04999999999999993,True
1928,global_zscore,0.038267235646529674,True
1929,raw,1.1102230246251565e-16,False
1929,min_shift,1.1102230246251565e-16,False
1929,row_zscore,0.01955220572722527,True
1929,row_mad,0.0,False
1929,row_rank,0.041666666666666796,True
1929,global_zscore,0.00033259928869555644,True
1930,raw,0.0,False
1930,min_shift,0.0,False
1930,row_zscore,0.010823940886262706,True
1930,row_mad,1.4670065308423623,True
1930,row_rank,0.04761904761904767,True
1930,global_zscore,0.010324629193986246,True
1931,raw,1.942890293094024e-16,False
1931,min_shift,1.942890293094024e-16,False
1931,row_zscore,0.014194621667204532,True
1931,row_mad,0.04647071234416136,True
1931,row_rank,0.03174603174603145,True
1931,global_zscore,0.0033099147169294296,True
1932,raw,0.0,False
1932,min_shift,0.0,False
1932,row_zscore,0.08260021236058912,True
1932,row_mad,0.065820720658053,True
1932,row_rank,0.13636363636363635,True
1932,global_zscore,0.04886791031258042,True
1933,raw,0.0,False
1933,min_shift,0.0,False
1933,row_zscore,0.7306065053751043,True
1933,row_mad,1.1661320415838183,True
1933,row_rank,0.16666666666666674,True
1933,global_zscore,0.10098066150762919,True
1934,raw,4.440892098500626e-16,False
1934,min_shift,4.440892098500626e-16,False
1934,row_zscore,1.0900040768329435,True
1934,row_mad,0.3506510757321486,True
1934,row_rank,0.21212121212121227,True
1934,global_zscore,0.4851951014821543,True
1935,raw,4.440892098500626e-16,False
1935,min_shift,4.440892098500626e-16,False
1935,row_zscore,0.6004898296424059,True
1935,row_mad,1.7946945639442509,True
1935,row_rank,0.21428571428571436,True
1935,global_zscore,0.44688232239770764,True
1936,raw,4.440892098500626e-16,False
1936,min_shift,4.440892098500626e-16,False
1936,row_zscore,0.7085068110763038,True
1936,row_mad,0.0,False
1936,row_rank,0.2500000000000001,True
1936,global_zscore,0.10483612854237734,True
1937,raw,1.6653345369377348e-16,False
1937,min_shift,1.6653345369377348e-16,False
1937,row_zscore,0.21978591199588576,True
1937,row_mad,0.49431811673133297,True
1937,row_rank,0.10389610389610374,True
1937,global_zscore,0.056336926196398796,True
1938,raw,4.440892098500626e-16,False
1938,min_shift,4.440892098500626e-16,False
1938,row_zscore,0.46153977389865286,True
1938,row_mad,0.005502716476861735,True
1938,row_rank,0.08333333333333326,True
1938,global_zscore,0.010132227239456837,True
1939,raw,1.6653345369377348e-16,False
1939,min_shift,1.6653345369377348e-16,False
1939,row_zscore,0.3758554443096543,True
1939,row_mad,1.4340639868544887,True
1939,row_rank,0.17777777777777765,True
1939,global_zscore,0.16260015060307836,True
1940,raw,0.0,False
1940,min_shift,0.0,False
1940,row_zscore,0.908453342524352,True
1940,row_mad,3.297076992419801,True
1940,row_rank,0.047619047619047616,True
1940,global_zscore,0.1361321110846072,True
1941,raw,2.220446049250313e-16,False
1941,min_shift,2.220446049250313e-16,False
1941,row_zscore,0.14183912426753392,True
1941,row_mad,0.12726796817901526,True
1941,row_rank,0.05000000000000007,True
1941,global_zscore,0.0473853686524468,True
1942,raw,1.1102230246251565e-16,False
1942,min_shift,1.1102230246251565e-16,False
1942,row_zscore,0.2293679296750717,True
1942,row_mad,1.2634071180918625,True
1942,row_rank,0.0833333333333334,True
1942,global_zscore,0.2214165597911708,True
1943,raw,5.551115123125783e-16,False
1943,min_shift,5.551115123125783e-16,False
1943,row_zscore,0.009132358049928652,True
1943,row_mad,0.03861538079631041,True
1943,row_rank,0.12500000000000006,True
1943,global_zscore,0.0034657896367952523,True
1944,raw,0.0,False
1944,min_shift,0.0,False
1944,row_zscore,0.19441479930641536,True
1944,row_mad,3.810638898665785,True
1944,row_rank,0.06666666666666687,True
1944,global_zscore,0.009908530730737386,True
1945,raw,0.0,False
1945,min_shift,0.0,False
1945,row_zscore,1.3262931112274046,True
1945,row_mad,0.6353271034694243,True
1945,row_rank,0.08928571428571441,True
1945,global_zscore,0.15200302129077214,True
1946,raw,0.0,False
1946,min_shift,0.0,False
1946,row_zscore,0.15251066539157393,True
1946,row_mad,0.24949116866213555,True
1946,row_rank,0.08333333333333337,True
1946,global_zscore,0.032566814373219455,True
1947,raw,0.0,False
1947,min_shift,0.0,False
1947,row_zscore,0.4480017738815456,True
1947,row_mad,0.8057709957447585,True
1947,row_rank,0.16666666666666674,True
1947,global_zscore,0.085821478671392,True
1948,raw,1.3877787807814457e-16,False
1948,min_shift,1.3877787807814457e-16,False
1948,row_zscore,0.21643378933774385,True
1948,row_mad,0.53206967297058,True
1948,row_rank,0.06666666666666679,True
1948,global_zscore,0.033209386978815175,True
1949,raw,3.608224830031759e-16,False
1949,min_shift,3.608224830031759e-16,False
1949,row_zscore,0.024975573368858056,True
1949,row_mad,4.440892098500626e-16,False
1949,row_rank,1.942890293094024e-16,False
1949,global_zscore,0.0048416222916325136,True
1950,raw,0.0,False
1950,min_shift,0.0,False
1950,row_zscore,0.06125193313723698,True
1950,row_mad,0.11926160927026985,True
1950,row_rank,0.0892857142857143,True
1950,global_zscore,0.01591949229401113,True
1951,raw,0.0,False
1951,min_shift,0.0,False
1951,row_zscore,0.4443749867225067,True
1951,row_mad,0.7152458099261609,True
1951,row_rank,0.0833333333333334,True
1951,global_zscore,0.004619643834915643,True
1952,raw,0.0,False
1952,min_shift,0.0,False
1952,row_zscore,1.6001460694518275,True
1952,row_mad,3.84020972330144,True
1952,row_rank,0.33333333333333315,True
1952,global_zscore,0.13151825279810003,True
1953,raw,0.0,False
1953,min_shift,0.0,False
1953,row_zscore,0.007944495343604863,True
1953,row_mad,0.06630255251596401,True
1953,row_rank,0.05555555555555565,True
1953,global_zscore,0.0014258297388632934,True
1954,raw,2.220446049250313e-16,False
1954,min_shift,2.220446049250313e-16,False
1954,row_zscore,1.302641242982819,True
1954,row_mad,0.19382509514822743,True
1954,row_rank,0.1785714285714286,True
1954,global_zscore,0.22091213469352455,True
1955,raw,0.0,False
1955,min_shift,0.0,False
1955,row_zscore,0.00444196885628062,True
1955,row_mad,0.14158957058389315,True
1955,row_rank,0.04166666666666666,True
1955,global_zscore,0.0036458576590362723,True
1956,raw,0.0,False
1956,min_shift,0.0,False
1956,row_zscore,0.42822404111889356,True
1956,row_mad,4.440892098500626e-16,False
1956,row_rank,0.08333333333333337,True
1956,global_zscore,0.18193044184073504,True
1957,raw,2.185751579730777e-16,False
1957,min_shift,2.185751579730777e-16,False
1957,row_zscore,0.0005116812735060667,True
1957,row_mad,1.7416623698807143e-15,False
1957,row_rank,0.051948051948052035,True
1957,global_zscore,0.0005505929818188475,True
1958,raw,2.220446049250313e-16,False
1958,min_shift,2.220446049250313e-16,False
1958,row_zscore,0.5470149714481508,True
1958,row_mad,0.14549387346180898,True
1958,row_rank,0.15476190476190466,True
1958,global_zscore,0.33376482195637935,True
1959,raw,4.440892098500626e-16,False
1959,min_shift,4.440892098500626e-16,False
1959,row_zscore,0.24607161700507252,True
1959,row_mad,1.1176052170494502,True
1959,row_rank,0.015873015873015872,True
1959,global_zscore,0.19856142947065836,True
1960,raw,0.0,False
1960,min_shift,0.0,False
1960,row_zscore,0.5120758614333397,True
1960,row_mad,0.4208938927113489,True
1960,row_rank,0.06666666666666668,True
1960,global_zscore,0.052052435731422764,True
1961,raw,0.0,False
1961,min_shift,0.0,False
1961,row_zscore,0.03528378598660864,True
1961,row_mad,0.5404588532337063,True
1961,row_rank,0.11904761904761896,True
1961,global_zscore,0.014083151471142141,True
1962,raw,0.0,False
1962,min_shift,0.0,False
1962,row_zscore,0.1433783358601579,True
1962,row_mad,0.1582498677769345,True
1962,row_rank,0.1666666666666664,True
1962,global_zscore,0.0016162076063366282,True
1963,raw,2.220446049250313e-16,False
1963,min_shift,2.220446049250313e-16,False
1963,row_zscore,0.30861813901983715,True
1963,row_mad,0.3894885984305646,True
1963,row_rank,0.04807692307692288,True
1963,global_zscore,0.14417753098462655,True
1964,raw,1.1102230246251565e-16,False
1964,min_shift,1.1102230246251565e-16,False
1964,row_zscore,0.1271933341497754,True
1964,row_mad,1.1813968648602,True
1964,row_rank,0.20000000000000023,True
1964,global_zscore,0.09152296393938586,True
1965,raw,0.0,False
1965,min_shift,0.0,False
1965,row_zscore,0.016733872468324695,True
1965,row_mad,0.09292583125497894,True
1965,row_rank,0.13333333333333328,True
1965,global_zscore,0.0032319708249872736,True
1966,raw,0.0,False
1966,min_shift,0.0,False
1966,row_zscore,0.20236355990140797,True
1966,row_mad,3.8275052957080185,True
1966,row_rank,0.03333333333333355,True
1966,global_zscore,0.02426756803135577,True
1967,raw,2.220446049250313e-16,False
1967,min_shift,2.220446049250313e-16,False
1967,row_zscore,0.20484369287528226,True
1967,row_mad,0.6718764582206251,True
1967,row_rank,0.0833333333333332,True
1967,global_zscore,0.1116910102734221,True
1968,raw,0.0,False
1968,min_shift,0.0,False
1968,row_zscore,0.13829157774230494,True
1968,row_mad,0.1362750836914608,True
1968,row_rank,0.057142857142857134,True
1968,global_zscore,0.038653198355499074,True
1969,raw,0.0,False
1969,min_shift,0.0,False
1969,row_zscore,0.22495337815312766,True
1969,row_mad,0.16060323560487477,True
1969,row_rank,0.10389610389610374,True
1969,global_zscore,0.028248844007836393,True
1970,raw,0.0,False
1970,min_shift,0.0,False
1970,row_zscore,0.06191835911918525,True
1970,row_mad,0.24619010967896887,True
1970,row_rank,0.02500000000000001,True
1970,global_zscore,0.04164278980539948,True
1971,raw,2.220446049250313e-16,False
1971,min_shift,2.220446049250313e-16,False
1971,row_zscore,0.025910022289261314,True
1971,row_mad,0.18178076722912806,True
1971,row_rank,0.06944444444444464,True
1971,global_zscore,0.011088001248105828,True
1972,raw,4.440892098500626e-16,False
1972,min_shift,4.440892098500626e-16,False
1972,row_zscore,0.14919985844226558,True
1972,row_mad,1.1102230246251565e-16,False
1972,row_rank,0.05194805194805187,True
1972,global_zscore,0.037095081594968216,True
1973,raw,1.1102230246251565e-16,False
1973,min_shift,1.1102230246251565e-16,False
1973,row_zscore,0.7999771881268624,True
1973,row_mad,0.7082105404224839,True
1973,row_rank,0.1714285714285712,True
1973,global_zscore,0.1301491191913895,True
1974,raw,2.220446049250313e-16,False
1974,min_shift,2.220446049250313e-16,False
1974,row_zscore,0.2849685424682641,True
1974,row_mad,1.0425402941749087,True
1974,row_rank,0.04761904761904767,True
1974,global_zscore,0.05593420656500259,True
1975,raw,2.220446049250313e-16,False
1975,min_shift,2.220446049250313e-16,False
1975,row_zscore,1.1840109516663864,True
1975,row_mad,3.8318983727047597,True
1975,row_rank,0.11688311688311714,True
1975,global_zscore,0.2428834627906964,True
1976,raw,4.440892098500626e-16,False
1976,min_shift,4.440892098500626e-16,False
1976,row_zscore,0.3971430335636079,True
1976,row_mad,0.691635934137399,True
1976,row_rank,0.1666666666666664,True
1976,global_zscore,0.3027576153285574,True
1977,raw,0.0,False
1977,min_shift,0.0,False
1977,row_zscore,1.0851100199493966,True
1977,row_mad,0.7314303264587196,True
1977,row_rank,0.33333333333333315,True
1977,global_zscore,0.49890937818147707,True
1978,raw,1.1102230246251565e-16,False
1978,min_shift,1.1102230246251565e-16,False
1978,row_zscore,0.24120125688989522,True
1978,row_mad,0.27276217567330874,True
1978,row_rank,0.20833333333333312,True
1978,global_zscore,0.08256413609477764,True
1979,raw,0.0,False
1979,min_shift,0.0,False
1979,row_zscore,0.006009998565038019,True
1979,row_mad,0.04649257445434375,True
1979,row_rank,0.057142857142857134,True
1979,global_zscore,0.0005183668344687815,True
1980,raw,1.1102230246251565e-16,False
1980,min_shift,1.1102230246251565e-16,False
1980,row_zscore,0.666547315015136,True
1980,row_mad,4.185561527171667,True
1980,row_rank,0.2999999999999998,True
1980,global_zscore,0.1411889497892591,True
1981,raw,0.0,False
1981,min_shift,0.0,False
1981,row_zscore,0.5022385021814995,True
1981,row_mad,0.6245713995581255,True
1981,row_rank,0.055555555555555414,True
1981,global_zscore,0.02901545647431103,True
1982,raw,2.220446049250313e-16,False
1982,min_shift,2.220446049250313e-16,False
1982,row_zscore,0.0073445056990439905,True
1982,row_mad,0.8566036294253008,True
1982,row_rank,0.07142857142857129,True
1982,global_zscore,0.010439179296559908,True
1983,raw,3.400058012914542e-16,False
1983,min_shift,3.400058012914542e-16,False
1983,row_zscore,0.0056925638581523455,True
1983,row_mad,0.005770778012915187,True
1983,row_rank,0.015151515151515305,True
1983,global_zscore,0.003271741640973762,True
1984,raw,1.249000902703301e-16,False
1984,min_shift,1.249000902703301e-16,False
1984,row_zscore,0.18551755003677414,True
1984,row_mad,0.138810290802402,True
1984,row_rank,0.1000000000000001,True
1984,global_zscore,0.026796171746199263,True
1985,raw,0.0,False
1985,min_shift,0.0,False
1985,row_zscore,0.004304711636397174,True
1985,row_mad,0.1858730012402432,True
1985,row_rank,0.01785714285714282,True
1985,global_zscore,0.0022176896805556345,True
1986,raw,2.220446049250313e-16,False
1986,min_shift,2.220446049250313e-16,False
1986,row_zscore,0.9163677758447435,True
1986,row_mad,0.19010081273655954,True
1986,row_rank,0.16666666666666663,True
1986,global_zscore,0.1302802530403513,True
1987,raw,2.220446049250313e-16,False
1987,min_shift,2.220446049250313e-16,False
1987,row_zscore,1.5872016805843379,True
1987,row_mad,1.7254075904031887,True
1987,row_rank,0.4166666666666665,True
1987,global_zscore,0.16664529040665033,True
1988,raw,0.0,False
1988,min_shift,0.0,False
1988,row_zscore,0.0020940117932770896,True
1988,row_mad,0.2415321268972761,True
1988,row_rank,0.027777777777777735,True
1988,global_zscore,0.0011141680100778817,True
1989,raw,0.0,False
1989,min_shift,0.0,False
1989,row_zscore,1.629669367489871,True
1989,row_mad,1.754254729998883,True
1989,row_rank,0.3999999999999999,True
1989,global_zscore,0.37708002669164475,True
1990,raw,0.0,False
1990,min_shift,0.0,False
1990,row_zscore,0.007840515056166078,True
1990,row_mad,0.022185111162350987,True
1990,row_rank,0.013888888888888853,True
1990,global_zscore,0.004813558384080027,True
1991,raw,2.220446049250313e-16,False
1991,min_shift,2.220446049250313e-16,False
1991,row_zscore,0.04053488877803346,True
1991,row_mad,0.546015472117942,True
1991,row_rank,0.08333333333333348,True
1991,global_zscore,0.004875284186799389,True
1992,raw,0.0,False
1992,min_shift,0.0,False
1992,row_zscore,0.040328147137814394,True
1992,row_mad,0.06608268903025595,True
1992,row_rank,0.1250000000000001,True
1992,global_zscore,0.010283644835540562,True
1993,raw,1.1102230246251565e-16,False
1993,min_shift,1.1102230246251565e-16,False
1993,row_zscore,0.21648306850833055,True
1993,row_mad,0.3622902473625973,True
1993,row_rank,0.04166666666666641,True
1993,global_zscore,0.0032254265914730684,True
1994,raw,0.0,False
1994,min_shift,0.0,False
1994,row_zscore,0.8187402831464075,True
1994,row_mad,0.4493462547868057,True
1994,row_rank,0.1428571428571429,True
1994,global_zscore,0.04230531884873012,True
1995,raw,0.0,False
1995,min_shift,0.0,False
1995,row_zscore,0.129454709098208,True
1995,row_mad,0.2798392741184177,True
1995,row_rank,0.06666666666666654,True
1995,global_zscore,0.022227875917578688,True
1996,raw,0.0,False
1996,min_shift,0.0,False
1996,row_zscore,0.19526315550145967,True
1996,row_mad,0.1269967071463305,True
1996,row_rank,0.06666666666666665,True
1996,global_zscore,0.01090112936228782,True
1997,raw,0.0,False
1997,min_shift,0.0,False
1997,row_zscore,0.3689229971661883,True
1997,row_mad,0.1865044862866203,True
1997,row_rank,0.02272727272727279,True
1997,global_zscore,0.10082851961835526,True
1998,raw,0.0,False
1998,min_shift,0.0,False
1998,row_zscore,0.06526055245711171,True
1998,row_mad,0.010944510763390536,True
1998,row_rank,0.1250000000000001,True
1998,global_zscore,0.10313791177651721,True
1999,raw,2.220446049250313e-16,False
1999,min_shift,2.220446049250313e-16,False
1999,row_zscore,0.11059172764974035,True
1999,row_mad,0.8457322097697304,True
1999,row_rank,0.10000000000000009,True
1999,global_zscore,0.025156781841949805,True
2000,raw,3.3306690738754696e-16,False
2000,min_shift,3.3306690738754696e-16,False
2000,row_zscore,0.24157637025733886,True
2000,row_mad,0.1329915839049729,True
2000,row_rank,0.14999999999999983,True
2000,global_zscore,0.015066896213392689,True
2001,raw,4.440892098500626e-16,False
2001,min_shift,4.440892098500626e-16,False
2001,row_zscore,0.13369569723357322,True
2001,row_mad,0.5849305720007107,True
2001,row_rank,0.1785714285714286,True
2001,global_zscore,0.302082776847699,True
2002,raw,2.220446049250313e-16,False
2002,min_shift,2.220446049250313e-16,False
2002,row_zscore,0.25381643229499784,True
2002,row_mad,0.7025517495594742,True
2002,row_rank,0.28787878787878807,True
2002,global_zscore,0.11564613903179333,True
2003,raw,0.0,False
2003,min_shift,0.0,False
2003,row_zscore,0.1624845771362089,True
2003,row_mad,1.5610373934840271,True
2003,row_rank,0.0833333333333334,True
2003,global_zscore,0.06752750909614824,True
2004,raw,5.551115123125783e-16,False
2004,min_shift,5.551115123125783e-16,False
2004,row_zscore,0.49562566202848785,True
2004,row_mad,0.4201767114343035,True
2004,row_rank,0.1333333333333333,True
2004,global_zscore,0.1702210467792285,True
2005,raw,2.220446049250313e-16,False
2005,min_shift,2.220446049250313e-16,False
2005,row_zscore,0.5690187949363448,True
2005,row_mad,0.19230615441625165,True
2005,row_rank,0.015873015873015983,True
2005,global_zscore,0.1862151861979353,True
2006,raw,0.0,False
2006,min_shift,0.0,False
2006,row_zscore,0.23414446654757493,True
2006,row_mad,0.17276283599856157,True
2006,row_rank,0.1499999999999999,True
2006,global_zscore,0.03479018617859686,True
2007,raw,0.0,False
2007,min_shift,0.0,False
2007,row_zscore,0.02570782810497152,True
2007,row_mad,0.9538517837341898,True
2007,row_rank,0.10000000000000009,True
2007,global_zscore,0.008977287377842758,True
2008,raw,0.0,False
2008,min_shift,0.0,False
2008,row_zscore,0.08504978092151327,True
2008,row_mad,0.04259071840631257,True
2008,row_rank,0.05555555555555561,True
2008,global_zscore,0.02434636747940816,True
2009,raw,1.1102230246251565e-16,False
2009,min_shift,1.1102230246251565e-16,False
2009,row_zscore,0.11660411362672041,True
2009,row_mad,0.07966096791802235,True
2009,row_rank,0.15151515151515174,True
2009,global_zscore,0.17927662067750227,True
2010,raw,0.0,False
2010,min_shift,0.0,False
2010,row_zscore,0.3739756966360034,True
2010,row_mad,1.0360992685763672,True
2010,row_rank,0.03571428571428595,True
2010,global_zscore,0.037441983956044034,True
2011,raw,0.0,False
2011,min_shift,0.0,False
2011,row_zscore,0.19738149611716915,True
2011,row_mad,0.09404160090098523,True
2011,row_rank,0.028571428571428914,True
2011,global_zscore,0.017433802585475,True
2012,raw,0.0,False
2012,min_shift,0.0,False
2012,row_zscore,0.9023952325202935,True
2012,row_mad,0.0,False
2012,row_rank,0.04761904761904778,True
2012,global_zscore,0.21520564920144647,True
2013,raw,2.220446049250313e-16,False
2013,min_shift,2.220446049250313e-16,False
2013,row_zscore,1.2313464131611644,True
2013,row_mad,2.88467636498284,True
2013,row_rank,0.5000000000000001,True
2013,global_zscore,0.10408145176864814,True
2014,raw,0.0,False
2014,min_shift,0.0,False
2014,row_zscore,1.0309093784796957,True
2014,row_mad,3.467407521684083,True
2014,row_rank,0.2500000000000002,True
2014,global_zscore,0.17812499425832717,True
2015,raw,2.220446049250313e-16,False
2015,min_shift,2.220446049250313e-16,False
2015,row_zscore,0.7204805839399724,True
2015,row_mad,0.2927921525451125,True
2015,row_rank,0.1547619047619047,True
2015,global_zscore,0.3092341688038702,True
2016,raw,0.0,False
2016,min_shift,0.0,False
2016,row_zscore,0.04693571981227554,True
2016,row_mad,0.1462865279550933,True
2016,row_rank,0.04807692307692328,True
2016,global_zscore,0.015027564984435665,True
2017,raw,1.1102230246251565e-16,False
2017,min_shift,1.1102230246251565e-16,False
2017,row_zscore,0.24371128095068872,True
2017,row_mad,0.6657620868592562,True
2017,row_rank,0.16666666666666652,True
2017,global_zscore,0.05547299693401375,True
2018,raw,4.440892098500626e-16,False
2018,min_shift,4.440892098500626e-16,False
2018,row_zscore,0.24220800603300807,True
2018,row_mad,0.49375280141524186,True
2018,row_rank,0.08333333333333356,True
2018,global_zscore,0.06080525715134388,True
2019,raw,0.0,False
2019,min_shift,0.0,False
2019,row_zscore,0.09708172019311623,True
2019,row_mad,0.3015413530573605,True
2019,row_rank,0.07142857142857129,True
2019,global_zscore,0.017276483851123015,True
2020,raw,1.1102230246251565e-16,False
2020,min_shift,1.1102230246251565e-16,False
2020,row_zscore,0.3013655509517182,True
2020,row_mad,0.3820674915379284,True
2020,row_rank,0.11111111111111141,True
2020,global_zscore,0.1709410967928402,True
2021,raw,0.0,False
2021,min_shift,0.0,False
2021,row_zscore,0.40869630830456605,True
2021,row_mad,1.6512084497750263,True
2021,row_rank,0.055555555555555636,True
2021,global_zscore,0.06389610452969063,True
2022,raw,0.0,False
2022,min_shift,0.0,False
2022,row_zscore,0.8290907599928952,True
2022,row_mad,1.0710126672957911,True
2022,row_rank,0.012987012987013102,True
2022,global_zscore,0.21856248395073719,True
2023,raw,0.0,False
2023,min_shift,0.0,False
2023,row_zscore,0.2994547490633853,True
2023,row_mad,0.2029272337486996,True
2023,row_rank,0.13333333333333341,True
2023,global_zscore,0.0374101640177158,True
2024,raw,4.440892098500626e-16,False
2024,min_shift,4.440892098500626e-16,False
2024,row_zscore,0.28601376575856396,True
2024,row_mad,0.5441618601828289,True
2024,row_rank,0.2499999999999999,True
2024,global_zscore,0.1053991598693147,True
2025,raw,4.440892098500626e-16,False
2025,min_shift,4.440892098500626e-16,False
2025,row_zscore,1.9261719342624612,True
2025,row_mad,5.042434955649583,True
2025,row_rank,0.44444444444444453,True
2025,global_zscore,0.801519231459888,True
2026,raw,6.661338147750939e-16,False
2026,min_shift,6.661338147750939e-16,False
2026,row_zscore,1.250754094069905,True
2026,row_mad,0.6517121742726308,True
